	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2000-01-14	 Kings	 	 • Glen Murray	 placed on IR
1	2000-01-23	 Kings	 • Glen Murray	 	 activated from IR
2	2001-01-02	 Kings	 • Glen Murray	 	 activated from IR
3	2005-11-08	 Bruins	 	 • Glen Murray	 flu (DTD)
4	2005-11-10	 Bruins	 • Glen Murray	 	 returned to lineup
5	2005-11-23	 Bruins	 	 • Glen Murray	 groin injury (left game)
6	2005-11-24	 Bruins	 	 • Glen Murray	 groin injury (DTD)
7	2005-12-04	 Bruins	 • Glen Murray	 	 returned to lineup
8	2005-12-11	 Bruins	 	 • Glen Murray	 flu (DTD)
9	2005-12-15	 Bruins	 • Glen Murray	 	 returned to lineup
10	2006-01-12	 Bruins	 	 • Glen Murray	 foot injury (DTD)
11	2006-02-02	 Bruins	 • Glen Murray	 	 activated from IR
12	2006-04-01	 Bruins	 	 • Glen Murray	 illness (DTD)
13	2006-04-04	 Bruins	 • Glen Murray	 	 returned to lineup
14	2007-02-06	 Bruins	 	 • Glen Murray	 groin injury (DTD)
15	2007-02-08	 Bruins	 • Glen Murray	 	 returned to lineup
16	2007-02-10	 Bruins	 	 • Glen Murray	 groin injury (DTD)
17	2007-02-15	 Bruins	 • Glen Murray	 	 returned to lineup
18	2007-02-20	 Bruins	 	 • Glen Murray	 lower body injury (DTD)
19	2007-03-01	 Bruins	 • Glen Murray	 	 returned to lineup
20	2007-03-08	 Bruins	 	 • Glen Murray	 lower body injury (out indefinitely)
21	2007-12-22	 Bruins	 	 • Glen Murray	 hip flexor injury (DTD)
22	2008-02-08	 Bruins	 • Glen Murray	 	 returned to lineup
