	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1990-11-17	 North Stars	 	 • Shane Churla	 torn rib cartilage (DTD)
1	1990-12-11	 North Stars	 	 • Shane Churla	 separated shoulder (DTD)
2	1991-01-17	 North Stars	 	 • Shane Churla	 separated right shoulder (out indefinitely)
3	1991-01-21	 North Stars	 	 • Shane Churla	 surgery to repair separated riight shoulder (out ~6 weeks)
4	1992-01-30	 North Stars	 	 • Shane Churla	 back spasms (DTD)
5	1992-03-19	 North Stars	 	 • Shane Churla	 shoulder injury (DTD)
6	1992-12-01	 North Stars	 	 • Shane Churla	 shoulder injury (DTD)
7	1992-12-22	 North Stars	 	 • Shane Churla	 shoulder injury (DTD)
8	1993-02-28	 North Stars	 	 • Shane Churla	 strained neck (DTD)
9	1993-10-23	 Stars	 	 • Shane Churla	 pulled groin (DTD)
10	1993-11-24	 Stars	 	 • Shane Churla	 pulled leg muscle (DTD)
11	1994-01-09	 Stars	 	 • Shane Churla	 strained bicep muscle (DTD)
12	1994-04-10	 Stars	 	 • Shane Churla	 bruised hip (DTD)
13	1995-02-04	 Stars	 	 • Shane Churla	 bruised hand (DTD)
14	1995-02-15	 Stars	 	 • Shane Churla	 deep thigh bruise (DTD)
15	1995-02-24	 Stars	 	 • Shane Churla	 torn ligament in knee (out indefinitely)
16	1995-04-02	 Stars	 	 • Shane Churla	 flu (DTD)
17	1995-04-25	 Stars	 	 • Shane Churla	 pulled stomach muscle (DTD)
18	1995-10-26	 Stars	 	 • Shane Churla	 broken right ankle (DTD)
19	1996-01-01	 Stars	 	 • Shane Churla	 right ankle injury (DTD)
20	1996-02-02	 Stars	 	 • Shane Churla	 knee injury (DTD)
21	1996-04-04	 Rangers	 	 • Shane Churla	 separated shoulder (DTD)
