	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2015-03-27	 Blackhawks	 	 • Joakim Nordstrom	 upper body injury (DTD)
1	2015-04-07	 Blackhawks	 • Joakim Nordstrom	 	 returned to lineup
2	2015-10-16	 Hurricanes	 	 • Joakim Nordstrom	 undisclosed (DTD)
3	2015-11-10	 Hurricanes	 • Joakim Nordstrom	 	 returned to lineup
4	2018-01-12	 Hurricanes	 	 • Joakim Nordstrom	 illness (DTD)
5	2018-01-14	 Hurricanes	 • Joakim Nordstrom	 	 returned to lineup
6	2018-03-01	 Hurricanes	 	 • Joakim Nordstrom	 upper body injury (DTD)
7	2018-03-07	 Hurricanes	 • Joakim Nordstrom	 	 returned to lineup
8	2019-01-03	 Bruins	 	 • Joakim Nordstrom	 fibula injury (out indefinitely)
9	2019-01-12	 Bruins	 	 • Joakim Nordstrom	 placed on IR with fibula injury
10	2019-01-30	 Bruins	 • Joakim Nordstrom	 	 activated from IR
11	2019-10-01	 Bruins	 	 • Joakim Nordstrom	 placed on IR with foot injury
12	2019-10-09	 Bruins	 • Joakim Nordstrom	 	 activated from IR
13	2019-10-18	 Bruins	 	 • Joakim Nordstrom	 upper body injury (DTD)
14	2019-10-25	 Bruins	 • Joakim Nordstrom	 	 returned to lineup
15	2019-10-27	 Bruins	 	 • Joakim Nordstrom	 infection (DTD)
16	2019-11-02	 Bruins	 	 • Joakim Nordstrom	 placed on IR with infection
17	2019-11-10	 Bruins	 • Joakim Nordstrom	 	 activated from IR
18	2020-01-06	 Bruins	 	 • Joakim Nordstrom	 illness (DTD)
19	2020-01-09	 Bruins	 • Joakim Nordstrom	 	 returned to lineup
20	2020-02-04	 Bruins	 	 • Joakim Nordstrom	 allergies (DTD)
21	2020-02-09	 Bruins	 	 • Joakim Nordstrom	 placed on IR with allergies
22	2020-02-12	 Bruins	 • Joakim Nordstrom	 	 activated from IR
