	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1998-10-23	 Blackhawks	 • Todd White	 	 activated from IR
1	2005-09-19	 Wild	 	 • Todd White	 concussion (out indefinitely)
2	2005-10-12	 Wild	 	 • Todd White	 knee injury (left game)
3	2005-10-13	 Wild	 	 • Todd White	 knee injury (DTD)
4	2005-10-16	 Wild	 • Todd White	 	 returned to lineup
5	2005-11-05	 Wild	 	 • Todd White	 strained groin (DTD)
6	2005-11-19	 Wild	 • Todd White	 	 returned to lineup
7	2006-03-21	 Wild	 	 • Todd White	 left leg injury (DTD)
8	2006-03-22	 Wild	 	 • Todd White	 broken left leg (out for remainder of regular season)
9	2007-01-17	 Wild	 	 • Todd White	 leg injury (out 1-2 weeks)
10	2007-02-01	 Wild	 • Todd White	 	 returned to lineup
11	2008-03-02	 Thrashers	 	 • Todd White	 elbow injury (DTD)
12	2008-03-05	 Thrashers	 • Todd White	 	 returned to lineup
13	2008-03-07	 Thrashers	 	 • Todd White	 elbow injury (DTD)
14	2008-03-18	 Thrashers	 • Todd White	 	 returned to lineup
15	2008-11-20	 Thrashers	 	 • Todd White	 head injury (DTD)
16	2010-01-14	 Thrashers	 	 • Todd White	 right knee injury (DTD)
17	2010-01-23	 Thrashers	 • Todd White	 	 returned to lineup
18	2010-03-25	 Thrashers	 	 • Todd White	 upper body injury (out for season)
