	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2015-11-19	 Canucks	 	 • Ben Hutton	 placed on IR with lower body injury
1	2015-11-21	 Canucks	 	 • Ben Hutton	 undisclosed (DTD)
2	2015-11-25	 Canucks	 	 • Ben Hutton	 placed on IR with lower body injury
3	2015-12-03	 Canucks	 	 • Ben Hutton	 lower body injury (DTD)
4	2015-12-05	 Canucks	 • Ben Hutton	 	 returned to lineup
5	2017-01-07	 Canucks	 	 • Ben Hutton	 placed on IR with upper body injury
6	2017-01-10	 Canucks	 	 • Ben Hutton	 placed on IR with upper body injury
7	2017-02-07	 Canucks	 • Ben Hutton	 	 activated from IR
8	2018-03-17	 Canucks	 	 • Ben Hutton	 foot injury (DTD)
9	2018-04-05	 Canucks	 • Ben Hutton	 	 returned to lineup
10	2019-03-06	 Canucks	 	 • Ben Hutton	 foot injury (DTD)
11	2019-03-28	 Canucks	 • Ben Hutton	 	 returned to lineup
12	2020-02-23	 Kings	 	 • Ben Hutton	 illness (DTD)
13	2020-02-26	 Kings	 • Ben Hutton	 	 returned to lineup
