	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-03-14	 Bruins	 	 • David Tanabe	 pulled oblique muscle (DTD)
1	2006-03-18	 Bruins	 • David Tanabe	 	 returned to lineup
2	2006-04-06	 Bruins	 	 • David Tanabe	 torn ACL (out indefinitely)
3	2006-04-10	 Bruins	 	 • David Tanabe	 surgery to repair torn ACL
4	2006-10-25	 Hurricanes	 	 • David Tanabe	 upper body injury (DTD)
5	2006-11-01	 Hurricanes	 • David Tanabe	 	 returned to lineup
6	2006-11-07	 Hurricanes	 	 • David Tanabe	 upper body injury (DTD)
7	2006-11-11	 Hurricanes	 • David Tanabe	 	 returned to lineup
8	2006-12-11	 Hurricanes	 	 • David Tanabe	 groin injury (DTD)
9	2006-12-29	 Hurricanes	 • David Tanabe	 	 returned to lineup
10	2007-12-18	 Hurricanes	 	 • David Tanabe	 concussion (out indefinitely)
11	2008-01-03	 Hurricanes	 	 • David Tanabe	 placed on IR
12	2008-09-20	 Hurricanes	 	 • David Tanabe	 placed on IR with concussion
