	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-12-29	 Flames	 	 • Rhett Warrener	 knee injury (DTD)
1	2006-01-06	 Flames	 • Rhett Warrener	 	 returned to lineup
2	2006-03-09	 Flames	 	 • Rhett Warrener	 sprained MCL (out 4-6 weeks)
3	2006-04-11	 Flames	 • Rhett Warrener	 	 returned to lineup
4	2006-10-05	 Flames	 	 • Rhett Warrener	 knee injury (out ~2 weeks)
5	2006-10-17	 Flames	 • Rhett Warrener	 	 returned to lineup
6	2006-12-12	 Flames	 	 • Rhett Warrener	 leg injury (DTD)
7	2006-12-23	 Flames	 • Rhett Warrener	 	 returned to lineup
8	2007-02-06	 Flames	 	 • Rhett Warrener	 arm injury (DTD)
9	2007-02-10	 Flames	 • Rhett Warrener	 	 returned to lineup
10	2007-03-14	 Flames	 	 • Rhett Warrener	 undisclosed injury (out indefinitely)
11	2007-03-20	 Flames	 • Rhett Warrener	 	 returned to lineup
12	2007-11-03	 Flames	 	 • Rhett Warrener	 throat injury (DTD)
13	2007-11-13	 Flames	 • Rhett Warrener	 	 returned to lineup
14	2007-11-25	 Flames	 	 • Rhett Warrener	 fractured leg (out 6-8 weeks)
15	2008-01-05	 Flames	 • Rhett Warrener	 	 returned to lineup
16	2008-03-18	 Flames	 	 • Rhett Warrener	 ankle injury (DTD)
17	2008-10-08	 Flames	 	 • Rhett Warrener	 placed on IR with shoulder injury
