	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2010-12-27	 Sabres	 	 • Tyler Myers	 flu (DTD)
1	2011-01-01	 Sabres	 • Tyler Myers	 	 returned to lineup
2	2011-11-20	 Sabres	 	 • Tyler Myers	 broken wrist (DTD)
3	2011-11-23	 Sabres	 	 • Tyler Myers	 placed on IR with broken wrist
4	2012-01-06	 Sabres	 • Tyler Myers	 	 activated from IR
5	2012-03-31	 Sabres	 	 • Tyler Myers	 bruised foot (out for season)
6	2013-04-12	 Sabres	 	 • Tyler Myers	 fractured leg (out for season)
7	2014-02-04	 Sabres	 	 • Tyler Myers	 lower body injury (DTD)
8	2014-02-25	 Sabres	 • Tyler Myers	 	 returned to lineup
9	2014-03-15	 Sabres	 	 • Tyler Myers	 elbow injury (DTD)
10	2014-03-25	 Sabres	 • Tyler Myers	 	 returned to lineup
11	2014-03-27	 Sabres	 	 • Tyler Myers	 upper body injury (out for season)
12	2014-11-26	 Sabres	 	 • Tyler Myers	 lower body injury (DTD)
13	2014-11-28	 Sabres	 • Tyler Myers	 	 returned to lineup
14	2014-12-21	 Sabres	 	 • Tyler Myers	 lower body injury (DTD)
15	2014-12-29	 Sabres	 	 • Tyler Myers	 placed on IR with lower body injury
16	2015-01-05	 Sabres	 • Tyler Myers	 	 activated from IR
17	2015-03-13	 Jets	 	 • Tyler Myers	 upper body injury (DTD)
18	2015-03-17	 Jets	 • Tyler Myers	 	 returned to lineup
19	2016-03-24	 Jets	 	 • Tyler Myers	 surgery on knee (out for season)
20	2016-10-30	 Jets	 	 • Tyler Myers	 lower body injury (DTD)
21	2016-11-04	 Jets	 	 • Tyler Myers	 placed on IR with lower body injury
22	2016-11-08	 Jets	 • Tyler Myers	 	 activated from IR
23	2016-11-13	 Jets	 	 • Tyler Myers	 lower body injury (out for season)
24	2016-11-23	 Jets	 	 • Tyler Myers	 placed on IR with lower body injury (out for season)
25	2018-04-17	 Jets	 	 • Tyler Myers	 lower body injury (DTD)
26	2018-04-20	 Jets	 • Tyler Myers	 	 returned to lineup
27	2019-01-11	 Jets	 	 • Tyler Myers	 lower body injury (DTD)
28	2019-01-14	 Jets	 • Tyler Myers	 	 returned to lineup
29	2020-03-04	 Canucks	 	 • Tyler Myers	 undisclosed (DTD)
30	2020-03-06	 Canucks	 • Tyler Myers	 	 returned to lineup
31	2020-08-16	 Canucks	 	 • Tyler Myers	 shoulder injury (DTD)
32	2020-08-30	 Canucks	 • Tyler Myers	 	 returned to lineup
