	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2001-02-15	 Penguins	 	 • Wayne Primeau	 neck injury (DTD)
1	2001-03-14	 Penguins	 	 • Wayne Primeau	 strained muscle (DTD)
2	2001-10-03	 Penguins	 	 • Wayne Primeau	 placed on IR with stress fracture in foot
3	2001-10-24	 Penguins	 • Wayne Primeau	 	 activated from IR
4	2002-01-08	 Penguins	 	 • Wayne Primeau	 placed on IR with surgery on knee (out for season)
5	2005-11-02	 Sharks	 	 • Wayne Primeau	 back spasms (DTD)
6	2005-11-05	 Sharks	 • Wayne Primeau	 	 returned to lineup
7	2006-04-06	 Bruins	 	 • Wayne Primeau	 hip injury (DTD)
8	2007-01-17	 Bruins	 	 • Wayne Primeau	 shoulder injury (DTD)
9	2007-01-27	 Bruins	 • Wayne Primeau	 	 returned to lineup
10	2007-10-21	 Flames	 	 • Wayne Primeau	 sprained ankle (out indefinitely)
11	2007-12-13	 Flames	 	 • Wayne Primeau	 sprained ankle (DTD)
12	2007-12-16	 Flames	 • Wayne Primeau	 	 returned to lineup
13	2008-12-05	 Flames	 	 • Wayne Primeau	 ankle/foot injury (out for season)
14	2009-10-10	 Maple Leafs	 	 • Wayne Primeau	 undisclosed injury (DTD)
15	2009-10-17	 Maple Leafs	 • Wayne Primeau	 	 returned to lineup
16	2010-01-03	 Maple Leafs	 	 • Wayne Primeau	 knee injury (DTD)
17	2010-01-21	 Maple Leafs	 • Wayne Primeau	 	 activated from IR
