	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-10-29	 Blues	 	 • Christian Backman	 shoulder injury (out indefintely)
1	2005-11-12	 Blues	 • Christian Backman	 	 returned to lineup
2	2005-12-01	 Blues	 	 • Christian Backman	 fractured left foot (out indefinitely)
3	2005-12-03	 Blues	 	 • Christian Backman	 placed on IR with fractured left foot (out indefinitely)
4	2006-01-19	 Blues	 • Christian Backman	 	 activated from IR
5	2006-02-02	 Blues	 	 • Christian Backman	 hip injury (left game)
6	2006-02-04	 Blues	 	 • Christian Backman	 hip injury (DTD)
7	2006-02-08	 Blues	 • Christian Backman	 	 returned to lineup
8	2006-04-12	 Blues	 	 • Christian Backman	 wrist injury (DTD)
9	2006-04-15	 Blues	 • Christian Backman	 	 returned to lineup
10	2006-09-14	 Blues	 	 • Christian Backman	 surgery on shoulder (DTD)
11	2006-10-03	 Blues	 	 • Christian Backman	 recovering from surgery on shoulder (out indefinitely)
12	2006-10-28	 Blues	 • Christian Backman	 	 returned to lineup
13	2006-11-30	 Blues	 	 • Christian Backman	 flu (DTD)
14	2006-12-05	 Blues	 • Christian Backman	 	 returned to lineup
15	2006-12-29	 Blues	 	 • Christian Backman	 placed on IR with knee injury (out indefinitely)
16	2007-01-13	 Blues	 • Christian Backman	 	 activated from IR
17	2007-02-03	 Blues	 	 • Christian Backman	 lower body injury (DTD)
18	2007-02-13	 Blues	 • Christian Backman	 	 returned to lineup
19	2008-02-02	 Blues	 	 • Christian Backman	 placed on IR with left foot injury
20	2008-02-22	 Blues	 • Christian Backman	 	 activated from IR
21	2008-10-18	 Blue Jackets	 	 • Christian Backman	 lower body injury (DTD)
22	2008-10-21	 Blue Jackets	 • Christian Backman	 	 returned to lineup
