	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2001-12-25	 Stars	 • Brenden Morrow	 	 activated from IR
1	2003-02-13	 Stars	 	 • Brenden Morrow	 placed on IR with bruised chest
2	2003-03-03	 Stars	 • Brenden Morrow	 	 activated from IR
3	2006-04-11	 Stars	 	 • Brenden Morrow	 rest (DTD)
4	2006-04-15	 Stars	 • Brenden Morrow	 	 returned to lineup
5	2006-11-22	 Stars	 	 • Brenden Morrow	 groin injury (DTD)
6	2006-11-24	 Stars	 • Brenden Morrow	 	 returned to lineup
7	2006-11-27	 Stars	 	 • Brenden Morrow	 groin injury (DTD)
8	2006-12-12	 Stars	 • Brenden Morrow	 	 activated from IR
9	2006-12-26	 Stars	 	 • Brenden Morrow	 right wrist injury (out indefinitely)
10	2007-03-17	 Stars	 • Brenden Morrow	 	 activated from IR
11	2007-12-28	 Stars	 	 • Brenden Morrow	 placed on IR with wrist injury
12	2008-11-20	 Stars	 	 • Brenden Morrow	 torn ACL in right knee (out for season)
13	2008-11-21	 Stars	 	 • Brenden Morrow	 surgery on right knee to repair torn ACL (out for season)
14	2009-12-26	 Stars	 	 • Brenden Morrow	 flu (DTD)
15	2009-12-29	 Stars	 • Brenden Morrow	 	 returned to lineup
16	2010-01-16	 Stars	 	 • Brenden Morrow	 upper body injury (DTD)
17	2010-01-27	 Stars	 • Brenden Morrow	 	 returned to lineup
18	2010-04-06	 Stars	 	 • Brenden Morrow	 bruised foot (DTD)
19	2010-04-08	 Stars	 • Brenden Morrow	 	 returned to lineup
20	2011-11-23	 Stars	 	 • Brenden Morrow	 placed on IR with upper body injury
21	2011-12-08	 Stars	 • Brenden Morrow	 	 activated from IR
22	2012-01-22	 Stars	 	 • Brenden Morrow	 placed on IR with neck injury
23	2012-01-31	 Stars	 • Brenden Morrow	 	 activated from IR
24	2012-02-03	 Stars	 	 • Brenden Morrow	 placed on IR with neck injury
25	2012-03-10	 Stars	 • Brenden Morrow	 	 activated from IR
26	2013-03-09	 Stars	 	 • Brenden Morrow	 strained groin (DTD)
27	2013-03-14	 Stars	 • Brenden Morrow	 	 returned to lineup
28	2013-05-22	 Penguins	 	 • Brenden Morrow	 undisclosed injury (out for season)
29	2013-10-18	 Blues	 	 • Brenden Morrow	 upper body injury (DTD)
30	2013-10-25	 Blues	 • Brenden Morrow	 	 returned to lineup
31	2013-10-30	 Blues	 	 • Brenden Morrow	 upper body injury (DTD)
32	2013-11-04	 Blues	 	 • Brenden Morrow	 placed on IR with upper body injury
33	2013-11-11	 Blues	 • Brenden Morrow	 	 activated from IR
34	2014-04-10	 Blues	 	 • Brenden Morrow	 foot injury (out for season)
35	2014-04-17	 Blues	 • Brenden Morrow	 	 returned to lineup
36	2014-04-19	 Blues	 	 • Brenden Morrow	 bruised foot (DTD)
37	2014-04-21	 Blues	 • Brenden Morrow	 	 returned to lineup
38	2014-04-23	 Blues	 	 • Brenden Morrow	 foot injury (out for season)
39	2014-10-06	 Lightning	 	 • Brenden Morrow	 placed on IR with strained lower back
40	2014-12-02	 Lightning	 	 • Brenden Morrow	 undisclosed (DTD)
41	2014-12-04	 Lightning	 • Brenden Morrow	 	 returned to lineup
42	2015-03-26	 Lightning	 	 • Brenden Morrow	 upper body injury (DTD)
43	2015-03-28	 Lightning	 • Brenden Morrow	 	 returned to lineup
