	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2012-01-08	 Blue Jackets	 	 • Ryan Johansen	 undisclosed injury (DTD)
1	2014-10-08	 Blue Jackets	 	 • Ryan Johansen	 visa issues (DTD)
2	2015-10-24	 Blue Jackets	 	 • Ryan Johansen	 illness (DTD)
3	2015-10-29	 Blue Jackets	 • Ryan Johansen	 	 returned to lineup
4	2017-05-19	 Predators	 	 • Ryan Johansen	 left thigh injury (out for season)
5	2017-12-03	 Predators	 	 • Ryan Johansen	 placed on IR with upper body injury
6	2017-12-04	 Predators	 	 • Ryan Johansen	 upper body injury (DTD)
7	2017-12-08	 Predators	 	 • Ryan Johansen	 placed on IR with upper body injury
8	2017-12-13	 Predators	 • Ryan Johansen	 	 activated from IR
9	2020-03-03	 Predators	 	 • Ryan Johansen	 illness (DTD)
10	2020-03-05	 Predators	 • Ryan Johansen	 	 returned to lineup
