	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-11-02	 Sabres	 	 • Ryan Miller	 broken right thumb (out 6-7 weeks)
1	2005-11-03	 Sabres	 	 • Ryan Miller	 placed on IR with broken right thumb
2	2005-12-09	 Sabres	 • Ryan Miller	 	 activated from IR
3	2006-11-10	 Sabres	 	 • Bryan Miller	 lower body injury (DTD)
4	2006-11-17	 Sabres	 • Bryan Miller	 	 returned to lineup
5	2009-02-21	 Sabres	 	 • Ryan Miller	 placed on IR with left high ankle sprain
6	2009-03-27	 Sabres	 • Ryan Miller	 	 activated from IR
7	2010-11-02	 Sabres	 	 • Ryan Miller	 lower/upper (CBC) body injury (DTD)
8	2010-11-13	 Sabres	 • Ryan Miller	 	 activated from IR
9	2010-11-20	 Sabres	 	 • Ryan Miller	 groin injury (DTD)
10	2010-11-26	 Sabres	 • Ryan Miller	 	 returned to lineup
11	2011-03-30	 Sabres	 	 • Ryan Miller	 upper body injury (DTD)
12	2011-04-08	 Sabres	 • Ryan Miller	 	 returned to lineup
13	2011-11-13	 Sabres	 	 • Ryan Miller	 concussion (out indefinitely)
14	2011-11-25	 Sabres	 	 • Ryan Miller	 placed on IR with concussion
15	2011-12-02	 Sabres	 • Ryan Miller	 	 activated from IR
16	2013-03-12	 Sabres	 	 • Ryan Miller	 sinus infection (out for season)
17	2013-10-05	 Sabres	 	 • Ryan Miller	 groin injury (DTD)
18	2013-10-08	 Sabres	 • Ryan Miller	 	 returned to lineup
19	2015-02-23	 Canucks	 	 • Ryan Miller	 placed on IR with sprained knee
20	2015-04-09	 Canucks	 • Ryan Miller	 	 activated from IR
21	2015-12-21	 Canucks	 	 • Ryan Miller	 muscle cramps (DTD)
22	2015-12-28	 Canucks	 	 • Ryan Miller	 placed on IR with lower body injury
23	2016-01-07	 Canucks	 • Ryan Miller	 	 activated from IR
24	2016-10-18	 Canucks	 	 • Ryan Miller	 undisclosed injury (DTD)
25	2016-10-20	 Canucks	 • Ryan Miller	 	 returned to lineup
26	2016-11-17	 Canucks	 	 • Ryan Miller	 flu (DTD)
27	2016-11-19	 Canucks	 • Ryan Miller	 	 returned to lineup
28	2016-12-09	 Canucks	 	 • Ryan Miller	 ankle injury (DTD)
29	2016-12-13	 Canucks	 • Ryan Miller	 	 returned to lineup
30	2017-10-03	 Ducks	 	 • Ryan Miller	 placed on IR with shoulder injury
31	2017-10-28	 Ducks	 • Ryan Miller	 	 activated from IR
32	2017-11-10	 Ducks	 	 • Ryan Miller	 lower body injury (DTD)
33	2017-11-12	 Ducks	 	 • Ryan Miller	 lower body injury (DTD)
34	2017-11-20	 Ducks	 	 • Ryan Miller	 placed on IR with lower body injury
35	2017-11-24	 Ducks	 • Ryan Miller	 	 activated from IR
36	2018-12-09	 Ducks	 	 • Ryan Miller	 placed on IR with sprained MCL in knee
37	2019-02-13	 Ducks	 • Ryan Miller	 	 activated from IR
38	2019-02-25	 Ducks	 	 • Ryan Miller	 lower body injury (DTD)
39	2019-02-27	 Ducks	 • Ryan Miller	 	 returned to lineup
40	2020-03-01	 Ducks	 	 • Ryan Miller	 illness (DTD)
41	2020-03-03	 Ducks	 • Ryan Miller	 	 returned to lineup
