,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1990-10-06,1,31-134,CGY,,TOR,W,W,1,32,31,.969,0,0,60:00
1,1990-10-10,2,31-138,CGY,@,DET,L,L,6,31,25,.806,0,0,64:06
2,1990-10-14,3,31-142,CGY,@,CHI,W,W,1,19,18,.947,0,0,60:00
3,1990-11-15,4,31-174,CGY,,NYI,L,L,4,27,23,.852,0,0,64:18
4,1990-11-17,5,31-176,CGY,,BUF,T,T,3,29,26,.897,0,0,65:00
5,1990-11-22,6,31-181,CGY,,LAK,W,W,3,32,29,.906,0,0,60:00
6,1990-11-24,7,31-183,CGY,,CHI,L,L,5,36,31,.861,0,0,59:42
7,1990-12-02,8,31-191,CGY,@,QUE,T,T,5,28,23,.821,0,0,65:00
8,1990-12-13,9,31-202,CGY,@,LAK,W,W,1,32,31,.969,0,0,60:00
9,1990-12-20,10,31-209,CGY,,LAK,L,L,4,30,26,.867,0,0,63:43
10,1990-12-29,11,31-218,CGY,,HAR,W,W,2,30,28,.933,0,0,60:00
11,1990-12-31,12,31-220,CGY,,MTL,W,W,2,23,21,.913,0,0,60:00
12,1991-01-02,13,31-222,CGY,@,WIN,T,T,3,19,16,.842,0,0,65:00
13,1991-01-10,14,31-230,CGY,@,PIT,L,L,5,27,22,.815,0,0,60:00
14,1991-01-15,15,31-235,CGY,,WIN,W,,2,11,9,.818,0,0,25:47
15,1991-01-23,16,31-243,CGY,@,HAR,L,L,5,31,26,.839,0,0,59:13
16,1991-01-27,17,31-247,CGY,@,BUF,W,W,4,32,28,.875,0,0,60:00
17,1991-02-02,18,31-253,CGY,,CHI,W,W,1,21,20,.952,0,0,55:11
18,1991-02-05,19,31-256,CGY,@,NJD,L,L,2,22,20,.909,0,0,59:02
19,1991-02-12,20,31-263,CGY,@,LAK,T,T,4,24,20,.833,0,0,65:00
20,1991-02-19,21,31-270,CGY,,DET,T,T,4,29,25,.862,0,0,65:00
21,1991-03-01,22,31-280,CGY,,PIT,W,W,2,23,21,.913,0,0,60:00
22,1991-03-07,23,31-286,CGY,,PHI,W,W,2,25,23,.920,0,0,60:00
23,1991-03-10,24,31-289,CGY,@,MNS,L,,0,8,8,1.000,0,0,12:19
24,1991-03-12,25,31-291,CGY,,WIN,W,W,3,22,19,.864,0,0,60:00
25,1991-03-18,26,31-297,CGY,,WIN,W,W,3,32,29,.906,0,0,62:28
26,1991-03-23,27,31-302,CGY,@,LAK,L,,3,26,23,.885,0,0,39:18
27,1991-03-26,28,31-305,CGY,,VAN,W,W,2,33,31,.939,0,0,60:00
28,1991-03-31,29,31-310,CGY,,LAK,W,W,3,28,25,.893,0,0,60:00
29,1991-10-08,1,32-136,CGY,@,SJS,L,L,4,34,30,.882,0,0,59:10
30,1991-11-01,2,32-160,CGY,@,WIN,W,W,6,34,28,.824,0,0,64:37
31,1991-11-22,3,32-181,CGY,@,VAN,L,,0,0,0,,0,0,0:37
32,1991-11-28,4,32-187,CGY,,LAK,W,W,3,26,23,.885,0,0,60:00
33,1991-12-05,5,32-194,CGY,@,NJD,L,L,6,43,37,.860,0,0,60:00
34,1991-12-10,6,32-199,CGY,@,WSH,L,,0,13,13,1.000,0,0,30:06
35,1991-12-14,7,32-203,CGY,,DET,L,L,4,29,25,.862,0,0,62:10
36,1991-12-17,8,32-206,CGY,,WIN,W,W,4,19,15,.789,0,0,60:00
37,1991-12-21,9,32-210,CGY,@,WIN,L,L,7,28,21,.750,0,0,60:00
38,1992-01-23,10,32-243,TOR,@,NYI,W,W,3,20,17,.850,0,0,60:00
39,1992-02-07,11,32-258,TOR,@,DET,W,W,3,30,27,.900,0,0,60:00
40,1992-02-11,12,32-262,TOR,,DET,W,W,0,14,14,1.000,0,0,35:00
41,1992-02-15,13,32-266,TOR,,WIN,L,L,3,31,28,.903,0,0,59:43
42,1992-02-16,14,32-267,TOR,,EDM,W,W,5,31,26,.839,0,0,60:00
43,1992-02-18,15,32-269,TOR,@,PIT,L,L,7,35,28,.800,0,0,60:00
44,1992-02-20,16,32-271,TOR,@,DET,L,L,3,41,38,.927,0,0,59:10
45,1992-03-05,17,32-285,TOR,@,CGY,T,,3,16,13,.813,0,0,34:14
46,1992-12-06,1,33-195,TOR,@,NYR,L,L,6,48,42,.875,0,0,60:00
47,1992-12-11,2,33-200,TOR,,CGY,L,L,6,25,19,.760,0,0,60:00
48,1993-01-17,3,33-237,TOR,@,CHI,L,L,3,18,15,.833,0,0,39:42
