,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1996-11-16,1,22-132,PIT,,NYR,L,,3,14,11,.786,0,0,29:24
1,1996-12-06,2,22-152,PIT,@,WSH,W,W,1,17,16,.941,0,0,40:00
2,1996-12-07,3,22-153,PIT,,MDA,W,W,3,33,30,.909,0,0,59:58
3,1996-12-11,4,22-157,PIT,@,MDA,W,W,3,25,22,.880,0,0,60:00
4,1996-12-13,5,22-159,PIT,@,SJS,W,W,0,20,20,1.000,1,0,60:00
5,1996-12-17,6,22-163,PIT,,BOS,L,,0,7,7,1.000,0,0,18:47
6,1996-12-21,7,22-167,PIT,,SJS,W,W,1,33,32,.970,0,0,60:00
7,1996-12-26,8,22-172,PIT,,MTL,T,T,0,4,4,1.000,0,0,20:55
8,1996-12-28,9,22-174,PIT,,BUF,W,W,0,21,21,1.000,1,0,60:00
9,1996-12-30,10,22-176,PIT,,WSH,W,W,3,28,25,.893,0,0,60:00
10,1997-01-02,11,22-179,PIT,@,NJD,W,W,1,32,31,.969,0,0,60:00
11,1997-01-04,12,22-181,PIT,,TBL,W,W,3,31,28,.903,0,0,60:00
12,1997-01-07,13,22-184,PIT,@,NYI,W,W,3,50,47,.940,0,0,60:00
13,1997-01-10,14,22-187,PIT,,NYI,W,W,2,39,37,.949,0,0,60:00
14,1997-01-11,15,22-188,PIT,@,OTT,T,T,3,34,31,.912,0,0,65:00
15,1997-01-14,16,22-191,PIT,,DAL,W,W,1,31,30,.968,0,0,60:00
16,1997-01-15,17,22-192,PIT,@,HAR,W,W,0,31,31,1.000,1,0,60:00
17,1997-01-21,18,22-198,PIT,,CGY,W,W,2,51,49,.961,0,0,60:00
18,1997-01-23,19,22-200,PIT,,COL,L,L,4,35,31,.886,0,0,63:55
19,1997-01-25,20,22-202,PIT,,NYR,L,L,6,38,32,.842,0,0,59:33
20,1997-01-26,21,22-203,PIT,@,MTL,W,W,2,44,42,.955,0,0,59:48
21,1997-02-01,22,22-209,PIT,,PHX,W,W,1,30,29,.967,0,0,60:00
22,1997-02-04,23,22-212,PIT,,VAN,W,W,4,30,26,.867,0,0,60:00
23,1997-02-05,24,22-213,PIT,@,MTL,W,W,3,49,46,.939,0,0,60:00
24,1997-02-08,25,22-216,PIT,,DET,L,L,6,47,41,.872,0,0,62:01
25,1997-02-12,26,22-220,PIT,,NYI,L,L,5,29,24,.828,0,0,60:00
26,1997-02-16,27,22-224,PIT,,PHI,L,L,6,40,34,.850,0,0,60:00
27,1997-02-23,28,22-231,PIT,@,NYI,L,L,4,37,33,.892,0,0,60:00
28,1997-03-01,29,22-237,PIT,@,NJD,L,L,4,16,12,.750,0,0,23:08
29,1997-03-16,30,22-252,PIT,@,DAL,L,L,5,34,29,.853,0,0,48:31
30,1997-03-18,31,22-254,PIT,,BUF,W,W,1,10,9,.900,0,0,20:00
31,1997-03-20,32,22-256,PIT,,TOR,W,W,3,40,37,.925,0,0,60:00
32,1997-03-22,33,22-258,PIT,,NJD,L,L,3,35,32,.914,0,0,59:12
33,1997-03-24,34,22-260,PIT,@,NYR,L,L,2,17,15,.882,0,0,59:47
34,1997-03-26,35,22-262,PIT,@,MTL,L,,4,5,1,.200,0,0,8:16
35,1997-04-05,36,22-272,PIT,,OTT,W,,1,16,15,.938,0,0,40:00
36,1997-04-08,37,22-275,PIT,,BOS,W,W,1,39,38,.974,0,0,60:00
37,1997-04-10,38,22-277,PIT,@,TBL,L,L,4,40,36,.900,0,0,59:42
38,1997-04-11,39,22-278,PIT,@,FLA,L,L,3,34,31,.912,0,0,59:38
39,1999-10-02,1,25-087,OTT,@,PHI,W,W,0,17,17,1.000,1,2,60:00
40,1999-10-05,2,25-090,OTT,@,NYR,W,W,1,38,37,.974,0,0,60:00
41,1999-10-07,3,25-092,OTT,,BOS,W,,3,7,4,.571,0,0,11:42
42,1999-10-14,4,25-099,OTT,@,PHX,L,L,1,10,9,.900,0,0,39:26
43,1999-10-16,5,25-101,OTT,@,COL,L,L,3,18,15,.833,0,0,59:56
44,1999-10-31,6,25-116,OTT,@,ATL,W,W,4,35,31,.886,0,0,60:00
45,1999-11-04,7,25-120,OTT,,PIT,W,W,1,23,22,.957,0,0,60:00
46,1999-11-10,8,25-126,OTT,@,NYR,W,W,3,41,38,.927,0,0,59:56
47,1999-11-17,9,25-133,OTT,@,CAR,L,L,2,22,20,.909,0,0,59:28
48,1999-11-25,10,25-141,OTT,@,ATL,W,W,0,19,19,1.000,0,0,40:00
49,1999-11-26,11,25-142,OTT,@,PIT,L,L,4,9,5,.556,0,0,23:39
50,1999-11-28,12,25-144,OTT,,PHI,T,T,0,14,14,1.000,0,0,37:32
51,1999-11-30,13,25-146,OTT,,CHI,W,W,1,26,25,.962,0,0,59:55
52,1999-12-03,14,25-149,OTT,@,NJD,L,L,6,17,11,.647,0,0,44:30
53,1999-12-04,15,25-150,OTT,,DAL,L,L,3,27,24,.889,0,0,58:22
54,1999-12-19,16,25-165,OTT,@,EDM,T,T,3,32,29,.906,0,0,65:00
55,1999-12-29,17,25-175,OTT,@,MTL,W,W,2,16,14,.875,0,0,59:55
56,1999-12-30,18,25-176,OTT,,BOS,W,W,0,10,10,1.000,0,0,21:23
57,2000-01-03,19,25-180,OTT,,NJD,L-OT,L,2,33,31,.939,0,0,56:44
58,2000-01-04,20,25-181,OTT,@,CAR,W,W,1,21,20,.952,0,0,60:00
59,2000-01-06,21,25-183,OTT,,PHX,W,W,2,12,10,.833,0,0,60:00
60,2000-01-08,22,25-185,OTT,,BUF,L,,2,6,4,.667,0,0,19:52
61,2000-01-11,23,25-188,OTT,@,LAK,W,W,3,31,28,.903,0,0,60:00
62,2000-01-16,24,25-193,OTT,@,WSH,L,L,2,31,29,.935,0,2,58:53
63,2000-01-26,25,25-203,OTT,,STL,L,L,4,23,19,.826,0,0,60:00
64,2000-01-28,26,25-205,OTT,@,BUF,L,L,1,27,26,.963,0,0,59:06
65,2000-01-29,27,25-206,OTT,,NYR,W,W,2,31,29,.935,0,0,60:00
66,2000-02-12,28,25-220,OTT,@,MTL,L,L,5,27,22,.815,0,0,59:22
67,2000-02-26,29,25-234,OTT,,NYR,W,W,2,26,24,.923,0,0,59:42
68,2000-02-28,30,25-236,OTT,@,PIT,T,T,1,17,16,.941,0,0,65:00
69,2000-03-04,31,25-241,OTT,,ATL,W,W,2,20,18,.900,0,0,59:51
70,2000-03-09,32,25-246,OTT,,PIT,W,W,0,16,16,1.000,1,0,60:00
71,2000-03-15,33,25-252,OTT,@,CGY,W,W,1,37,36,.973,0,0,60:00
72,2000-03-17,34,25-254,OTT,@,EDM,L,L,4,17,13,.765,0,0,60:00
73,2000-03-30,35,25-267,OTT,@,TBL,L,L,5,22,17,.773,0,0,59:35
74,2000-04-04,36,25-272,OTT,,WSH,W,W,0,19,19,1.000,1,0,60:00
