,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1993-10-09,1,18-270,QUE,@,BOS,L,,2,21,19,.905,0,0,40:00
1,1993-10-10,2,18-271,QUE,,PIT,W,W,4,30,26,.867,0,0,60:00
2,1993-10-18,3,18-279,QUE,,MTL,L,,0,23,23,1.000,0,0,35:16
3,1993-10-21,4,18-282,QUE,@,CHI,L,L,3,24,21,.875,0,0,60:00
4,1993-10-28,5,18-289,QUE,@,PIT,W,W,3,32,29,.906,0,0,60:00
5,1993-10-30,6,18-291,QUE,,DET,L,L,4,36,32,.889,0,0,59:19
6,1993-11-06,7,18-298,QUE,,NYR,L,L,4,31,27,.871,0,0,59:02
7,1993-11-07,8,18-299,QUE,,FLA,L,L,2,24,22,.917,0,0,58:59
8,1993-11-09,9,18-301,QUE,@,WSH,L,L,2,26,24,.923,0,0,59:31
9,1993-11-13,10,18-305,QUE,@,TBL,L,,2,3,1,.333,0,0,1:07
10,1993-11-23,11,18-315,QUE,,NJD,T,T,1,34,33,.971,0,0,65:00
11,1993-11-25,12,18-317,QUE,,LAK,W,W,6,43,37,.860,0,0,60:00
12,1993-11-27,13,18-319,QUE,,BUF,T,T,2,26,24,.923,0,0,65:00
13,1993-11-30,14,18-322,QUE,,BOS,L,L,4,30,26,.867,0,0,46:32
14,1993-12-04,15,18-326,QUE,,VAN,W,W,1,24,23,.958,0,0,60:00
15,1993-12-07,16,18-329,QUE,,CGY,T,T,4,37,33,.892,0,0,65:00
16,1993-12-11,17,18-333,QUE,,OTT,W,W,2,28,26,.929,0,2,60:00
17,1993-12-13,18,18-335,QUE,,WSH,W,,3,14,11,.786,0,0,24:35
18,1993-12-18,19,18-340,QUE,,NJD,L,L,6,39,33,.846,0,0,60:00
19,1993-12-29,20,18-351,QUE,,NYI,W,W,3,31,28,.903,0,0,60:00
20,1994-01-05,21,18-358,QUE,vs.,MTL,L,L,3,16,13,.813,0,0,40:00
21,1994-01-11,22,18-364,QUE,@,CGY,L,L,1,23,22,.957,0,0,59:22
22,1994-01-29,23,19-017,QUE,@,HAR,W,W,2,28,26,.929,0,0,60:00
23,1994-02-01,24,19-020,QUE,,HAR,L,L,2,24,22,.917,0,0,59:18
24,1994-02-08,25,19-027,QUE,,BOS,L,L,4,25,21,.840,0,0,47:01
25,1994-03-08,26,19-055,QUE,,OTT,W,W,2,26,24,.923,0,0,60:00
