,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2005-11-28,1,21-247,DET,@,LAK,W,W,2,24,22,.917,0,0,59:55
1,2005-12-01,2,21-250,DET,,CGY,L,L,3,36,33,.917,0,0,58:51
2,2005-12-04,3,21-253,DET,,NYI,L,L,2,28,26,.929,0,0,58:46
3,2005-12-13,4,21-262,DET,@,ATL,L,,3,16,13,.813,0,0,23:07
4,2008-02-12,1,23-323,DET,@,NSH,L,,1,19,18,.947,0,0,49:37
5,2008-02-15,2,23-326,DET,,CBJ,L,,1,10,9,.900,0,0,28:42
6,2008-02-17,3,23-328,DET,@,DAL,L,L,1,31,30,.968,0,0,58:48
7,2008-02-23,4,23-334,DET,@,VAN,L,L,4,35,31,.886,0,0,59:57
8,2009-02-21,1,24-332,DET,@,MIN,L,L,4,28,24,.857,0,0,58:36
9,2009-10-03,1,25-191,DET,@,STL,L,L,5,32,27,.844,0,0,58:22
10,2009-10-13,2,25-201,DET,@,BUF,L,,1,15,14,.933,0,0,27:14
11,2009-10-24,3,25-212,DET,@,COL,L,L,2,22,20,.909,0,0,59:21
12,2009-10-27,4,25-215,DET,@,VAN,W,W,2,22,20,.909,0,0,52:50
13,2009-10-29,5,25-217,DET,@,EDM,L-SO,O,5,33,28,.848,0,0,65:00
14,2009-11-11,6,25-230,DET,@,CBJ,W,W,1,26,25,.962,0,0,60:00
15,2009-11-12,7,25-231,DET,,VAN,W,W,1,32,31,.969,0,0,60:00
16,2009-11-14,8,25-233,DET,,ANA,W,W,4,23,19,.826,0,0,60:00
17,2009-11-18,9,25-237,DET,,DAL,L,L,3,32,29,.906,0,0,58:45
18,2009-11-21,10,25-240,DET,@,MTL,W,W,2,18,16,.889,0,0,64:57
19,2009-11-25,11,25-244,DET,,ATL,L,L,2,25,23,.920,0,0,58:26
20,2009-11-28,12,25-247,DET,@,STL,W,W,3,35,32,.914,0,0,64:35
21,2009-11-30,13,25-249,DET,,DAL,W,W,1,30,29,.967,0,0,60:00
22,2009-12-03,14,25-252,DET,,EDM,L,L,4,36,32,.889,0,0,60:00
23,2009-12-06,15,25-255,DET,@,NYR,W,W,1,29,28,.966,0,0,60:00
24,2009-12-09,16,25-258,DET,,STL,L,L,1,26,25,.962,0,0,59:29
25,2009-12-11,17,25-260,DET,,ANA,W,W,2,27,25,.926,0,0,60:44
26,2009-12-14,18,25-263,DET,,PHX,W,W,2,32,30,.938,0,0,59:55
27,2009-12-17,19,25-266,DET,,TBL,W,W,0,30,30,1.000,1,0,60:00
28,2009-12-19,20,25-268,DET,@,DAL,L,L,4,21,17,.810,0,0,59:33
29,2009-12-23,21,25-272,DET,,CHI,L,L,3,31,28,.903,0,0,59:58
30,2009-12-26,22,25-275,DET,,CBJ,W,W,1,29,28,.966,0,0,59:54
31,2009-12-28,23,25-277,DET,@,CBJ,L-OT,O,1,40,39,.975,0,0,63:12
32,2009-12-31,24,25-280,DET,,COL,W,W,2,22,20,.909,0,0,60:00
33,2010-01-02,25,25-282,DET,@,PHX,W,W,1,36,35,.972,0,0,59:36
34,2010-01-05,26,25-285,DET,@,ANA,L,L,3,34,31,.912,0,0,58:51
35,2010-01-07,27,25-287,DET,@,LAK,W,W,1,52,51,.981,0,0,59:57
36,2010-01-09,28,25-289,DET,@,SJS,W,W,1,32,31,.969,0,0,60:00
37,2010-01-12,29,25-292,DET,@,NYI,L,L,3,20,17,.850,0,0,29:18
38,2010-01-14,30,25-294,DET,,CAR,W,W,1,38,37,.974,0,0,60:00
39,2010-01-16,31,25-296,DET,@,DAL,L-SO,O,2,30,28,.933,0,0,64:57
40,2010-01-17,32,25-297,DET,,CHI,L-SO,O,3,29,26,.897,0,0,64:19
41,2010-01-21,33,25-301,DET,@,MIN,W,W,3,30,27,.900,0,0,65:00
42,2010-01-23,34,25-303,DET,,LAK,L,L,3,33,30,.909,0,0,58:53
43,2010-01-26,35,25-306,DET,,PHX,L-OT,O,5,37,32,.865,0,0,63:50
44,2010-01-29,36,25-309,DET,,NSH,W,W,2,48,46,.958,0,0,59:55
45,2010-01-31,37,25-311,DET,@,PIT,L-SO,O,1,47,46,.979,0,0,64:45
46,2010-02-02,38,25-313,DET,@,SJS,W,W,2,34,32,.941,0,0,59:59
47,2010-02-03,39,25-314,DET,@,ANA,L,L,3,30,27,.900,0,0,58:39
48,2010-02-06,40,25-317,DET,@,LAK,L,L,4,27,23,.852,0,0,58:56
49,2010-02-09,41,25-320,DET,@,STL,L-SO,O,3,45,42,.933,0,0,65:00
50,2010-02-11,42,25-322,DET,,SJS,L-SO,O,2,26,24,.923,0,0,65:00
51,2010-02-13,43,25-324,DET,,OTT,W,W,1,30,29,.967,0,0,60:00
52,2010-03-01,44,25-340,DET,@,COL,W,W,2,24,22,.917,0,0,59:57
53,2010-03-03,45,25-342,DET,,VAN,L,L,4,21,17,.810,0,0,31:33
54,2010-03-05,46,25-344,DET,,NSH,W,W,2,22,20,.909,0,0,59:34
55,2010-03-07,47,25-346,DET,@,CHI,W,W,4,32,28,.875,0,0,60:00
56,2010-03-09,48,25-348,DET,,CGY,L,L,3,31,28,.903,0,0,58:57
57,2010-03-11,49,25-350,DET,,MIN,W,W,1,22,21,.955,0,0,59:53
58,2010-03-13,50,25-352,DET,,BUF,W,W,2,26,24,.923,0,0,60:31
59,2010-03-15,51,25-354,DET,@,CGY,W,W,1,23,22,.957,0,0,60:00
60,2010-03-19,52,25-358,DET,@,EDM,L-SO,O,2,24,22,.917,0,0,63:39
61,2010-03-20,53,25-359,DET,@,VAN,W,W,3,32,29,.906,0,0,64:59
62,2010-03-22,54,25-361,DET,,PIT,W,W,1,27,26,.963,0,2,60:00
63,2010-03-24,55,25-363,DET,,STL,W,W,2,32,30,.938,0,0,60:00
64,2010-03-26,56,26-000,DET,,MIN,W,W,2,27,25,.926,0,0,59:41
65,2010-03-27,57,26-001,DET,@,NSH,W,W,0,33,33,1.000,1,0,65:00
66,2010-03-30,58,26-004,DET,,EDM,W,W,4,26,22,.846,0,0,59:58
67,2010-04-01,59,26-006,DET,,CBJ,W,W,2,22,20,.909,0,0,60:00
68,2010-04-03,60,26-008,DET,,NSH,L-OT,O,4,24,20,.833,0,0,59:31
69,2010-04-07,61,26-012,DET,,CBJ,W,W,3,24,21,.875,0,0,59:41
70,2010-04-09,62,26-014,DET,@,CBJ,W,W,0,22,22,1.000,1,0,65:00
71,2010-04-11,63,26-016,DET,@,CHI,W,W,2,29,27,.931,0,0,63:11
72,2010-10-08,1,26-196,DET,,ANA,W,W,0,21,21,1.000,1,0,59:33
73,2010-10-12,2,26-200,DET,,COL,L-SO,O,4,38,34,.895,0,0,64:39
74,2010-10-16,3,26-204,DET,@,PHX,W,W,1,26,25,.962,0,0,64:29
75,2010-10-21,4,26-209,DET,,CGY,W,W,2,36,34,.944,0,0,60:00
76,2010-10-23,5,26-211,DET,,ANA,W,W,4,25,21,.840,0,0,59:53
77,2010-11-03,6,26-222,DET,@,CGY,W,W,1,17,16,.941,0,0,60:00
78,2010-11-05,7,26-224,DET,@,EDM,W,W,1,30,29,.967,0,0,60:00
79,2010-11-06,8,26-225,DET,@,VAN,L,L,6,34,28,.824,0,0,59:45
