,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2007-10-20,1,20-050,ATL,@,TBL,L,,1,6,5,.833,0,2,20:00
1,2007-11-01,2,20-062,ATL,@,OTT,L,L,1,8,7,.875,0,0,27:11
2,2007-11-03,3,20-064,ATL,@,TBL,W,W,4,34,30,.882,0,0,60:00
3,2007-11-06,4,20-067,ATL,,WSH,W,W,1,32,31,.969,0,0,61:34
4,2007-11-09,5,20-070,ATL,@,FLA,W,W,1,37,36,.973,0,0,59:55
5,2007-11-10,6,20-071,ATL,,CAR,L,L,5,39,34,.872,0,0,58:39
6,2007-11-24,7,20-085,ATL,@,PIT,L,L,5,34,29,.853,0,0,59:57
7,2008-11-01,1,21-062,ATL,@,NJD,L,,0,6,6,1.000,0,0,20:00
8,2008-11-02,2,21-063,ATL,,FLA,W,W,3,21,18,.857,0,0,59:52
9,2008-11-06,3,21-067,ATL,,NYI,W,W,3,27,24,.889,0,0,60:00
10,2008-11-20,4,21-081,ATL,,PIT,L,L,3,31,28,.903,0,0,59:11
11,2008-11-22,5,21-083,ATL,,CBJ,L,L,1,30,29,.967,0,0,59:20
12,2008-11-26,6,21-087,ATL,@,WSH,L,L,5,33,28,.848,0,0,58:18
13,2008-11-30,7,21-091,ATL,,STL,L,L,3,46,43,.935,0,0,58:58
14,2008-12-03,8,21-094,ATL,@,OTT,L,L,5,34,29,.853,0,0,59:51
15,2008-12-12,9,21-103,ATL,,BOS,L,,3,5,2,.400,0,0,17:28
16,2008-12-16,10,21-107,ATL,@,OTT,W,W,1,29,28,.966,0,0,60:00
17,2008-12-18,11,21-109,ATL,,PIT,L,L,5,13,8,.615,0,0,27:57
18,2009-04-07,12,21-219,ATL,,WSH,L,L,4,26,22,.846,0,0,58:30
19,2009-10-03,1,22-033,ATL,,TBL,W,W,3,39,36,.923,0,0,60:00
20,2009-10-08,2,22-038,ATL,@,STL,W,W,2,31,29,.935,0,0,60:00
21,2009-10-10,3,22-040,ATL,@,OTT,L,L,4,34,30,.882,0,0,59:20
22,2009-10-16,4,22-046,ATL,@,NJD,W,W,2,30,28,.933,0,0,60:00
23,2009-10-20,5,22-050,ATL,@,MTL,L-SO,O,1,35,34,.971,0,0,65:00
24,2009-10-22,6,22-052,ATL,,WSH,L,L,5,14,9,.643,0,0,31:48
25,2009-10-24,7,22-054,ATL,,SJS,L,,0,12,12,1.000,0,0,30:20
26,2009-10-29,8,22-059,ATL,,WSH,L,L,3,31,28,.903,0,0,58:36
27,2009-10-31,9,22-061,ATL,@,OTT,W,W,1,51,50,.980,0,0,60:00
28,2009-11-03,10,22-064,ATL,@,MTL,W,W,4,38,34,.895,0,0,59:57
29,2009-11-05,11,22-066,ATL,,CBJ,L,L,4,21,17,.810,0,0,58:36
30,2009-11-07,12,22-068,ATL,@,NYI,L,L,5,36,31,.861,0,0,39:51
31,2009-11-13,13,22-074,ATL,,LAK,W,W,0,38,38,1.000,1,0,60:00
32,2009-11-19,14,22-080,ATL,,BOS,L-SO,O,3,42,39,.929,0,0,64:36
33,2009-11-22,15,22-083,ATL,,TBL,L-OT,O,4,40,36,.900,0,0,62:39
34,2009-11-25,16,22-086,ATL,@,DET,W,W,0,40,40,1.000,1,0,60:00
35,2009-11-27,17,22-088,ATL,@,CAR,W,W,4,36,32,.889,0,0,60:00
36,2009-12-03,18,22-094,ATL,,NYI,L,L,3,26,23,.885,0,0,57:22
37,2009-12-07,19,22-098,ATL,@,TOR,L,L,5,22,17,.773,0,0,40:00
38,2009-12-10,20,22-101,ATL,@,VAN,L,L,4,38,34,.895,0,0,59:13
39,2009-12-17,21,22-108,ATL,,DAL,W,W,5,47,42,.894,0,0,61:16
40,2009-12-19,22,22-110,ATL,,NJD,L,L,5,42,37,.881,0,0,58:42
41,2009-12-23,23,22-114,ATL,@,BOS,L,,3,8,5,.625,0,0,10:52
42,2009-12-26,24,22-117,ATL,@,TBL,L,L,4,34,30,.882,0,0,58:30
43,2009-12-30,25,22-121,ATL,@,BOS,L,L,3,10,7,.700,0,0,16:50
44,2010-01-05,26,22-127,ATL,@,PIT,L,L,5,37,32,.865,0,0,60:00
45,2010-01-09,27,22-131,ATL,,WSH,L,,4,28,24,.857,0,0,35:17
46,2010-01-12,28,22-134,ATL,,OTT,W,W,1,31,30,.968,0,0,59:53
47,2010-01-14,29,22-136,ATL,,BUF,L-OT,O,2,32,30,.938,0,0,62:27
48,2010-01-16,30,22-138,ATL,@,CAR,W,W,3,32,29,.906,0,0,60:00
49,2010-01-19,31,22-141,ATL,,TOR,W,W,3,40,37,.925,0,0,60:00
50,2010-01-21,32,22-143,ATL,,CAR,L,L,4,21,17,.810,0,0,59:09
51,2010-02-02,33,22-155,ATL,,TBL,L,L,2,24,22,.917,0,0,58:36
52,2010-02-05,34,22-158,ATL,@,WSH,L,L,4,31,27,.871,0,0,59:39
53,2010-02-13,35,22-166,ATL,@,CHI,L-SO,O,4,40,36,.900,0,0,64:33
54,2010-03-07,36,22-188,ATL,,CAR,L,L,4,33,29,.879,0,0,59:45
55,2010-03-14,37,22-195,ATL,,PHX,L-SO,O,2,34,32,.941,0,0,65:00
56,2010-03-21,38,22-202,ATL,@,PHI,W,W,1,45,44,.978,0,0,59:45
57,2010-03-25,39,22-206,ATL,,TOR,L-OT,O,2,30,28,.933,0,0,60:39
58,2010-03-30,40,22-211,ATL,@,TOR,W,W,2,29,27,.931,0,0,59:59
59,2010-04-01,41,22-213,ATL,@,WSH,L,L,2,24,22,.917,0,0,59:02
60,2010-04-09,42,22-221,ATL,@,WSH,L,L,5,47,42,.894,0,0,59:56
61,2010-10-08,1,23-038,ATL,,WSH,W,,0,0,0,,0,0,2:25
62,2010-10-30,2,23-060,ATL,@,STL,L-SO,O,3,35,32,.914,0,0,64:47
63,2010-11-04,3,23-065,ATL,,CBJ,L,L,2,41,39,.951,0,0,59:28
64,2010-11-06,4,23-067,ATL,,CHI,L-SO,O,4,40,36,.900,0,0,64:54
