,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1998-01-03,1,21-108,TBL,,MDA,L,,2,25,23,.920,0,0,40:00
1,1998-01-07,2,21-112,TBL,,TOR,L,,2,11,9,.818,0,0,20:00
2,1998-01-09,3,21-114,TBL,@,NJD,L,L,4,20,16,.800,0,0,40:00
3,1998-01-12,4,21-117,TBL,,MTL,L,,1,17,16,.941,0,0,39:56
4,1998-01-14,5,21-119,TBL,,NYI,L,L,7,34,27,.794,0,0,60:00
5,1998-02-02,6,21-138,TBL,,BUF,L,,1,10,9,.900,0,0,21:05
6,1998-03-28,7,21-192,TBL,@,MTL,L,,2,6,4,.667,0,0,12:01
7,1998-03-30,8,21-194,TBL,@,NYR,W,W,1,24,23,.958,0,0,60:00
8,1998-04-01,9,21-196,TBL,@,NYI,L,L,4,28,24,.857,0,0,60:00
9,1998-04-04,10,21-199,TBL,,PIT,L,,0,6,6,1.000,0,0,6:51
10,1998-04-11,11,21-206,TBL,,DAL,L,,1,5,4,.800,0,0,15:40
11,1998-04-16,12,21-211,TBL,@,NYI,L,L,4,17,13,.765,0,0,40:00
12,1998-04-18,13,21-213,TBL,,FLA,T,T,1,7,6,.857,0,0,17:13
13,1998-12-11,1,22-085,TBL,,CGY,L,L,2,21,19,.905,0,0,58:55
14,1999-11-22,1,23-066,TBL,,PHI,W,W,1,31,30,.968,0,0,59:57
15,2000-02-24,2,23-160,TBL,,OTT,W,W,4,37,33,.892,0,0,60:00
16,2000-02-26,3,23-162,TBL,@,NSH,W,W,2,30,28,.933,0,0,59:59
17,2000-02-27,4,23-163,TBL,@,DET,L,L,2,6,4,.667,0,0,6:35
18,2000-03-03,5,23-168,TBL,@,CHI,L,L,4,21,17,.810,0,0,32:26
19,2000-03-10,6,23-175,TBL,,FLA,L,,0,0,0,,0,0,0:14
20,2000-03-21,7,23-186,TBL,@,BOS,L,L,4,42,38,.905,0,0,60:00
21,2000-03-30,8,23-195,TBL,,OTT,W,W,3,36,33,.917,0,0,60:00
22,2000-04-01,9,23-197,TBL,@,FLA,T,T,3,36,33,.917,0,0,65:00
23,2000-04-02,10,23-198,TBL,,NJD,L,L,4,34,30,.882,0,0,60:00
24,2000-04-04,11,23-200,TBL,,BOS,W,,3,13,10,.769,0,0,15:44
25,2000-04-06,12,23-202,TBL,@,MTL,L,,1,22,21,.955,0,0,28:47
26,2001-03-08,1,24-172,MIN,@,NJD,L,L,6,27,21,.778,0,2,60:00
27,2002-12-22,1,26-096,PHX,@,MDA,L,,1,21,20,.952,0,0,47:09
28,2003-01-08,2,26-113,PHX,@,CHI,T,T,0,40,40,1.000,1,0,65:00
29,2003-01-10,3,26-115,PHX,@,MIN,L,L,2,43,41,.953,0,0,59:01
30,2003-01-14,4,26-119,PHX,,STL,L,L,2,22,20,.909,0,0,59:10
31,2003-01-18,5,26-123,PHX,,BUF,L,L,1,23,22,.957,0,0,58:58
32,2003-01-20,6,26-125,PHX,,SJS,W,W,1,27,26,.963,0,0,59:58
33,2003-01-23,7,26-128,PHX,@,CGY,W,W,1,40,39,.975,0,2,59:55
34,2003-01-24,8,26-129,PHX,@,EDM,W,W,1,39,38,.974,0,0,60:00
35,2003-01-26,9,26-131,PHX,@,VAN,L,L,1,23,22,.957,0,0,59:07
36,2003-01-28,10,26-133,PHX,,CGY,W,W,3,30,27,.900,0,0,60:00
37,2003-02-05,11,26-141,PHX,@,LAK,L,L,4,29,25,.862,0,0,58:48
38,2003-02-07,12,26-143,PHX,@,MDA,L,L,3,34,31,.912,0,0,59:08
39,2003-02-14,13,26-150,PHX,@,MIN,W,,2,17,15,.882,0,0,26:50
40,2003-03-24,14,26-188,PHX,@,CGY,L,L,1,34,33,.971,0,0,59:10
41,2003-03-26,15,26-190,PHX,@,EDM,L,L,4,26,22,.846,0,0,58:46
42,2003-03-29,16,26-193,PHX,@,COL,L,L,5,23,18,.783,0,0,33:20
43,2003-10-25,1,27-038,PHX,@,SJS,T,T,4,45,41,.911,0,2,65:00
44,2003-10-28,2,27-041,PHX,,CHI,T,T,2,28,26,.929,0,0,64:58
45,2003-11-01,3,27-045,PHX,@,LAK,L,L,5,18,13,.722,0,0,40:00
46,2003-11-09,4,27-053,PHX,@,MDA,L-OT,,1,17,16,.941,0,0,20:00
