,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1994-01-07,1,22-191,NYI,,CGY,W,W,2,25,23,.920,0,0,60:00
1,1994-01-08,2,22-192,NYI,@,HAR,L,,2,17,15,.882,0,0,29:53
2,1994-01-10,3,22-194,NYI,@,OTT,T,T,3,30,27,.900,0,0,65:00
3,1994-01-15,4,22-199,NYI,,CHI,T,T,5,43,38,.884,0,0,65:00
4,1994-01-19,5,22-203,NYI,@,TBL,L,L,4,33,29,.879,0,0,64:20
5,1994-01-29,6,22-213,NYI,@,BOS,L,L,2,43,41,.953,0,0,59:08
6,1994-02-01,7,22-216,NYI,,SJS,W,W,4,24,20,.833,0,0,60:00
7,1994-02-05,8,22-220,NYI,@,QUE,W,W,2,33,31,.939,0,0,60:00
8,1994-02-08,9,22-223,NYI,,BUF,W,W,1,27,26,.963,0,0,60:00
9,1994-02-12,10,22-227,NYI,,FLA,L,L,4,20,16,.800,0,0,57:15
10,1994-02-18,11,22-233,NYI,@,WSH,L,L,3,29,26,.897,0,0,58:48
11,1994-03-04,12,22-247,NYI,@,NYR,T,T,0,22,22,1.000,0,0,45:00
12,1994-03-07,13,22-250,NYI,@,WIN,W,W,2,28,26,.929,0,0,60:00
13,1994-03-09,14,22-252,NYI,@,VAN,L,L,5,27,22,.815,0,0,59:48
14,1994-03-12,15,22-255,NYI,@,STL,T,T,2,21,19,.905,0,2,55:48
15,1994-03-15,16,22-258,NYI,,NJD,W,W,2,28,26,.929,0,0,60:00
16,1994-03-18,17,22-261,NYI,vs.,BUF,T,T,2,35,33,.943,0,0,65:00
17,1994-03-22,18,22-265,NYI,,TBL,W,W,3,28,25,.893,0,0,54:09
18,1994-03-27,19,22-270,NYI,@,BUF,L,L,4,35,31,.886,0,2,60:00
19,1994-03-29,20,22-272,NYI,@,WSH,T,T,2,30,28,.933,0,2,65:00
20,1994-04-05,21,22-279,NYI,@,WSH,W,W,3,27,24,.889,0,0,63:08
21,1994-04-14,22,22-288,NYI,@,FLA,L,L,4,34,30,.882,0,0,60:00
22,1995-01-21,1,23-205,NYI,,FLA,W,W,1,18,17,.944,0,0,60:00
23,1995-01-22,2,23-206,NYI,,OTT,T,T,3,22,19,.864,0,0,65:00
24,1995-01-24,3,23-208,NYI,,PHI,W,W,3,22,19,.864,0,0,60:00
25,1995-01-27,4,23-211,NYI,@,WSH,L,L,5,27,22,.815,0,0,42:00
26,1995-01-31,5,23-215,NYI,@,FLA,W,W,1,16,15,.938,0,0,60:00
27,1995-02-02,6,23-217,NYI,@,PHI,W,W,4,23,19,.826,0,0,61:43
28,1995-02-07,7,23-222,NYI,@,TBL,L,L,5,16,11,.688,0,2,60:00
29,1995-02-09,8,23-224,NYI,,PIT,L,L,5,32,27,.844,0,0,60:00
30,1995-02-11,9,23-226,NYI,,BUF,W,W,1,27,26,.963,0,0,60:00
31,1995-02-14,10,23-229,NYI,,QUE,L,L,3,32,29,.906,0,0,58:53
32,1995-02-23,11,23-238,NYI,,TBL,L,L,3,20,17,.850,0,0,58:18
33,1995-03-07,12,23-250,NYI,,HAR,W,W,1,24,23,.958,0,0,60:00
34,1995-03-11,13,23-254,NYI,@,QUE,L,L,2,32,30,.938,0,0,59:09
35,1995-03-14,14,23-257,NYI,@,HAR,L,L,6,41,35,.854,0,0,58:19
36,1995-03-18,15,23-261,NYI,@,BOS,L,L,4,42,38,.905,0,0,59:53
37,1995-03-25,16,23-268,NYI,@,HAR,L,,3,24,21,.875,0,0,55:01
38,1995-03-26,17,23-269,NYI,,NJD,T,T,1,19,18,.947,0,0,45:00
39,1995-03-28,18,23-271,NYI,@,PIT,L,L,6,34,28,.824,0,0,60:00
