,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1990-10-04,1,28-189,MNS,,STL,L,L,3,38,35,.921,0,0,59:07
1,1990-10-06,2,28-191,MNS,,NYI,W,W,2,29,27,.931,0,2,60:00
2,1990-10-09,3,28-194,MNS,@,NJD,L,L,5,29,24,.828,0,0,60:00
3,1990-10-11,4,28-196,MNS,,BOS,T,T,3,35,32,.914,0,0,65:00
4,1990-10-13,5,28-198,MNS,,CHI,L,L,4,31,27,.871,0,0,60:00
5,1990-10-17,6,28-202,MNS,@,LAK,L,L,4,26,22,.846,0,0,59:09
6,1990-10-20,7,28-205,MNS,@,STL,T,T,2,25,23,.920,0,0,65:00
7,1990-10-21,8,28-206,MNS,@,CHI,L,,4,14,10,.714,0,0,40:00
8,1990-10-24,9,28-209,MNS,,HAR,W,W,0,33,33,1.000,1,0,60:00
9,1990-10-27,10,28-212,MNS,,DET,T,T,2,24,22,.917,0,2,65:00
10,1990-11-01,11,28-217,MNS,@,PHI,L,L,6,24,18,.750,0,0,60:00
11,1990-11-03,12,28-219,MNS,@,QUE,W,W,0,24,24,1.000,1,0,60:00
12,1990-11-04,13,28-220,MNS,@,MTL,T,T,2,28,26,.929,0,0,64:53
13,1990-11-08,14,28-224,MNS,,QUE,W,W,2,26,24,.923,0,2,60:00
14,1990-11-10,15,28-226,MNS,,HAR,L,L,3,26,23,.885,0,0,60:49
15,1990-11-13,16,28-229,MNS,,PIT,L,L,3,22,19,.864,0,0,58:11
16,1990-11-17,17,28-233,MNS,,STL,L,L,3,20,17,.850,0,0,40:00
17,1990-11-23,18,28-239,MNS,,VAN,W,W,4,38,34,.895,0,0,60:00
18,1990-11-27,19,28-243,MNS,@,VAN,T,T,1,33,32,.970,0,0,65:00
19,1990-11-30,20,28-246,MNS,@,WIN,W,W,2,34,32,.941,0,2,60:00
20,1990-12-01,21,28-247,MNS,,PIT,W,W,3,22,19,.864,0,0,60:00
21,1990-12-06,22,28-252,MNS,,TOR,L,L,2,22,20,.909,0,2,62:57
22,1990-12-11,23,28-257,MNS,,CGY,L,L,5,22,17,.773,0,0,59:07
23,1990-12-15,24,28-261,MNS,,CHI,W,W,1,22,21,.955,0,2,60:00
24,1990-12-16,25,28-262,MNS,@,CHI,L,L,4,22,18,.818,0,2,58:52
25,1990-12-22,26,28-268,MNS,@,BOS,L,,2,23,21,.913,0,0,33:45
26,1990-12-23,27,28-269,MNS,@,HAR,W,W,2,26,24,.923,0,0,60:00
27,1990-12-26,28,28-272,MNS,,WIN,L,L,6,28,22,.786,0,0,59:36
28,1990-12-29,29,28-275,MNS,,BOS,T,T,4,32,28,.875,0,0,65:00
29,1990-12-31,30,28-277,MNS,,LAK,L,L,4,23,19,.826,0,0,60:00
30,1991-01-02,31,28-279,MNS,@,DET,L,,0,0,0,,0,0,3:43
31,1991-01-03,32,28-280,MNS,,TOR,T,T,3,29,26,.897,0,0,65:00
32,1991-01-05,33,28-282,MNS,,VAN,L,L,6,30,24,.800,0,0,59:22
33,1991-01-13,34,28-290,MNS,@,CHI,L,L,4,25,21,.840,0,0,59:19
34,1991-01-15,35,28-292,MNS,,MTL,L,L,2,13,11,.846,0,0,20:00
35,1991-01-26,36,28-303,MNS,@,NJD,W,W,1,33,32,.970,0,0,60:00
36,1991-01-30,37,28-307,MNS,,DET,W,W,2,34,32,.941,0,0,60:00
37,1991-02-02,38,28-310,MNS,@,QUE,W,W,4,21,17,.810,0,0,60:00
38,1991-02-07,39,28-315,MNS,,TOR,W,W,2,18,16,.889,0,0,60:00
39,1991-02-09,40,28-317,MNS,,DET,W,W,5,31,26,.839,0,2,60:00
40,1991-02-13,41,28-321,MNS,@,BUF,T,T,6,40,34,.850,0,0,65:00
41,1991-02-16,42,28-324,MNS,@,DET,W,W,0,18,18,1.000,1,0,60:00
42,1991-02-20,43,28-328,MNS,,EDM,W,W,1,17,16,.941,0,2,60:00
43,1991-02-23,44,28-331,MNS,,CHI,T,T,3,39,36,.923,0,0,65:00
44,1991-02-26,45,28-334,MNS,,PHI,T,T,2,21,19,.905,0,0,65:00
45,1991-03-02,46,28-338,MNS,@,CGY,L,L,5,31,26,.839,0,2,60:00
46,1991-03-06,47,28-342,MNS,,EDM,W,W,1,24,23,.958,0,0,60:00
47,1991-03-09,48,28-345,MNS,,DET,W,W,2,28,26,.929,0,0,60:00
48,1991-03-12,49,28-348,MNS,,BUF,W,W,2,32,30,.938,0,0,60:00
49,1991-03-14,50,28-350,MNS,@,STL,T,T,2,28,26,.929,0,2,64:37
50,1991-03-17,51,28-353,MNS,,TOR,W,W,3,27,24,.889,0,0,60:00
