,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2000-04-05,1,27-295,NYR,,MTL,L,L,3,22,19,.864,0,0,60:00
1,2002-03-10,1,29-268,CBJ,@,MIN,L,,0,8,8,1.000,0,0,25:02
2,2002-03-11,2,29-269,CBJ,@,PIT,W,W,2,36,34,.944,0,0,60:00
3,2002-03-14,3,29-272,CBJ,,VAN,L,L,4,24,20,.833,0,0,32:10
4,2002-10-17,1,30-124,CBJ,@,STL,L,,3,22,19,.864,0,0,32:06
5,2002-11-23,2,30-161,CBJ,@,OTT,L,L,5,30,25,.833,0,0,60:00
6,2003-01-11,3,30-210,CBJ,@,CGY,W,W,2,30,28,.933,0,0,59:54
7,2003-01-13,4,30-212,CBJ,@,EDM,L,,0,6,6,1.000,0,0,12:27
8,2003-01-23,5,30-222,CBJ,@,COL,L,,0,1,1,1.000,0,0,8:24
9,2003-02-15,6,30-245,CBJ,,CHI,L,,2,12,10,.833,0,0,27:29
10,2003-02-21,7,30-251,CBJ,@,SJS,L,L,6,37,31,.838,0,2,60:00
11,2003-03-10,8,30-268,CBJ,@,CAR,L,L,3,15,12,.800,0,0,42:09
12,2003-03-24,9,30-282,CBJ,@,MDA,L,,1,10,9,.900,0,0,24:25
13,2003-03-25,10,30-283,CBJ,@,LAK,W,W,1,34,33,.971,0,0,64:10
14,2003-03-28,11,30-286,CBJ,@,EDM,L,L,4,36,32,.889,0,0,60:00
