,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1990-10-19,1,27-079,PIT,@,BUF,T,T,4,39,35,.897,0,0,65:00
1,1990-10-27,2,27-087,PIT,@,NJD,L,L,3,9,6,.667,0,0,20:00
2,1990-11-23,3,27-114,PIT,@,WSH,L,,2,19,17,.895,0,0,40:00
3,1990-12-05,4,27-126,PIT,,WSH,L,L,3,34,31,.912,0,0,60:00
4,1990-12-08,5,27-129,PIT,@,HAR,L,L,3,34,31,.912,0,0,60:00
5,1990-12-11,6,27-132,PIT,,CHI,L,,1,7,6,.857,0,0,9:11
6,1990-12-13,7,27-134,PIT,,NJD,W,W,5,37,32,.865,0,0,60:00
7,1991-01-03,8,27-155,PIT,,NYR,L,,1,7,6,.857,0,0,20:00
8,1991-01-06,9,27-158,PIT,@,MTL,L,,1,23,22,.957,0,0,39:49
9,1991-01-26,10,27-178,PIT,@,QUE,W,W,5,33,28,.848,0,0,60:00
10,1991-01-29,11,27-181,PIT,,WSH,W,W,2,30,28,.933,0,0,62:46
11,1991-01-31,12,27-183,PIT,@,PHI,L,L,4,26,22,.846,0,0,60:00
12,1991-02-02,13,27-185,PIT,,BOS,W,W,2,33,31,.939,0,0,60:00
13,1991-02-03,14,27-186,PIT,@,BOS,L,L,5,25,20,.800,0,0,33:04
14,1991-02-08,15,27-191,PIT,@,WIN,L,,1,8,7,.875,0,0,20:00
15,1991-02-22,16,27-205,PIT,@,NJD,L,,0,9,9,1.000,0,0,20:00
16,1991-02-24,17,27-207,PIT,@,WSH,T,T,3,22,19,.864,0,0,45:00
17,1991-02-26,18,27-209,PIT,@,LAK,L,L,7,33,26,.788,0,0,38:07
18,1991-11-02,1,28-093,PIT,,HAR,L,,0,8,8,1.000,0,0,27:09
19,1991-11-09,2,28-100,PIT,@,MNS,W,W,1,14,13,.929,0,0,35:20
20,1991-11-11,3,28-102,PIT,@,NYR,L,,1,5,4,.800,0,0,3:03
21,1991-11-15,4,28-106,PIT,@,WSH,L,,0,15,15,1.000,0,0,20:00
22,1991-12-03,5,28-124,PIT,@,EDM,L,L,4,37,33,.892,0,0,59:42
23,1991-12-07,6,28-128,PIT,@,STL,L,,1,16,15,.938,0,0,40:00
24,1991-12-13,7,28-134,PIT,@,NJD,W,W,3,37,34,.919,0,0,60:00
25,1991-12-17,8,28-138,PIT,,SJS,W,W,2,34,32,.941,0,0,60:00
26,1991-12-23,9,28-144,PIT,@,NYI,W,W,3,26,23,.885,0,0,60:00
27,1991-12-28,10,28-149,PIT,@,WSH,W,W,2,29,27,.931,0,0,59:51
28,1991-12-29,11,28-150,PIT,@,NYR,W,W,3,28,25,.893,0,0,60:00
29,1991-12-31,12,28-152,PIT,,NJD,L,L,6,37,31,.838,0,0,58:59
30,1992-01-10,13,28-162,PIT,@,CGY,L,L,6,35,29,.829,0,0,59:24
31,1992-01-23,14,28-175,PIT,,BUF,L,L,5,50,45,.900,0,0,63:15
32,1992-01-25,15,28-177,PIT,@,NYI,W,W,3,26,23,.885,0,0,60:00
33,1992-01-30,16,28-182,PIT,,NYI,L,L,7,32,25,.781,0,0,59:12
34,1992-03-14,17,28-226,PIT,@,TOR,L,,3,17,14,.824,0,0,20:00
35,1992-04-16,18,28-259,PIT,@,NYR,L,L,3,30,27,.900,0,0,31:45
36,1992-10-07,1,29-067,TBL,,CHI,W,W,3,26,23,.885,0,0,60:00
37,1992-10-10,2,29-070,TBL,@,MNS,L,L,2,35,33,.943,0,0,59:20
38,1992-10-15,3,29-075,TBL,@,TOR,L,L,5,22,17,.773,0,0,59:31
39,1992-10-20,4,29-080,TBL,,EDM,W,W,1,19,18,.947,0,0,60:00
