,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1990-10-05,1,34-271,WSH,,PIT,L,L,7,29,22,.759,0,0,60:00
1,1990-10-06,2,34-272,WSH,,DET,W,W,4,25,21,.840,0,0,60:00
2,1990-10-10,3,34-276,WSH,@,NYR,L,L,4,17,13,.765,0,0,58:05
3,1990-10-12,4,34-278,WSH,,WIN,W,W,1,28,27,.964,0,0,60:00
4,1990-10-13,5,34-279,WSH,,NYR,L,L,3,17,14,.824,0,0,40:00
5,1990-10-19,6,34-285,WSH,,NYI,W,W,3,26,23,.885,0,0,60:00
6,1990-10-23,7,34-289,WSH,@,PHI,W,W,2,20,18,.900,0,0,60:00
7,1990-10-27,8,34-293,WSH,@,CGY,L,L,9,30,21,.700,0,0,60:00
8,1990-10-30,9,34-296,WSH,@,VAN,W,W,1,20,19,.950,0,0,50:10
9,1990-11-02,10,34-299,WSH,,LAK,W,W,3,23,20,.870,0,0,60:00
10,1990-11-06,11,34-303,WSH,@,QUE,W,W,1,22,21,.955,0,0,60:00
11,1990-11-10,12,34-307,WSH,,BUF,L,L,3,21,18,.857,0,0,59:50
12,1990-11-11,13,34-308,WSH,,BOS,L,L,4,25,21,.840,0,0,59:38
13,1990-11-14,14,34-311,WSH,@,TOR,L,,1,8,7,.875,0,0,20:00
14,1990-11-16,15,34-313,WSH,,CHI,L,L,4,30,26,.867,0,0,59:35
15,1990-11-17,16,34-314,WSH,@,HAR,L,L,4,27,23,.852,0,0,59:05
16,1990-11-24,17,34-321,WSH,@,PIT,L,L,2,10,8,.800,0,0,27:35
17,1990-11-28,18,34-325,WSH,@,NYR,W,W,3,21,18,.857,0,0,60:00
18,1990-12-11,19,34-338,WSH,,PHI,W,W,1,13,12,.923,0,0,60:00
19,1990-12-17,20,34-344,WSH,@,NYR,L,L,5,31,26,.839,0,0,60:00
20,1990-12-20,21,34-347,WSH,@,STL,T,T,3,40,37,.925,0,0,65:00
21,1990-12-26,22,34-353,WSH,,PIT,L,L,4,5,1,.200,0,0,8:23
22,1991-01-05,23,34-363,WSH,@,BOS,W,W,3,34,31,.912,0,0,60:00
23,1991-01-12,24,35-005,WSH,@,MTL,L,L,4,34,30,.882,0,0,60:00
24,1991-01-15,25,35-008,WSH,@,STL,L,L,4,21,17,.810,0,0,49:32
25,1991-01-24,26,35-017,WSH,@,PHI,L,L,6,26,20,.769,0,0,60:00
26,1991-02-15,27,35-039,WSH,@,CGY,L,L,6,17,11,.647,0,0,28:04
27,1991-02-25,28,35-049,WSH,@,NJD,L,,1,7,6,.857,0,0,29:00
28,1991-02-27,29,35-051,WSH,@,NYR,T,T,4,42,38,.905,0,0,65:00
29,1991-03-02,30,35-054,WSH,,NYI,W,W,2,22,20,.909,0,0,60:00
30,1991-03-05,31,35-057,WSH,,LAK,T,T,3,25,22,.880,0,0,65:00
31,1991-03-10,32,35-062,WSH,@,EDM,W,W,3,22,19,.864,0,0,60:00
32,1991-03-21,33,35-073,WSH,@,NYI,W,W,2,23,21,.913,0,0,60:00
33,1991-03-26,34,35-078,WSH,,BUF,L,L,4,24,20,.833,0,0,60:00
34,1991-03-31,35,35-083,WSH,@,BUF,L,,0,1,1,1.000,0,0,10:27
35,1991-10-04,1,35-270,WSH,,PHI,W,W,2,26,24,.923,0,0,60:00
36,1991-10-09,2,35-275,WSH,@,TOR,W,W,4,23,19,.826,0,0,60:00
37,1991-10-11,3,35-277,WSH,,NYR,W,W,1,27,26,.963,0,0,60:00
38,1991-10-14,4,35-280,WSH,@,NYR,W,W,3,24,21,.875,0,0,60:00
39,1991-10-18,5,35-284,WSH,,NJD,W,,1,7,6,.857,0,0,23:17
40,1991-10-23,6,35-289,WSH,@,EDM,W,W,2,19,17,.895,0,0,40:00
41,1991-10-24,7,35-290,WSH,@,VAN,L,L,3,31,28,.903,0,0,60:00
42,1991-10-27,8,35-293,WSH,@,WIN,L,L,6,27,21,.778,0,0,58:58
43,1991-11-01,9,35-298,WSH,,TOR,W,W,0,25,25,1.000,1,0,60:00
44,1991-11-10,10,35-307,WSH,@,QUE,W,W,3,33,30,.909,0,0,60:00
45,1991-11-13,11,35-310,WSH,@,NYR,W,W,3,30,27,.900,0,0,60:00
46,1991-11-22,12,35-319,WSH,,BOS,W,W,3,29,26,.897,0,0,60:00
47,1991-11-25,13,35-322,WSH,@,DET,L,,4,10,6,.600,0,0,13:06
48,1991-11-30,14,35-327,WSH,@,NYI,L,L,7,16,9,.563,0,0,40:00
49,1991-12-08,15,35-335,WSH,@,WIN,L,L,4,28,24,.857,0,2,59:03
50,1991-12-18,16,35-345,WSH,@,BUF,T,T,2,37,35,.946,0,0,64:03
51,1991-12-26,17,35-353,WSH,,NYR,L,L,7,45,38,.844,0,0,60:00
52,1992-01-04,18,35-362,WSH,@,HAR,T,T,2,26,24,.923,0,0,65:00
53,1992-01-14,19,36-007,WSH,@,STL,W,W,1,28,27,.964,0,0,60:00
54,1992-01-24,20,36-017,WSH,,NJD,L,L,5,24,19,.792,0,0,40:00
55,1992-02-04,21,36-028,WSH,@,BUF,L,L,7,43,36,.837,0,0,60:00
