,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1992-03-03,1,19-343,CGY,,PIT,L,L,5,30,25,.833,0,0,59:51
1,1992-04-15,2,20-020,CGY,@,SJS,W,W,3,26,23,.885,0,0,60:00
2,1993-10-09,1,21-197,CGY,@,VAN,W,W,1,26,25,.962,0,0,60:00
3,1993-10-23,2,21-211,CGY,,BOS,T,T,3,34,31,.912,0,0,65:00
4,1993-10-27,3,21-215,CGY,,BUF,L,L,5,18,13,.722,0,0,59:07
5,1993-11-04,4,21-223,CGY,@,BOS,L,L,6,53,47,.887,0,0,60:00
6,1993-11-09,5,21-228,CGY,,LAK,W,W,2,40,38,.950,0,0,60:00
7,1993-11-13,6,21-232,CGY,,VAN,W,W,3,26,23,.885,0,0,60:00
8,1993-11-15,7,21-234,CGY,,WIN,W,W,2,22,20,.909,0,0,60:00
9,1993-11-18,8,21-237,CGY,@,STL,T,T,3,29,26,.897,0,0,65:00
10,1993-11-24,9,21-243,CGY,,TOR,W,,3,4,1,.250,0,0,20:00
11,1993-12-07,10,21-256,CGY,@,QUE,T,T,4,31,27,.871,0,0,65:00
12,1993-12-14,11,21-263,CGY,,VAN,W,W,4,32,28,.875,0,2,60:00
13,1993-12-18,12,21-267,CGY,,WIN,W,W,4,26,22,.846,0,0,62:32
14,1993-12-22,13,21-271,CGY,@,EDM,L,,2,5,3,.600,0,0,12:25
15,1993-12-23,14,21-272,CGY,vs.,VAN,L,L,4,29,25,.862,0,0,59:45
16,1993-12-30,15,21-279,CGY,,EDM,W,,0,10,10,1.000,0,0,20:00
17,1993-12-31,16,21-280,CGY,,MTL,L,L,3,6,3,.500,0,0,23:32
18,1994-01-02,17,21-282,CGY,@,STL,L,L,4,31,27,.871,0,0,63:52
19,1994-01-08,18,21-288,CGY,@,PIT,T,T,2,34,32,.941,0,0,65:00
20,1994-01-19,19,21-299,CGY,@,VAN,W,W,3,32,29,.906,0,0,60:00
21,1994-02-02,20,21-313,CGY,@,MDA,W,W,0,8,8,1.000,0,0,20:06
22,1994-02-05,21,21-316,CGY,@,LAK,W,W,4,33,29,.879,0,0,64:22
23,1994-02-07,22,21-318,CGY,,EDM,W,W,3,23,20,.870,0,0,60:00
24,1994-02-18,23,21-329,CGY,@,DAL,L,,0,7,7,1.000,0,0,20:00
25,1994-02-20,24,21-331,CGY,@,WIN,W,W,2,30,28,.933,0,0,60:00
26,1994-02-22,25,21-333,CGY,@,VAN,T,T,4,31,27,.871,0,0,65:00
27,1994-03-03,26,21-342,CGY,@,CHI,L,L,4,30,26,.867,0,2,60:00
28,1994-03-05,27,21-344,CGY,@,NJD,L,,1,5,4,.800,0,0,20:00
29,1994-03-16,28,21-355,CGY,@,FLA,L,L,2,17,15,.882,0,0,58:48
30,1994-04-02,29,22-007,CGY,@,DET,T,T,3,32,29,.906,0,0,65:00
31,1994-04-08,30,22-013,CGY,,SJS,W,W,2,22,20,.909,0,0,60:00
32,1994-04-09,31,22-014,CGY,,DET,W,W,2,26,24,.923,0,0,60:00
33,1995-01-20,1,22-300,CGY,@,WIN,T,T,3,24,21,.875,0,0,65:00
34,1995-01-22,2,22-302,CGY,@,DET,W,W,1,33,32,.970,0,0,60:00
35,1995-01-24,3,22-304,CGY,,STL,W,W,4,27,23,.852,0,0,60:00
36,1995-01-26,4,22-306,CGY,@,DET,L,L,5,25,20,.800,0,0,50:17
37,1995-01-28,5,22-308,CGY,@,TOR,L,L,2,28,26,.929,0,0,58:54
38,1995-02-01,6,22-312,CGY,,DET,W,W,1,28,27,.964,0,0,60:00
39,1995-02-03,7,22-314,CGY,,CHI,L,L,4,31,27,.871,0,0,62:25
40,1995-02-04,8,22-315,CGY,,TOR,W,W,1,38,37,.974,0,0,60:00
41,1995-02-06,9,22-317,CGY,,WIN,L,L,5,25,20,.800,0,0,59:42
42,1995-02-09,10,22-320,CGY,,MDA,W,W,1,17,16,.941,0,0,60:00
43,1995-02-11,11,22-322,CGY,@,DAL,W,W,0,34,34,1.000,1,0,60:00
44,1995-02-13,12,22-324,CGY,@,STL,L,L,3,18,15,.833,0,0,59:03
45,1995-02-16,13,22-327,CGY,@,CHI,T,T,2,31,29,.935,0,2,65:00
46,1995-02-18,14,22-329,CGY,,DAL,W,W,2,22,20,.909,0,0,64:34
47,1995-02-20,15,22-331,CGY,,DAL,L,L,2,28,26,.929,0,0,58:54
48,1995-02-23,16,22-334,CGY,@,LAK,T,T,3,29,26,.897,0,0,65:00
49,1995-02-24,17,22-335,CGY,@,SJS,W,W,0,17,17,1.000,1,0,60:00
50,1995-02-26,18,22-337,CGY,@,MDA,W,W,3,22,19,.864,0,0,60:00
51,1995-02-28,19,22-339,CGY,,EDM,W,W,2,23,21,.913,0,0,60:00
52,1995-03-02,20,22-341,CGY,,VAN,T,T,2,29,27,.931,0,0,65:00
53,1995-03-04,21,22-343,CGY,@,TOR,L,L,3,37,34,.919,0,0,58:51
54,1995-03-05,22,22-344,CGY,@,WIN,L,L,3,31,28,.903,0,0,58:35
55,1995-03-07,23,22-346,CGY,@,CHI,W,W,0,7,7,1.000,0,0,19:10
56,1995-03-09,24,22-348,CGY,@,STL,L,L,4,25,21,.840,0,0,40:00
57,1995-03-12,25,22-351,CGY,@,DAL,T,T,4,34,30,.882,0,0,65:00
58,1995-03-15,26,22-354,CGY,,MDA,L,,2,19,17,.895,0,0,30:36
59,1995-03-17,27,22-356,CGY,,WIN,W,W,4,28,24,.857,0,0,60:00
60,1995-03-19,28,22-358,CGY,,SJS,L,L,4,28,24,.857,0,0,59:06
61,1995-03-22,29,22-361,CGY,,STL,W,W,3,34,31,.912,0,0,60:00
62,1995-03-24,30,22-363,CGY,,DET,W,W,2,24,22,.917,0,0,60:00
63,1995-03-26,31,23-000,CGY,,VAN,W,W,0,20,20,1.000,1,0,60:00
64,1995-03-28,32,23-002,CGY,,LAK,L,L,4,17,13,.765,0,0,30:53
65,1995-03-31,33,23-005,CGY,@,EDM,W,W,2,40,38,.950,0,0,60:00
