,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2018-03-29,1,23-282,CHI,,WPG,W,W,2,27,25,.926,0,0,45:59
1,2018-03-30,2,23-283,CHI,@,COL,L,L,5,36,31,.861,0,2,60:00
2,2018-12-21,1,24-184,CHI,@,COL,W,W,1,36,35,.972,0,0,59:41
3,2018-12-27,2,24-190,CHI,,MIN,W,W,2,48,46,.958,0,0,60:00
4,2018-12-29,3,24-192,CHI,@,COL,W,W,2,32,30,.938,0,0,60:41
5,2019-01-03,4,24-197,CHI,@,NYI,L-OT,O,3,50,47,.940,0,0,61:32
6,2019-01-07,5,24-201,CHI,,CGY,L,L,3,42,39,.929,0,0,59:08
7,2019-01-09,6,24-203,CHI,,NSH,L-OT,O,4,37,33,.892,0,0,61:00
8,2019-01-12,7,24-206,CHI,,VEG,L-OT,O,4,34,30,.882,0,0,60:52
9,2019-01-14,8,24-208,CHI,@,NJD,L,,1,15,14,.933,0,0,19:09
10,2019-01-17,9,24-211,CHI,@,NYR,L,L,3,32,29,.906,0,0,58:31
11,2019-01-20,10,24-214,CHI,,WSH,W,W,5,39,34,.872,0,0,59:49
12,2019-02-02,11,24-227,CHI,@,MIN,W,W,3,31,28,.903,0,0,61:19
13,2019-02-07,12,24-232,CHI,,VAN,W,W,3,43,40,.930,0,0,63:13
14,2019-02-12,13,24-237,CHI,@,BOS,L,L,6,37,31,.838,0,0,59:55
15,2019-02-18,14,24-243,CHI,,OTT,W,,3,10,7,.700,0,0,7:55
16,2019-02-22,15,24-247,CHI,,COL,L,L,4,30,26,.867,0,0,58:18
17,2019-03-13,16,24-266,CHI,@,TOR,W,,3,29,26,.897,0,0,20:00
