,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2013-02-12,1,22-283,MIN,@,VAN,L,L,2,30,28,.933,0,0,58:55
1,2013-02-17,2,22-288,MIN,,DET,W,W,2,31,29,.935,0,0,60:00
2,2013-03-01,3,22-300,MIN,@,ANA,L,L,3,29,26,.897,0,0,58:09
3,2013-03-05,4,22-304,MIN,@,CHI,L,\,1,15,14,.933,0,0,38:42
4,2013-04-04,5,22-334,MIN,@,LAK,L,\,1,12,11,.917,0,0,56:53
5,2013-04-18,6,22-348,MIN,@,SJS,L,\,1,2,1,.500,0,0,15:39
6,2013-10-15,1,23-163,MIN,@,TOR,L,L,3,7,4,.571,0,0,32:22
7,2013-11-19,2,23-198,MIN,@,MTL,L,\,3,9,6,.667,0,0,26:24
8,2014-01-07,3,23-247,MIN,@,LAK,W,W,1,40,39,.975,0,0,64:46
9,2014-01-12,4,23-252,MIN,@,NSH,W,W,0,23,23,1.000,1,0,60:00
10,2014-01-14,5,23-254,MIN,,OTT,L,L,3,32,29,.906,0,0,60:00
11,2014-01-16,6,23-256,MIN,,EDM,W,W,1,21,20,.952,0,0,60:00
12,2014-01-18,7,23-258,MIN,,DAL,W,W,2,35,33,.943,0,0,62:42
13,2014-01-21,8,23-261,MIN,@,DAL,L,L,4,36,32,.889,0,0,59:56
14,2014-01-23,9,23-263,MIN,,CHI,W,W,1,34,33,.971,0,0,60:00
15,2014-01-25,10,23-265,MIN,@,SJS,L-OT,O,3,32,29,.906,0,0,63:30
16,2014-01-28,11,23-268,MIN,@,ANA,W,W,2,33,31,.939,0,0,60:00
17,2014-01-30,12,23-270,MIN,@,COL,L,\,4,23,19,.826,0,0,36:24
18,2014-02-01,13,23-272,MIN,@,CGY,L-OT,O,4,32,28,.875,0,0,62:13
19,2014-02-04,14,23-275,MIN,,TBL,W,W,1,35,34,.971,0,0,60:00
20,2014-02-06,15,23-277,MIN,,NSH,W,W,2,18,16,.889,0,0,61:50
21,2014-02-27,16,23-298,MIN,@,EDM,W,W,0,21,21,1.000,1,0,60:00
22,2014-02-28,17,23-299,MIN,@,VAN,W,W,1,31,30,.968,0,0,64:53
23,2014-03-03,18,23-302,MIN,,CGY,W,W,2,23,21,.913,0,0,60:00
24,2014-03-08,19,23-307,MIN,@,DAL,L,L,4,38,34,.895,0,0,58:34
25,2014-03-11,20,23-310,MIN,,EDM,L-SO,O,3,26,23,.885,0,0,64:31
26,2014-03-13,21,23-312,MIN,,NYR,W,W,1,30,29,.967,0,0,60:00
27,2014-03-15,22,23-314,MIN,,CBJ,L-SO,O,1,29,28,.966,0,0,65:00
28,2014-03-17,23,23-316,MIN,@,BOS,L,L,3,28,25,.893,0,0,59:04
29,2014-03-22,24,23-321,MIN,,DET,L,L,3,30,27,.900,0,0,58:05
30,2014-03-26,25,23-325,MIN,,VAN,L,L,3,12,9,.750,0,0,40:00
31,2014-03-27,26,23-326,MIN,@,STL,L,L,5,24,19,.792,0,0,60:00
32,2014-10-09,1,24-157,MIN,,COL,W,W,0,16,16,1.000,1,0,59:52
33,2014-10-11,2,24-159,MIN,@,COL,W,W,0,30,30,1.000,1,0,59:52
34,2014-10-17,3,24-165,MIN,@,ANA,L,L,2,26,24,.923,0,0,58:37
35,2014-10-23,4,24-171,MIN,,ARI,W,W,0,26,26,1.000,1,0,60:00
