,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2013-10-24,1,26-111,NYR,@,PHI,L,L,2,27,25,.926,0,0,59:00
1,2013-10-26,2,26-113,NYR,@,DET,W,W,2,34,32,.941,0,0,64:47
2,2013-10-29,3,26-116,NYR,@,NYI,W,W,2,24,22,.917,0,0,60:00
3,2013-11-07,4,26-125,NYR,@,CBJ,W,W,2,34,32,.941,0,0,60:00
4,2013-11-16,5,26-134,NYR,@,MTL,W,W,0,22,22,1.000,1,0,59:58
5,2013-11-23,6,26-141,NYR,@,NSH,W,W,0,17,17,1.000,1,0,60:00
6,2013-11-25,7,26-143,NYR,@,TBL,L,\,1,3,2,.667,0,0,20:00
7,2013-11-30,8,26-148,NYR,,VAN,W,W,2,37,35,.946,0,0,60:00
8,2013-12-02,9,26-150,NYR,,WPG,L,L,4,29,25,.862,0,0,59:09
9,2013-12-12,10,26-160,NYR,,CBJ,L,\,1,14,13,.929,0,0,47:47
10,2013-12-22,11,26-170,NYR,,MIN,W,W,1,25,24,.960,0,0,60:00
11,2013-12-23,12,26-171,NYR,,TOR,W,W,1,26,25,.962,0,0,65:00
12,2013-12-27,13,26-175,NYR,@,WSH,L,L,3,34,31,.912,0,0,58:15
13,2014-01-04,14,26-183,NYR,@,TOR,W,W,1,26,25,.962,0,0,60:00
14,2014-01-18,15,26-197,NYR,@,OTT,W,W,1,30,29,.967,0,0,59:40
15,2014-01-21,16,26-200,NYR,,NYI,L,L,4,36,32,.889,0,0,58:36
16,2014-02-06,17,26-216,NYR,,EDM,L,L,2,31,29,.935,0,0,58:48
17,2014-02-27,18,26-237,NYR,,CHI,W,W,1,32,31,.969,0,0,59:50
18,2014-03-13,19,26-251,NYR,@,MIN,L,L,2,26,24,.923,0,0,58:20
19,2014-03-30,20,26-268,NYR,@,EDM,W,W,0,26,26,1.000,1,0,59:31
