,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2015-11-30,1,22-155,TOR,,EDM,W,W,0,24,24,1.000,1,0,59:37
1,2015-12-02,2,22-157,TOR,@,WPG,L,L,6,35,29,.829,0,0,60:00
2,2015-12-05,3,22-160,TOR,@,STL,W,W,1,28,27,.964,0,0,60:00
3,2015-12-08,4,22-163,TOR,,NJD,W,W,2,27,25,.926,0,0,65:00
4,2015-12-17,5,22-172,TOR,,SJS,L-OT,,2,15,13,.867,0,0,11:32
5,2016-02-29,6,22-246,TOR,,TBL,L,L,2,28,26,.929,0,0,57:50
6,2016-03-03,7,22-249,TOR,,MIN,L,L,2,22,20,.909,0,0,57:51
7,2016-03-07,8,22-253,TOR,,BUF,L-SO,O,3,27,24,.889,0,0,65:00
8,2016-03-09,9,22-255,TOR,,NYI,W,W,3,27,24,.889,0,0,64:16
9,2016-03-12,10,22-258,TOR,@,OTT,L,L,4,17,13,.765,0,0,60:00
10,2016-03-19,11,22-265,TOR,,BUF,W,W,1,21,20,.952,0,0,60:00
11,2016-03-24,12,22-270,TOR,,ANA,W,W,5,38,33,.868,0,0,60:21
12,2016-03-28,13,22-274,TOR,@,TBL,L,L,3,18,15,.833,0,0,60:00
13,2016-03-31,14,22-277,TOR,@,BUF,L,L,3,36,33,.917,0,0,56:49
14,2016-04-02,15,22-279,TOR,,DET,L,L,3,26,23,.885,0,0,57:15
15,2016-04-06,16,22-283,TOR,,CBJ,L,L,5,32,27,.844,0,0,59:41
16,2016-04-09,17,22-286,TOR,@,NJD,L,L,4,35,31,.886,0,0,59:45
17,2018-10-07,1,25-101,TOR,@,CHI,W,W,6,31,25,.806,0,0,60:19
18,2018-10-15,2,25-109,TOR,,LAK,W,W,1,34,33,.971,0,0,60:00
19,2018-11-10,3,25-135,TOR,@,BOS,L,L,5,34,29,.853,0,0,59:52
20,2018-11-16,4,25-141,TOR,@,ANA,W,W,1,39,38,.974,0,0,63:17
21,2018-11-24,5,25-149,TOR,,PHI,W,W,0,34,34,1.000,1,0,60:00
22,2018-12-06,6,25-161,TOR,,DET,L-OT,O,5,32,27,.844,0,0,62:48
23,2018-12-08,7,25-163,TOR,@,BOS,L,,0,4,4,1.000,0,0,13:47
24,2018-12-23,8,25-178,TOR,,DET,W,W,4,30,26,.867,0,0,59:21
25,2018-12-28,9,25-183,TOR,@,CBJ,W,W,2,29,27,.931,0,0,60:00
26,2018-12-29,10,25-184,TOR,,NYI,L,L,4,28,24,.857,0,0,59:59
27,2019-01-18,11,25-204,TOR,@,FLA,L,L,2,28,26,.929,0,0,58:28
28,2019-02-02,12,25-219,TOR,,PIT,W,W,2,30,28,.933,0,0,59:56
29,2019-02-10,13,25-227,TOR,@,NYR,L,L,3,29,26,.897,0,0,57:30
30,2019-02-28,14,25-245,TOR,@,NYI,L,L,6,37,31,.838,0,0,60:00
31,2019-03-11,15,25-256,TOR,,TBL,L,,2,23,21,.913,0,0,35:10
32,2019-03-13,16,25-258,TOR,,CHI,L,L,1,25,24,.960,0,0,36:47
33,2019-03-16,17,25-261,TOR,@,OTT,L,L,6,44,38,.864,0,0,59:54
34,2019-03-20,18,25-265,TOR,@,BUF,W,W,2,24,22,.917,0,0,60:00
35,2019-03-30,19,25-275,TOR,@,OTT,L,L,3,21,18,.857,0,0,59:26
36,2019-04-02,20,25-278,TOR,,CAR,L,L,3,36,33,.917,0,0,58:08
37,2019-10-25,1,26-119,VEG,,COL,L,,2,14,12,.857,0,0,27:24
