,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1991-12-11,1,24-338,STL,@,BUF,W,W,3,38,35,.921,0,0,60:00
1,1991-12-21,2,24-348,STL,,NYI,W,W,2,37,35,.946,0,0,60:00
2,1991-12-31,3,24-358,STL,@,BUF,L,L,4,33,29,.879,0,0,59:12
3,1992-01-04,4,24-362,STL,,DET,L,,2,13,11,.846,0,0,31:04
4,1992-01-09,5,25-002,STL,@,NJD,L,L,4,31,27,.871,0,0,59:20
5,1992-01-23,6,25-016,STL,,LAK,L,L,6,29,23,.793,0,0,59:11
6,1992-02-01,7,25-025,STL,@,PIT,L,,0,27,27,1.000,0,0,45:20
7,1992-03-19,8,25-072,STL,@,BOS,W,W,1,36,35,.972,0,0,60:00
8,1992-03-21,9,25-074,STL,@,MTL,T,T,3,30,27,.900,0,0,65:00
9,1992-03-23,10,25-076,STL,@,TOR,L,L,3,29,26,.897,0,0,59:27
10,1992-03-26,11,25-079,STL,,HAR,W,W,2,30,28,.933,0,0,60:00
11,1992-03-28,12,25-081,STL,,TOR,L,L,3,23,20,.870,0,0,59:22
12,1992-04-14,13,25-098,STL,,CHI,W,W,3,37,34,.919,0,0,60:00
13,1992-10-08,1,25-275,STL,@,MNS,L,L,5,37,32,.865,0,0,60:00
14,1992-10-17,2,25-284,STL,@,QUE,W,W,5,30,25,.833,0,0,60:00
15,1992-10-24,3,25-291,STL,,DET,L,,1,15,14,.933,0,0,21:46
16,1992-10-29,4,25-296,STL,,PIT,W,W,4,31,27,.871,0,0,60:00
17,1992-11-03,5,25-301,STL,@,TBL,L,,1,10,9,.900,0,0,20:00
18,1992-11-05,6,25-303,STL,@,PIT,L,L,8,33,25,.758,0,0,60:00
19,1992-11-25,7,25-323,STL,@,DET,L,,3,10,7,.700,0,0,20:00
20,1992-11-28,8,25-326,STL,,DET,T,T,2,38,36,.947,0,0,65:00
21,1992-12-01,9,25-329,STL,,HAR,W,W,4,26,22,.846,0,0,60:00
22,1992-12-04,10,25-332,STL,@,CGY,L,L,4,30,26,.867,0,0,59:50
23,1993-01-02,11,25-361,STL,@,TOR,T,T,1,28,27,.964,0,0,53:57
24,1993-01-03,12,25-362,STL,@,BUF,L,L,6,33,27,.818,0,0,61:20
25,1993-01-05,13,25-364,STL,,EDM,W,W,1,25,24,.960,0,0,60:00
26,1993-01-07,14,26-000,STL,,CGY,W,W,2,25,23,.920,0,2,62:58
27,1993-01-09,15,26-002,STL,,CHI,W,W,1,24,23,.958,0,0,60:00
28,1993-01-11,16,26-004,STL,@,DET,W,W,0,31,31,1.000,1,0,60:00
29,1993-01-13,17,26-006,STL,@,TOR,L,L,4,29,25,.862,0,0,59:05
30,1993-01-21,18,26-014,STL,@,DET,L,,3,24,21,.875,0,0,40:00
31,1993-02-09,19,26-033,STL,,BOS,L,L,6,32,26,.813,0,0,60:00
32,1993-02-11,20,26-035,STL,,WSH,L,,3,17,14,.824,0,0,20:00
33,1993-02-18,21,26-042,STL,@,NYI,W,W,2,34,32,.941,0,0,60:00
34,1993-02-21,22,26-045,STL,@,WSH,L,L,5,35,30,.857,0,0,60:00
