,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2007-10-22,1,24-152,CGY,,SJS,L,,1,2,1,.500,0,0,23:38
1,2007-11-25,2,24-186,CGY,@,STL,L,L,2,17,15,.882,0,0,58:53
2,2007-11-27,3,24-188,CGY,@,DET,L,L,2,20,18,.900,0,0,35:24
3,2007-12-27,4,24-218,CGY,@,VAN,L,,0,0,0,,0,0,13:01
4,2008-01-15,5,24-237,CGY,@,NSH,L,,0,12,12,1.000,0,0,18:59
5,2008-11-08,1,25-169,CGY,@,CBJ,L,L,3,28,25,.893,0,0,59:46
6,2008-11-13,2,25-174,CGY,@,SJS,L,,2,26,24,.923,0,0,40:00
7,2008-12-10,3,25-201,CGY,@,DET,L-OT,O,4,39,35,.897,0,2,63:37
8,2009-01-04,4,25-226,CGY,@,CHI,L,,0,7,7,1.000,0,0,19:23
9,2009-01-18,5,25-240,CGY,@,COL,L,L,6,39,33,.846,0,0,59:52
10,2009-02-07,6,25-260,CGY,,ANA,L,L,2,25,23,.920,0,0,59:12
11,2009-03-01,7,25-282,CGY,,TBL,L,L,2,12,10,.833,0,0,18:43
12,2009-03-06,8,25-287,CGY,@,CAR,L,L,6,34,28,.824,0,0,59:58
13,2009-03-10,9,25-291,CGY,@,NJD,L,,0,3,3,1.000,0,0,16:17
14,2009-03-14,10,25-295,CGY,@,TOR,L,L,1,7,6,.857,0,0,16:03
15,2009-03-26,11,25-307,CGY,@,CBJ,L,,2,19,17,.895,0,0,36:56
16,2009-04-03,12,25-315,CGY,@,MIN,L,,0,0,0,,0,0,0:12
17,2009-04-10,13,25-322,CGY,@,EDM,L,,2,5,3,.600,0,0,7:54
18,2009-04-11,14,25-323,CGY,,EDM,W,W,1,36,35,.972,0,0,60:00
19,2009-10-09,1,26-139,CGY,,DAL,L,L,4,29,25,.862,0,0,59:38
20,2009-11-04,2,26-165,CGY,@,DAL,W,W,2,40,38,.950,0,0,61:15
21,2009-11-19,3,26-180,CGY,,CHI,L,,1,2,1,.500,0,0,20:00
22,2009-11-28,4,26-189,CGY,@,CBJ,W,W,3,32,29,.906,0,0,64:59
23,2009-12-15,5,26-206,CGY,@,STL,L,L,4,34,30,.882,0,0,58:50
24,2009-12-27,6,26-218,CGY,,VAN,L,,1,16,15,.938,0,0,40:00
25,2009-12-31,7,26-222,CGY,,EDM,W,W,1,22,21,.955,0,0,60:00
26,2010-01-08,8,26-230,CGY,,CBJ,L,L,3,22,19,.864,0,0,59:02
27,2010-01-17,9,26-239,CGY,@,ANA,L,L,5,26,21,.808,0,0,58:45
28,2010-01-18,10,26-240,CGY,@,SJS,L,,3,12,9,.750,0,0,20:00
29,2010-03-09,11,26-290,ANA,,CBJ,L,,2,9,7,.778,0,0,25:47
30,2010-03-19,12,26-300,ANA,,NYI,W,W,1,14,13,.929,0,0,37:06
31,2010-03-26,13,26-307,ANA,@,EDM,W,W,2,36,34,.944,0,0,59:56
32,2010-03-29,14,26-310,ANA,,DAL,W,W,1,31,30,.968,0,0,60:00
33,2010-03-31,15,26-312,ANA,@,COL,W,W,2,29,27,.931,0,0,60:00
34,2010-04-02,16,26-314,ANA,,VAN,L-SO,O,4,40,36,.900,0,0,64:33
35,2010-04-03,17,26-315,ANA,@,LAK,W,W,1,29,28,.966,0,0,64:19
36,2010-04-06,18,26-318,ANA,,LAK,L-SO,O,4,40,36,.900,0,0,65:00
37,2010-04-09,19,26-321,ANA,@,STL,L,L,6,48,42,.875,0,0,59:36
38,2010-04-11,20,26-323,ANA,,EDM,W,,1,12,11,.917,0,0,25:06
39,2010-10-11,1,27-141,ANA,@,STL,L,,1,19,18,.947,0,0,24:09
40,2010-10-21,2,27-151,ANA,@,PHI,W,W,2,42,40,.952,0,0,60:00
41,2010-10-23,3,27-153,ANA,@,DET,L,L,5,41,36,.878,0,0,59:51
42,2010-10-30,4,27-160,ANA,@,SJS,L,L,5,41,36,.878,0,0,57:41
