,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2007-09-30,1,25-230,ANA,,LAK,W,W,1,23,22,.957,0,0,60:00
1,2007-10-06,2,25-236,ANA,@,PIT,L,L,5,29,24,.828,0,0,59:09
2,2007-11-23,3,25-284,ANA,,PHX,L-SO,O,3,38,35,.921,0,0,65:00
3,2007-11-27,4,25-288,ANA,@,VAN,L,,0,6,6,1.000,0,0,12:16
4,2007-11-30,5,25-291,ANA,@,EDM,L,,1,12,11,.917,0,0,18:27
5,2007-12-08,6,25-299,ANA,@,NSH,L,L,4,33,29,.879,0,0,60:00
6,2007-12-14,7,25-305,ANA,,MIN,L,,2,10,8,.800,0,0,33:44
7,2007-12-19,8,25-310,ANA,,COL,W,W,1,12,11,.917,0,0,63:31
8,2007-12-30,9,25-321,ANA,@,VAN,L,L,2,22,20,.909,0,0,58:29
9,2008-01-04,10,25-326,ANA,,CHI,W,W,1,21,20,.952,0,0,60:00
10,2008-01-18,11,25-340,ANA,@,MIN,W,W,2,27,25,.926,0,0,60:00
11,2008-01-24,12,25-346,ANA,@,LAK,L,,0,13,13,1.000,0,0,30:07
12,2008-01-30,13,25-352,ANA,@,MIN,L,,2,12,10,.833,0,0,36:40
13,2008-02-02,14,25-355,ANA,@,PHI,L,L,3,25,22,.880,0,0,59:49
14,2008-02-08,15,25-361,ANA,@,NJD,W,W,1,35,34,.971,0,0,60:00
15,2008-02-24,16,26-012,ANA,,CHI,W,W,3,32,29,.906,0,0,59:58
16,2008-03-06,17,26-023,ANA,@,COL,L,L,1,30,29,.967,0,0,58:56
17,2008-03-12,18,26-029,ANA,,VAN,W,W,1,31,30,.968,0,0,59:55
18,2008-03-21,19,26-038,ANA,@,SJS,L,L,2,43,41,.953,0,0,59:14
19,2008-03-22,20,26-039,ANA,@,PHX,W,W,1,31,30,.968,0,0,60:00
20,2008-03-26,21,26-043,ANA,,LAK,W,W,1,32,31,.969,0,0,64:38
21,2008-03-28,22,26-045,ANA,,SJS,L,L,3,27,24,.889,0,0,58:12
22,2008-04-06,23,26-054,ANA,,PHX,W,W,2,34,32,.941,0,0,65:00
23,2008-10-15,1,26-246,ANA,,EDM,L,L,3,28,25,.893,0,0,58:34
24,2008-10-24,2,26-255,ANA,@,OTT,W,W,3,30,27,.900,0,0,60:00
25,2008-10-31,3,26-262,ANA,,VAN,L-SO,O,2,16,14,.875,0,0,30:00
26,2008-11-05,4,26-267,ANA,,STL,W,W,2,32,30,.938,0,0,60:00
27,2008-11-07,5,26-269,ANA,,DAL,L,,1,13,12,.923,0,0,34:08
28,2008-11-16,6,26-278,ANA,,LAK,W,W,0,29,29,1.000,1,0,59:59
29,2008-11-19,7,26-281,ANA,,WSH,L,,3,6,3,.500,0,0,7:13
30,2008-11-22,8,26-284,ANA,@,DAL,W,W,1,32,31,.969,0,0,65:00
31,2008-11-28,9,26-290,ANA,,CHI,W,W,0,26,26,1.000,1,0,60:00
32,2008-11-30,10,26-292,ANA,@,CAR,W,W,1,37,36,.973,0,0,59:40
33,2008-12-01,11,26-293,ANA,@,DET,L,L,1,9,8,.889,0,0,18:57
34,2008-12-03,12,26-295,ANA,@,CHI,L,L,3,40,37,.925,0,0,59:04
35,2008-12-11,13,26-303,ANA,@,SJS,L,L,2,27,25,.926,0,0,57:46
36,2008-12-16,14,26-308,ANA,,NYR,L,L,2,29,27,.931,0,0,59:29
37,2008-12-19,15,26-311,ANA,@,EDM,W,W,2,53,51,.962,0,0,64:56
38,2008-12-22,16,26-314,ANA,@,VAN,L,L,4,26,22,.846,0,0,58:36
39,2008-12-28,17,26-320,ANA,@,STL,W,W,3,30,27,.900,0,0,59:55
