,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1990-10-08,1,25-132,MNS,@,NYR,L,L,5,39,34,.872,0,0,58:27
1,1990-10-21,2,25-145,MNS,@,CHI,L,L,3,18,15,.833,0,2,20:00
2,1991-10-05,1,26-129,SJS,,VAN,L,L,3,37,34,.919,0,0,59:28
3,1991-10-12,2,26-136,SJS,@,STL,L,L,4,42,38,.905,0,0,59:30
4,1991-10-19,3,26-143,SJS,,BOS,L,L,3,27,24,.889,0,0,59:35
5,1991-10-25,4,26-149,SJS,@,BUF,L,L,3,38,35,.921,0,0,60:00
6,1991-10-31,5,26-155,SJS,@,PHI,L,L,5,31,26,.839,0,0,60:00
7,1991-11-02,6,26-157,SJS,@,QUE,L,L,6,28,22,.786,0,0,60:00
8,1991-12-12,7,26-197,SJS,,EDM,W,W,3,32,29,.906,0,0,60:00
9,1991-12-14,8,26-199,SJS,,MNS,L,L,3,38,35,.921,0,0,59:48
10,1991-12-16,9,26-201,SJS,@,NYR,L,,1,8,7,.875,0,0,8:03
11,1991-12-17,10,26-202,SJS,@,PIT,L,L,10,33,23,.697,0,0,40:00
12,1991-12-21,11,26-206,SJS,,QUE,W,W,1,35,34,.971,0,0,60:00
13,1991-12-26,12,26-211,SJS,@,LAK,L,L,4,40,36,.900,0,0,59:28
14,1992-01-08,13,26-224,SJS,@,CGY,L,,5,19,14,.737,0,0,29:19
15,1992-01-11,14,26-227,SJS,@,MNS,L,,2,10,8,.800,0,0,14:59
16,1992-01-12,15,26-228,SJS,@,WIN,W,W,3,35,32,.914,0,2,60:00
17,1992-01-14,16,26-230,SJS,@,LAK,T,T,3,43,40,.930,0,0,65:00
18,1992-01-21,17,26-237,SJS,@,EDM,L,L,9,39,30,.769,0,0,60:00
19,1992-02-02,18,26-249,SJS,@,WIN,L,L,6,31,25,.806,0,0,60:00
20,1992-02-09,19,26-256,SJS,@,WSH,L,,1,15,14,.933,0,0,27:56
21,1992-02-14,20,26-261,SJS,@,BUF,L,L,7,49,42,.857,0,0,58:52
22,1992-02-15,21,26-262,SJS,@,DET,L,,3,13,10,.769,0,0,25:44
23,1992-02-21,22,26-268,SJS,,VAN,L,L,5,44,39,.886,0,0,59:47
24,1992-03-06,23,26-282,SJS,,PIT,L,L,7,47,40,.851,0,0,60:00
25,1992-03-11,24,26-287,SJS,@,WIN,L,L,3,32,29,.906,0,0,59:40
26,1992-03-23,25,26-299,SJS,@,BOS,L,L,4,19,15,.789,0,0,26:46
27,1992-03-24,26,26-300,SJS,@,NJD,L,L,4,40,36,.900,0,0,59:44
28,1992-03-26,27,26-302,SJS,@,NYI,L,L,7,37,30,.811,0,0,60:00
