,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2016-10-18,1,27-167,SJS,@,NYI,W,W,2,23,21,.913,0,0,60:00
1,2016-11-05,2,27-185,SJS,,PIT,L,,2,18,16,.889,0,0,39:47
2,2016-11-15,3,27-195,SJS,@,CAR,L,L,1,33,32,.970,0,0,58:08
3,2016-11-25,4,27-205,SJS,,NYI,W,W,2,28,26,.929,0,0,60:00
4,2016-12-10,5,27-220,SJS,,CAR,W,W,3,33,30,.909,0,0,60:00
5,2016-12-30,6,27-240,SJS,,PHI,W,W,0,21,21,1.000,1,0,59:53
6,2017-01-11,7,27-252,SJS,@,CGY,L,L,3,28,25,.893,0,0,59:05
7,2017-01-19,8,27-260,SJS,,TBL,W,W,1,25,24,.960,0,0,59:59
8,2017-01-24,9,27-265,SJS,@,WPG,W,W,3,34,31,.912,0,0,59:59
9,2017-02-09,10,27-281,SJS,@,BOS,L,L,2,20,18,.900,0,0,38:07
10,2017-02-11,11,27-283,SJS,@,PHI,L-OT,O,2,35,33,.943,0,0,60:59
11,2017-02-18,12,27-290,SJS,@,ARI,W,W,1,37,36,.973,0,0,59:56
12,2017-03-02,13,27-302,SJS,,VAN,W,W,1,18,17,.944,0,0,60:00
13,2017-03-06,14,27-306,SJS,@,WPG,W,W,2,33,31,.939,0,0,60:00
14,2017-03-12,15,27-312,SJS,,DAL,W,W,1,30,29,.967,0,0,60:00
15,2017-03-16,16,27-316,SJS,,STL,L,L,3,35,32,.914,0,0,59:00
16,2017-03-20,17,27-320,SJS,@,DAL,L,L,1,20,19,.950,0,0,57:26
17,2017-03-24,18,27-324,SJS,@,DAL,L,L,6,29,23,.793,0,0,60:00
18,2017-03-31,19,27-331,SJS,@,CGY,L,,0,12,12,1.000,0,0,18:14
19,2017-04-08,20,27-339,SJS,,CGY,W,W,1,21,20,.952,0,0,60:00
20,2017-10-07,1,28-156,SJS,,LAK,L,,0,9,9,1.000,0,0,23:02
