,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1990-10-04,1,19-201,QUE,@,HAR,T,T,3,36,33,.917,0,0,65:00
1,1990-10-06,2,19-203,QUE,@,BOS,L,L,3,9,6,.667,0,2,20:00
2,1990-10-18,3,19-215,QUE,@,PHI,L,L,2,33,31,.939,0,0,50:23
3,1990-10-20,4,19-217,QUE,,DET,W,W,3,40,37,.925,0,0,60:00
4,1990-10-25,5,19-222,QUE,@,PIT,L,,3,6,3,.500,0,0,12:45
5,1990-10-29,6,19-226,QUE,@,NYR,L,L,2,9,7,.778,0,0,20:00
6,1992-02-05,1,20-325,QUE,@,CGY,L,L,5,28,23,.821,0,0,58:49
7,1992-02-08,2,20-328,QUE,,PHI,L,L,3,22,19,.864,0,0,58:41
8,1992-02-09,3,20-329,QUE,,NJD,L,L,2,35,33,.943,0,0,59:06
9,1992-02-11,4,20-331,QUE,,WSH,L,L,4,25,21,.840,0,0,58:52
10,1992-02-13,5,20-333,QUE,@,PHI,L,L,3,29,26,.897,0,2,59:29
11,1992-02-15,6,20-335,QUE,@,MTL,T,T,4,32,28,.875,0,0,65:00
12,1992-02-18,7,20-338,QUE,,MNS,W,W,0,32,32,1.000,1,2,60:00
13,1992-02-20,8,20-340,QUE,@,PIT,T,T,4,35,31,.886,0,0,65:00
14,1992-02-22,9,20-342,QUE,@,HAR,L,L,4,32,28,.875,0,0,60:00
15,1992-03-03,10,20-352,QUE,,BUF,T,T,4,24,20,.833,0,0,65:00
16,1992-03-07,11,20-356,QUE,,DET,T,T,4,27,23,.852,0,0,64:55
17,1992-03-15,12,20-364,QUE,@,BUF,L,L,5,38,33,.868,0,0,59:45
18,1992-03-17,13,21-000,QUE,@,TOR,L,,2,21,19,.905,0,0,29:56
19,1992-03-19,14,21-002,QUE,@,PIT,L,,2,14,12,.857,0,0,31:41
