,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1993-10-16,1,23-255,CGY,@,LAK,L,L,8,35,27,.771,0,0,60:00
1,1995-01-26,1,24-357,CGY,@,DET,L,,0,8,8,1.000,0,0,9:43
2,1995-11-14,1,25-284,HAR,@,NJD,L,L,1,32,31,.969,0,0,58:47
3,1995-11-25,2,25-295,HAR,,WSH,L,,0,13,13,1.000,0,0,33:02
4,1995-11-29,3,25-299,HAR,@,TBL,T,T,2,35,33,.943,0,0,65:00
5,1995-12-09,4,25-309,HAR,@,PIT,L,,1,17,16,.941,0,0,28:00
6,1995-12-10,5,25-310,HAR,@,CHI,L,L,3,34,31,.912,0,0,59:44
7,1995-12-16,6,25-316,HAR,@,NYI,T,T,3,29,26,.897,0,0,65:00
8,1995-12-28,7,25-328,HAR,@,PIT,L,,3,16,13,.813,0,0,20:00
9,1996-01-06,8,25-337,HAR,@,BOS,L,,0,5,5,1.000,0,0,20:00
10,1996-01-30,9,25-361,HAR,@,SJS,L,,4,26,22,.846,0,2,34:19
11,1996-02-07,10,26-004,HAR,@,VAN,W,W,2,28,26,.929,0,0,40:00
12,1996-02-09,11,26-006,HAR,@,COL,W,W,2,32,30,.938,0,0,63:24
13,1996-02-11,12,26-008,HAR,@,DAL,W,W,3,32,29,.906,0,0,60:00
14,1996-02-14,13,26-011,HAR,,BOS,L,L,3,32,29,.906,0,0,58:55
15,1996-02-25,14,26-022,HAR,,DAL,L,,1,7,6,.857,0,0,20:00
16,1996-03-01,15,26-027,HAR,,WIN,L,L,4,24,20,.833,0,0,58:48
17,1996-03-09,16,26-035,HAR,@,STL,L,L,5,21,16,.762,0,0,59:19
18,1996-03-16,17,26-042,HAR,,BUF,W,,0,0,0,,0,12,0:01
19,1996-03-22,18,26-048,HAR,@,OTT,T,T,1,32,31,.969,0,2,65:00
20,1996-04-04,19,26-061,HAR,@,NJD,W,W,0,40,40,1.000,1,0,60:00
21,1996-04-06,20,26-063,HAR,,NJD,L,L,5,18,13,.722,0,0,34:47
22,1996-04-11,21,26-068,HAR,@,BOS,L,L,3,49,46,.939,0,0,59:09
23,1996-04-14,22,26-071,HAR,@,BUF,L,L,3,29,26,.897,0,17,49:23
24,1996-10-12,1,26-252,HAR,@,FLA,L,,2,13,11,.846,0,0,20:00
25,1996-10-17,2,26-257,HAR,@,NYI,W,W,1,21,20,.952,0,0,60:00
26,1996-10-19,3,26-259,HAR,,NJD,W,W,2,36,34,.944,0,0,60:00
27,1996-10-24,4,26-264,HAR,,MDA,W,W,1,33,32,.970,0,0,60:00
28,1996-10-30,5,26-270,HAR,,NYI,T,T,2,30,28,.933,0,0,64:57
29,1996-10-31,6,26-271,HAR,@,BOS,T,T,4,28,24,.857,0,0,65:00
30,1996-11-08,7,26-279,HAR,,DET,L,L,3,49,46,.939,0,0,59:13
31,1996-11-22,8,26-293,HAR,,PIT,L,L,7,37,30,.811,0,0,60:00
32,1996-11-30,9,26-301,HAR,@,TBL,W,W,3,25,22,.880,0,4,56:10
33,1996-12-03,10,26-304,HAR,@,PIT,T,T,4,38,34,.895,0,0,65:00
34,1996-12-05,11,26-306,HAR,@,BOS,W,W,2,32,30,.938,0,0,60:00
35,1996-12-07,12,26-308,HAR,,BUF,W,W,4,26,22,.846,0,0,60:00
36,1996-12-11,13,26-312,HAR,,FLA,W,W,2,30,28,.933,0,2,60:00
37,1996-12-14,14,26-315,HAR,,PHI,L,L,4,42,38,.905,0,0,60:00
38,1996-12-16,15,26-317,HAR,@,NYR,L,L,3,13,10,.769,0,0,11:36
39,1996-12-17,16,26-318,HAR,,STL,W,W,3,29,26,.897,0,0,60:00
40,1996-12-20,17,26-321,HAR,,DAL,L,L,4,36,32,.889,0,0,60:00
41,1996-12-21,18,26-322,HAR,,TBL,W,W,5,32,27,.844,0,0,62:11
42,1996-12-26,19,26-327,HAR,@,BUF,L,L,3,5,2,.400,0,0,15:24
43,1997-01-01,20,26-333,HAR,@,WSH,L,L,3,25,22,.880,0,0,63:01
44,1997-01-02,21,26-334,HAR,,BOS,L,L,2,29,27,.931,0,0,57:40
45,1997-01-04,22,26-336,HAR,,WSH,T,T,1,30,29,.967,0,0,65:00
46,1997-01-06,23,26-338,HAR,@,MTL,L,L,5,26,21,.808,0,0,60:00
47,1997-01-31,24,26-363,HAR,@,MDA,L,L,6,34,28,.824,0,0,58:34
48,1997-02-05,25,27-002,HAR,@,NYR,L,,0,2,2,1.000,0,0,7:49
49,1997-02-13,26,27-010,HAR,@,NJD,L,L,4,25,21,.840,0,0,60:00
50,1997-02-19,27,27-016,HAR,@,PHI,T,T,2,25,23,.920,0,0,65:00
51,1997-02-28,28,27-025,HAR,,SJS,L,L,3,25,22,.880,0,0,58:41
52,1997-03-13,29,27-038,HAR,@,NJD,L,L,6,33,27,.818,0,0,60:00
53,1997-04-11,30,27-067,HAR,@,NYI,L,,0,6,6,1.000,0,0,15:22
54,1997-04-13,31,27-069,HAR,,TBL,W,,0,0,0,,0,12,0:01
55,1997-10-09,1,27-248,NYR,@,CGY,T,T,1,28,27,.964,0,0,64:58
56,1997-10-15,2,27-254,NYR,@,OTT,L,L,5,25,20,.800,0,0,60:00
57,1997-10-30,3,27-269,NYR,@,NYI,L,,1,14,13,.929,0,0,30:08
58,1997-11-19,4,27-289,NYR,@,TBL,L,L,5,30,25,.833,0,10,59:30
59,1997-12-05,5,27-305,NYR,,PHI,T,T,1,26,25,.962,0,0,38:43
60,1997-12-16,6,27-316,NYR,@,NJD,L,L,4,33,29,.879,0,0,59:33
61,1998-03-30,7,28-055,SJS,@,STL,L,,2,13,11,.846,0,0,26:45
