,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2003-10-10,1,18-316,PIT,,LAK,L,L,2,48,46,.958,0,0,59:30
1,2003-10-18,2,18-324,PIT,,DET,W,W,3,34,31,.912,0,0,60:00
2,2003-10-22,3,18-328,PIT,,CAR,T,T,1,36,35,.972,0,0,65:00
3,2003-10-24,4,18-330,PIT,,NJD,L,L,2,34,32,.941,0,0,58:59
4,2003-10-29,5,18-335,PIT,,NYI,T,T,4,39,35,.897,0,0,64:52
5,2003-10-30,6,18-336,PIT,@,CHI,W,W,0,20,20,1.000,1,0,60:00
6,2003-11-01,7,18-338,PIT,,BOS,W,W,2,32,30,.938,0,0,62:10
7,2003-11-04,8,18-341,PIT,@,TOR,L,L,4,38,34,.895,0,0,58:58
8,2003-11-07,9,18-344,PIT,@,FLA,L,L,5,45,40,.889,0,0,58:06
9,2003-11-08,10,18-345,PIT,@,TBL,L,,1,5,4,.800,0,0,11:20
10,2003-11-12,11,18-349,PIT,@,NYR,L,L,6,42,36,.857,0,0,60:00
11,2003-11-19,12,18-356,PIT,,MIN,L,L,3,9,6,.667,0,0,19:32
12,2003-11-21,13,18-358,PIT,@,NJD,L-OT,L,2,33,31,.939,0,0,59:46
13,2003-11-28,14,19-000,PIT,,NYR,L,L,4,35,31,.886,0,0,59:55
14,2003-12-01,15,19-003,PIT,,ATL,W,W,3,27,24,.889,0,0,60:00
15,2003-12-06,16,19-008,PIT,@,EDM,L,L,4,42,38,.905,0,0,59:14
16,2003-12-09,17,19-011,PIT,@,VAN,L-OT,L,4,37,33,.892,0,0,60:24
17,2004-01-16,18,19-049,PIT,@,MIN,L,L,4,25,21,.840,0,0,58:47
18,2004-01-22,19,19-055,PIT,@,OTT,L,L,6,23,17,.739,0,0,39:59
19,2004-01-24,20,19-057,PIT,,COL,L,L,5,33,28,.848,0,0,57:40
20,2004-01-27,21,19-060,PIT,,TBL,L,L,5,38,33,.868,0,0,59:50
21,2005-10-10,1,20-316,PIT,@,BUF,L-OT,O,3,41,38,.927,0,0,64:39
22,2005-10-14,2,20-320,PIT,@,PHI,L-OT,,4,20,16,.800,0,0,24:07
23,2005-10-15,3,20-321,PIT,,TBL,L,L,3,30,27,.900,0,0,59:06
24,2005-11-16,4,20-353,PIT,@,PHI,W,W,2,47,45,.957,0,0,64:13
25,2005-11-29,5,21-001,PIT,,BUF,L,L,3,27,24,.889,0,0,58:46
26,2005-12-01,6,21-003,PIT,@,NYR,L,L,2,32,30,.938,0,0,59:10
27,2005-12-03,7,21-005,PIT,,CGY,L,L,3,26,23,.885,0,0,59:40
28,2005-12-10,8,21-012,PIT,,COL,W,W,3,26,23,.885,0,0,59:38
29,2005-12-12,9,21-014,PIT,@,DET,L,L,3,39,36,.923,0,0,60:00
30,2005-12-13,10,21-015,PIT,@,STL,L,L,2,41,39,.951,0,0,59:17
31,2005-12-16,11,21-018,PIT,,BUF,L-OT,O,4,27,23,.852,0,0,61:18
32,2005-12-23,12,21-025,PIT,,PHI,L,L,5,32,27,.844,0,0,59:01
33,2005-12-27,13,21-029,PIT,,TOR,L-OT,O,3,33,30,.909,0,0,62:12
34,2005-12-29,14,21-031,PIT,,NJD,W,W,2,46,44,.957,0,0,60:00
35,2005-12-31,15,21-033,PIT,,NYR,W,W,3,17,14,.824,0,0,63:29
36,2006-01-03,16,21-036,PIT,@,MTL,W,W,4,33,29,.879,0,0,60:00
37,2006-01-06,17,21-039,PIT,@,ATL,L,L,2,22,20,.909,0,0,49:18
38,2006-01-07,18,21-040,PIT,,ATL,L,L,4,32,28,.875,0,0,58:27
39,2006-01-10,19,21-043,PIT,,EDM,L,L,3,31,28,.903,0,0,59:48
40,2006-01-11,20,21-044,PIT,@,CBJ,L,,2,18,16,.889,0,0,39:07
41,2006-01-13,21,21-046,PIT,@,CHI,L,L,4,35,31,.886,0,0,59:41
42,2006-01-15,22,21-048,PIT,@,NSH,L,L,1,18,17,.944,0,0,38:07
43,2006-01-16,23,21-049,PIT,,VAN,L,L,4,25,21,.840,0,0,59:03
44,2006-01-19,24,21-052,PIT,,NYR,L,L,4,25,21,.840,0,0,59:20
45,2006-01-21,25,21-054,PIT,,PHI,L,L,2,26,24,.923,0,0,58:39
46,2006-01-23,26,21-056,PIT,@,PHI,L,L,3,35,32,.914,0,0,59:07
47,2006-01-25,27,21-058,PIT,,WSH,W,W,1,30,29,.967,0,0,60:00
48,2006-01-28,28,21-061,PIT,@,NYR,L,L,7,51,44,.863,0,0,59:53
49,2006-02-01,29,21-065,PIT,@,NYR,L,L,3,26,23,.885,0,0,59:03
50,2006-02-04,30,21-068,PIT,,NYI,L-SO,O,4,29,25,.862,0,0,64:46
51,2006-02-06,31,21-070,PIT,@,OTT,L,L,5,46,41,.891,0,0,60:00
52,2006-02-08,32,21-072,PIT,,BOS,L,L,3,38,35,.921,0,0,58:53
53,2006-02-11,33,21-075,PIT,@,WSH,W,W,3,39,36,.923,0,0,59:50
54,2006-03-01,34,21-093,PIT,,OTT,L,L,4,26,22,.846,0,0,58:48
55,2006-03-04,35,21-096,PIT,,CAR,L,,3,4,1,.250,0,0,8:24
56,2006-03-07,36,21-099,PIT,,TBL,L-SO,O,4,34,30,.882,0,0,64:43
57,2006-03-11,37,21-103,PIT,,NJD,W,W,3,41,38,.927,0,0,59:32
58,2006-03-12,38,21-104,PIT,,PHI,W,W,0,22,22,1.000,1,0,59:54
59,2006-03-16,39,21-108,PIT,@,NJD,L,L,2,23,21,.913,0,0,59:01
60,2006-03-18,40,21-110,PIT,@,MTL,W,W,4,46,42,.913,0,0,60:00
61,2006-03-19,41,21-111,PIT,,TOR,L,L,1,23,22,.957,0,0,59:13
62,2006-03-24,42,21-116,PIT,,NYI,W,W,3,28,25,.893,0,0,63:21
63,2006-03-26,43,21-118,PIT,,MTL,L,L,6,25,19,.760,0,0,58:09
64,2006-03-29,44,21-121,PIT,,FLA,L,L,4,17,13,.765,0,0,30:34
65,2006-04-02,45,21-125,PIT,,NJD,L-OT,O,3,39,36,.923,0,0,62:22
66,2006-04-05,46,21-128,PIT,@,NJD,L,L,6,27,21,.778,0,0,58:34
67,2006-04-08,47,21-131,PIT,@,TBL,L,L,1,25,24,.960,0,0,58:56
68,2006-04-13,48,21-136,PIT,,NYR,W,W,3,24,21,.875,0,0,59:50
69,2006-04-17,49,21-140,PIT,,NYI,W,W,1,27,26,.963,0,0,59:47
70,2006-04-18,50,21-141,PIT,@,TOR,L,,0,11,11,1.000,0,0,30:27
71,2006-10-05,1,21-311,PIT,,PHI,W,W,0,40,40,1.000,1,0,59:54
72,2006-10-07,2,21-313,PIT,,DET,L,L,2,26,24,.923,0,0,59:01
73,2006-10-12,3,21-318,PIT,@,NYR,W,W,5,42,37,.881,0,2,59:59
74,2006-10-14,4,21-320,PIT,,CAR,L,L,3,20,17,.850,0,0,30:20
75,2006-10-18,5,21-324,PIT,,NJD,L,L,2,34,32,.941,0,0,59:11
76,2006-10-19,6,21-325,PIT,@,NYI,W,W,3,37,34,.919,0,0,63:31
77,2006-10-21,7,21-327,PIT,,CBJ,W,W,3,39,36,.923,0,0,59:58
78,2006-10-24,8,21-330,PIT,,NJD,W,W,2,22,20,.909,0,0,60:00
79,2006-10-28,9,21-334,PIT,@,PHI,W,W,2,33,31,.939,0,0,60:00
80,2006-11-01,10,21-338,PIT,@,LAK,W,W,3,27,24,.889,0,0,62:45
81,2006-11-04,11,21-341,PIT,@,SJS,L,L,3,34,31,.912,0,0,58:53
82,2006-11-08,12,21-345,PIT,,TBL,L-OT,O,4,31,27,.871,0,0,62:28
83,2006-11-10,13,21-347,PIT,,OTT,L,L,6,44,38,.864,0,0,60:00
84,2006-11-13,14,21-350,PIT,,PHI,W,W,2,25,23,.920,0,0,59:46
85,2006-11-18,15,21-355,PIT,,NYR,W,W,1,24,23,.958,0,0,60:00
86,2006-11-20,16,21-357,PIT,@,PHI,W,W,3,25,22,.880,0,0,59:59
87,2006-11-22,17,21-359,PIT,,BOS,L-SO,O,3,31,28,.903,0,0,64:15
88,2006-11-25,18,21-362,PIT,,NYR,L-OT,O,2,30,28,.933,0,0,63:55
89,2006-11-28,19,22-000,PIT,,NYI,W,W,2,35,33,.943,0,0,60:00
90,2006-12-01,20,22-003,PIT,@,NJD,L,L,4,8,4,.500,0,0,30:35
91,2006-12-02,21,22-004,PIT,,NYI,L,L,5,35,30,.857,0,0,58:29
92,2006-12-07,22,22-009,PIT,@,NYR,L-SO,O,2,22,20,.909,0,0,64:58
93,2006-12-09,23,22-011,PIT,@,ATL,W,W,3,23,20,.870,0,0,63:49
94,2006-12-11,24,22-013,PIT,@,WSH,W,W,4,33,29,.879,0,0,65:00
95,2006-12-13,25,22-015,PIT,,PHI,W,W,4,22,18,.818,0,0,54:04
96,2006-12-16,26,22-018,PIT,@,MTL,L,L,5,32,27,.844,0,0,59:33
97,2006-12-19,27,22-021,PIT,,STL,L,L,3,12,9,.750,0,0,26:01
98,2006-12-26,28,22-028,PIT,@,NJD,L,L,3,29,26,.897,0,0,60:00
99,2006-12-27,29,22-029,PIT,,ATL,L,L,3,30,27,.900,0,0,58:46
100,2006-12-29,30,22-031,PIT,,TOR,W,W,1,31,30,.968,0,0,59:58
101,2007-01-02,31,22-035,PIT,,CAR,W,W,0,31,31,1.000,1,0,59:39
102,2007-01-05,32,22-038,PIT,@,BUF,W,W,2,33,31,.939,0,0,59:47
103,2007-01-07,33,22-040,PIT,,TBL,L-SO,O,2,29,27,.931,0,0,65:00
104,2007-01-09,34,22-042,PIT,@,TBL,L,L,3,24,21,.875,0,0,59:21
105,2007-01-13,35,22-046,PIT,@,PHI,W,W,3,18,15,.833,0,0,59:46
106,2007-01-16,36,22-049,PIT,,NYI,W,W,2,33,31,.939,0,0,60:00
107,2007-01-18,37,22-051,PIT,@,BOS,L-SO,O,4,44,40,.909,0,0,64:51
108,2007-01-20,38,22-053,PIT,,TOR,W,W,2,28,26,.929,0,0,59:52
109,2007-01-26,39,22-059,PIT,@,DAL,W,W,3,35,32,.914,0,0,64:54
110,2007-01-30,40,22-063,PIT,,FLA,W,W,0,32,32,1.000,1,0,60:00
111,2007-02-01,41,22-065,PIT,,MTL,W,W,4,44,40,.909,0,0,65:00
112,2007-02-03,42,22-067,PIT,,WSH,W,W,0,30,30,1.000,1,0,60:00
113,2007-02-04,43,22-068,PIT,@,MTL,L-OT,O,4,29,25,.862,0,0,61:36
114,2007-02-06,44,22-070,PIT,,NSH,W,W,1,26,25,.962,0,0,59:27
115,2007-02-08,45,22-072,PIT,@,PHI,W,W,4,33,29,.879,0,0,65:00
116,2007-02-10,46,22-074,PIT,@,TOR,W,W,5,28,23,.821,0,0,63:54
117,2007-02-14,47,22-078,PIT,,CHI,W,W,4,28,24,.857,0,0,65:00
118,2007-02-16,48,22-080,PIT,@,NJD,W,W,4,31,27,.871,0,0,59:57
119,2007-02-19,49,22-083,PIT,@,NYI,L,L,6,30,24,.800,0,0,59:38
120,2007-02-25,50,22-089,PIT,@,TBL,L,,2,9,7,.778,0,0,34:58
121,2007-02-27,51,22-091,PIT,,NJD,L,L,1,25,24,.960,0,0,58:26
122,2007-03-01,52,22-093,PIT,@,NYR,W,W,3,35,32,.914,0,0,64:56
123,2007-03-04,53,22-096,PIT,,PHI,W,W,3,34,31,.912,0,2,65:00
124,2007-03-06,54,22-098,PIT,@,OTT,W,,3,7,4,.571,0,0,20:00
125,2007-03-08,55,22-100,PIT,,NJD,L-SO,O,3,39,36,.923,0,0,65:00
126,2007-03-10,56,22-102,PIT,,NYR,W,W,2,28,26,.929,0,0,60:39
127,2007-03-13,57,22-105,PIT,,BUF,W,W,4,19,15,.789,0,0,64:43
128,2007-03-16,58,22-108,PIT,,MTL,W,W,3,28,25,.893,0,0,60:00
129,2007-03-18,59,22-110,PIT,,OTT,W,W,3,35,32,.914,0,0,64:56
