,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2004-03-19,1,20-124,ATL,,FLA,W,W,2,21,19,.905,0,0,60:00
1,2004-03-24,2,20-129,ATL,,WSH,W,W,2,25,23,.920,0,0,59:59
2,2004-03-27,3,20-132,ATL,@,FLA,W,W,0,30,30,1.000,1,0,60:00
3,2004-04-03,4,20-139,ATL,@,TBL,W,W,1,30,29,.967,0,0,60:00
4,2005-10-05,1,21-323,ATL,@,FLA,L,,0,6,6,1.000,0,0,20:00
5,2005-12-30,2,22-044,ATL,@,BUF,L,L,4,29,25,.862,0,0,59:59
6,2006-01-01,3,22-046,ATL,@,WSH,W,W,2,21,19,.905,0,0,60:00
7,2006-01-02,4,22-047,ATL,,OTT,W,,1,13,12,.923,0,0,33:41
8,2006-01-04,5,22-049,ATL,@,CAR,L,L,4,22,18,.818,0,0,58:50
9,2006-01-06,6,22-051,ATL,,PIT,W,W,4,31,27,.871,0,2,60:00
10,2006-01-07,7,22-052,ATL,@,PIT,W,W,3,31,28,.903,0,0,60:00
11,2006-01-11,8,22-056,ATL,,NSH,W,W,3,26,23,.885,0,0,64:53
12,2006-01-13,9,22-058,ATL,,STL,W,W,0,37,37,1.000,1,0,59:45
13,2006-01-18,10,22-063,ATL,@,DAL,W,W,2,27,25,.926,0,0,60:00
14,2006-01-21,11,22-066,ATL,,TBL,L,L,2,24,22,.917,0,0,58:19
15,2006-01-24,12,22-069,ATL,,BOS,L,L,3,32,29,.906,0,0,58:18
16,2006-01-26,13,22-071,ATL,,CAR,L,L,5,33,28,.848,0,2,59:50
17,2006-01-28,14,22-073,ATL,@,CAR,L,L,3,26,23,.885,0,0,59:06
18,2006-01-31,15,22-076,ATL,,BUF,L,L,5,35,30,.857,0,0,59:51
19,2006-02-03,16,22-079,ATL,@,FLA,L,L,3,35,32,.914,0,0,58:59
20,2006-02-04,17,22-080,ATL,,FLA,W,W,4,32,28,.875,0,0,60:00
21,2006-02-07,18,22-083,ATL,@,TOR,L,L,4,28,24,.857,0,0,60:00
22,2006-02-09,19,22-085,ATL,@,OTT,W,W,1,35,34,.971,0,0,60:00
23,2006-02-11,20,22-087,ATL,@,MTL,W,W,1,27,26,.963,0,0,64:55
24,2006-03-01,21,22-105,ATL,@,BUF,W,W,2,36,34,.944,0,0,60:00
25,2006-03-02,22,22-106,ATL,@,BOS,L,L,3,31,28,.903,0,0,59:01
26,2006-03-04,23,22-108,ATL,,WSH,W,W,2,32,30,.938,0,0,61:30
27,2006-03-06,24,22-110,ATL,,FLA,W,W,3,40,37,.925,0,0,64:56
28,2006-03-08,25,22-112,ATL,,NYR,W,W,2,34,32,.941,0,0,65:00
29,2006-03-10,26,22-114,ATL,,OTT,L,L,3,35,32,.914,0,0,59:56
30,2006-03-12,27,22-116,ATL,@,NYR,W,W,2,35,33,.943,0,0,62:45
31,2006-03-16,28,22-120,ATL,,NYI,W,W,2,30,28,.933,0,0,60:00
32,2006-03-18,29,22-122,ATL,,PHI,L,L,4,27,23,.852,0,0,58:25
33,2006-03-20,30,22-124,ATL,,BUF,W,W,0,20,20,1.000,1,0,60:00
34,2006-03-21,31,22-125,ATL,@,BOS,W,W,4,31,27,.871,0,0,64:55
35,2006-03-23,32,22-127,ATL,,NJD,W,W,5,41,36,.878,0,0,61:03
36,2006-03-25,33,22-129,ATL,@,NYI,L,L,5,29,24,.828,0,0,47:20
37,2006-03-30,34,22-134,ATL,@,TBL,L,L,4,33,29,.879,0,0,58:53
38,2006-04-01,35,22-136,ATL,,CAR,W,W,2,35,33,.943,0,0,60:00
39,2006-04-03,36,22-138,ATL,@,OTT,L,L,6,28,22,.786,0,0,48:49
40,2006-04-05,37,22-140,ATL,@,FLA,W,W,2,40,38,.950,0,0,60:00
41,2006-04-06,38,22-141,ATL,@,TBL,L-SO,,1,16,15,.938,0,0,16:32
42,2006-10-05,1,22-323,ATL,,TBL,L-SO,O,2,26,24,.923,0,0,64:54
43,2006-10-07,2,22-325,ATL,,FLA,W,W,0,22,22,1.000,1,0,59:49
44,2006-10-09,3,22-327,ATL,@,TBL,W,W,0,34,34,1.000,1,0,60:00
