,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2002-10-19,1,28-187,BOS,@,EDM,W,W,3,34,31,.912,0,0,59:58
1,2002-10-30,2,28-198,BOS,@,WSH,W,W,2,35,33,.943,0,0,60:00
2,2003-04-01,3,28-351,BOS,@,OTT,L,L,3,31,28,.903,0,0,59:38
3,2003-04-05,4,28-355,BOS,,BUF,W,W,3,18,15,.833,0,0,40:00
4,2006-01-10,1,31-270,BOS,,SJS,L,,1,7,6,.857,0,0,23:41
5,2006-01-12,2,31-272,BOS,,LAK,L,,0,0,0,,0,0,9:05
6,2006-01-14,3,31-274,BOS,,DAL,L-SO,O,1,38,37,.974,0,0,63:48
7,2006-01-16,4,31-276,BOS,,MDA,W,W,3,28,25,.893,0,0,61:55
8,2006-01-19,5,31-279,BOS,@,PHI,W,W,2,37,35,.946,0,0,60:00
9,2006-01-21,6,31-281,BOS,,NYR,L-SO,O,2,29,27,.931,0,0,65:00
10,2006-01-23,7,31-283,BOS,@,WSH,W,W,2,24,22,.917,0,2,59:59
11,2006-01-24,8,31-284,BOS,@,ATL,W,W,2,24,22,.917,0,0,59:56
12,2006-01-26,9,31-286,BOS,,WSH,W,W,2,34,32,.941,0,0,59:52
13,2006-01-28,10,31-288,BOS,,NYI,L,L,4,51,47,.922,0,0,59:16
14,2006-01-30,11,31-290,BOS,@,OTT,W,W,0,44,44,1.000,1,0,60:00
15,2006-02-02,12,31-293,BOS,,MTL,W,W,1,17,16,.941,0,0,59:49
16,2006-02-04,13,31-295,BOS,@,MTL,L,L,1,28,27,.964,0,0,59:22
17,2006-02-05,14,31-296,BOS,,CAR,L-SO,O,3,43,40,.930,0,0,65:00
18,2006-02-08,15,31-299,BOS,@,PIT,W,W,1,17,16,.941,0,0,59:53
19,2006-02-09,16,31-300,BOS,,NJD,L-OT,O,3,34,31,.912,0,0,61:40
20,2006-02-11,17,31-302,BOS,,TBL,L,L,6,34,28,.824,0,0,53:40
21,2006-03-01,18,31-320,BOS,@,CAR,L,L,4,29,25,.862,0,0,58:55
22,2006-03-07,19,31-326,BOS,@,BUF,L,L,3,35,32,.914,0,0,58:55
23,2006-03-09,20,31-328,BOS,,MTL,L,L,2,40,38,.950,0,0,58:45
24,2006-03-11,21,31-330,BOS,,NYI,L,L,2,44,42,.955,0,0,59:17
25,2006-03-14,22,31-333,BOS,@,TOR,L-SO,O,4,33,29,.879,0,0,65:00
26,2006-03-16,23,31-335,BOS,,OTT,W,W,2,33,31,.939,0,0,64:29
27,2006-03-18,24,31-337,BOS,,CAR,W,W,2,40,38,.950,0,2,59:50
28,2006-03-20,25,31-339,BOS,@,NYR,L,L,5,29,24,.828,0,0,60:00
29,2006-03-21,26,31-340,BOS,,ATL,L-SO,O,4,40,36,.900,0,0,64:38
30,2006-03-24,27,31-343,BOS,@,NJD,L,,1,9,8,.889,0,0,27:56
31,2006-03-25,28,31-344,BOS,,BUF,W,W,4,40,36,.900,0,0,59:47
32,2006-03-27,29,31-346,BOS,,FLA,L-SO,O,3,48,45,.938,0,0,64:29
33,2006-03-29,30,31-348,BOS,@,BUF,L,L,4,32,28,.875,0,0,58:39
34,2006-04-01,31,31-351,BOS,@,MTL,L,L,2,35,33,.943,0,0,58:37
