,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1995-12-26,1,18-133,BUF,@,PIT,L,L,4,24,20,.833,0,0,40:00
1,1995-12-27,2,18-134,BUF,,OTT,L,L,4,34,30,.882,0,0,59:27
2,1996-01-06,3,18-144,BUF,@,MTL,W,,2,6,4,.667,0,0,19:26
3,1999-02-26,1,21-195,BUF,@,EDM,L,L,3,22,19,.864,0,0,39:57
4,1999-03-03,2,21-200,BUF,,EDM,L,,0,12,12,1.000,0,0,28:15
5,1999-03-05,3,21-202,BUF,,DAL,W,W,1,27,26,.963,0,0,60:00
6,1999-03-07,4,21-204,BUF,,PHI,T,T,1,31,30,.968,0,0,65:00
7,1999-03-08,5,21-205,BUF,@,CAR,L,,0,7,7,1.000,0,0,27:28
8,1999-03-11,6,21-208,BUF,,TBL,L,L,5,21,16,.762,0,0,60:00
9,1999-10-22,1,22-068,BUF,,CAR,W,W,3,20,17,.850,0,0,59:52
10,1999-10-29,2,22-075,BUF,,FLA,W,W,0,4,4,1.000,0,0,5:17
11,1999-10-30,3,22-076,BUF,@,BOS,L,L,3,34,31,.912,0,0,60:00
12,1999-11-03,4,22-080,BUF,@,DAL,W,W,1,19,18,.947,0,2,59:56
13,1999-11-04,5,22-081,BUF,@,CHI,W,W,4,27,23,.852,0,2,61:14
14,1999-11-06,6,22-083,BUF,,NYI,W,W,1,25,24,.960,0,0,59:47
15,1999-11-10,7,22-087,BUF,,BOS,W,W,2,23,21,.913,0,0,60:00
16,1999-11-12,8,22-089,BUF,@,TBL,L,L,4,28,24,.857,0,0,59:01
17,1999-11-16,9,22-093,BUF,@,PIT,L,L,3,10,7,.700,0,0,13:16
18,1999-11-19,10,22-096,BUF,@,ATL,W,W,0,18,18,1.000,1,0,59:46
19,1999-11-20,11,22-097,BUF,,ATL,W,W,3,27,24,.889,0,0,60:00
20,1999-11-24,12,22-101,BUF,,WSH,W,W,2,29,27,.931,0,0,60:00
21,1999-11-26,13,22-103,BUF,,STL,L,L,2,36,34,.944,0,0,58:54
22,1999-11-30,14,22-107,BUF,,PIT,L,L,4,21,17,.810,0,0,60:00
23,1999-12-02,15,22-109,BUF,,PHI,L,L,3,31,28,.903,0,0,59:33
24,1999-12-08,16,22-115,BUF,,OTT,T,T,0,23,23,1.000,1,0,64:57
25,1999-12-10,17,22-117,BUF,,CHI,W,W,1,21,20,.952,0,0,60:00
26,1999-12-14,18,22-121,BUF,,PHI,W,W,1,26,25,.962,0,0,60:00
27,1999-12-17,19,22-124,BUF,,FLA,L,L,3,22,19,.864,0,0,59:34
28,1999-12-21,20,22-128,BUF,@,NYR,W,W,1,29,28,.966,0,0,60:00
29,1999-12-23,21,22-130,BUF,,COL,W,W,1,23,22,.957,0,0,59:43
30,1999-12-27,22,22-134,BUF,@,NJD,L,L,3,23,20,.870,0,0,40:00
31,1999-12-28,23,22-135,BUF,,DET,L,,3,5,2,.400,0,0,6:41
32,2000-01-01,24,22-139,BUF,,TOR,W,W,1,18,17,.944,0,0,59:58
33,2000-01-03,25,22-141,BUF,@,TOR,L,L,4,28,24,.857,0,0,39:54
34,2000-01-04,26,22-142,BUF,,ATL,L,L,5,30,25,.833,0,0,58:34
35,2000-01-08,27,22-146,BUF,@,OTT,W,W,4,23,19,.826,0,0,59:56
36,2000-01-13,28,22-151,BUF,@,BOS,T,T,0,39,39,1.000,1,0,65:00
37,2000-01-14,29,22-152,BUF,,MTL,L,L,2,27,25,.926,0,0,59:14
38,2000-01-17,30,22-155,BUF,@,MDA,W,W,0,17,17,1.000,1,0,59:45
39,2000-01-18,31,22-156,BUF,@,LAK,L,,3,14,11,.786,0,0,20:31
40,2000-01-20,32,22-158,BUF,@,PHX,L,L,2,23,21,.913,0,0,59:31
41,2000-01-22,33,22-160,BUF,@,CAR,L,L,4,17,13,.765,0,0,60:00
42,2000-01-25,34,22-163,BUF,,TBL,W,W,1,22,21,.955,0,0,59:58
