,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1995-04-01,1,20-217,DAL,,DET,L,L,3,27,24,.889,0,0,59:06
1,1996-01-07,1,21-133,DAL,@,CHI,L,,2,19,17,.895,0,0,42:10
2,1996-01-08,2,21-134,DAL,,LAK,T,T,4,26,22,.846,0,0,65:00
3,1996-01-12,3,21-138,DAL,,FLA,T,,5,30,25,.833,0,0,50:00
4,1996-01-15,4,21-141,DAL,@,PHI,L,L,5,30,25,.833,0,0,51:56
5,1996-01-17,5,21-143,DAL,,EDM,L,,3,16,13,.813,0,0,40:00
6,1997-11-21,1,23-086,DAL,@,DET,L,,1,3,2,.667,0,0,9:25
7,1997-11-27,2,23-092,DAL,@,PHX,W,W,1,32,31,.969,0,0,60:00
8,1999-04-18,1,24-234,DAL,@,COL,L,L,2,29,27,.931,0,0,59:42
9,1999-10-09,1,25-043,DAL,@,SJS,W,W,2,26,24,.923,0,0,59:58
10,1999-10-16,2,25-050,DAL,@,NSH,L,L,3,27,24,.889,0,0,59:25
11,1999-11-06,3,25-071,DAL,@,SJS,L,L,2,25,23,.920,0,0,59:03
12,1999-11-10,4,25-075,DAL,,DET,L,L,2,14,12,.857,0,0,19:39
13,1999-11-17,5,25-082,DAL,@,WSH,T,T,2,38,36,.947,0,0,64:41
14,1999-11-30,6,25-095,DAL,@,NYI,W,W,1,32,31,.969,0,0,60:00
15,1999-12-04,7,25-099,DAL,@,OTT,W,W,1,24,23,.958,0,0,59:58
16,1999-12-10,8,25-105,DAL,,FLA,W,,2,16,14,.875,0,0,38:16
17,1999-12-15,9,25-110,DAL,,CGY,W,W,1,13,12,.923,0,0,59:56
18,1999-12-23,10,25-118,DAL,@,CHI,L,,1,10,9,.900,0,0,33:32
19,1999-12-31,11,25-126,DAL,,MDA,W,W,2,22,20,.909,0,0,46:56
20,2000-01-05,12,25-131,DAL,,NSH,W,W,1,19,18,.947,0,0,60:00
21,2000-01-12,13,25-138,DAL,@,CGY,L-OT,L,2,41,39,.951,0,0,62:03
22,2000-01-19,14,25-145,DAL,@,MDA,L,L,2,33,31,.939,0,0,59:07
23,2000-02-02,15,25-159,DAL,,ATL,W,W,1,29,28,.966,0,0,59:58
24,2000-02-16,16,25-173,DAL,,NSH,W,W,0,18,18,1.000,1,0,59:54
