,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2004-02-18,1,23-244,DAL,@,LAK,W,W,3,28,25,.893,0,0,60:00
1,2007-10-10,1,27-113,NSH,@,STL,L,,0,14,14,1.000,0,0,28:37
2,2007-10-13,2,27-116,NSH,,CGY,L,,1,7,6,.857,0,0,12:23
3,2007-10-23,3,27-126,NSH,@,LAK,L,,2,17,15,.882,0,0,29:59
4,2007-10-25,4,27-128,NSH,,ATL,W,W,0,20,20,1.000,1,0,59:50
5,2007-10-27,5,27-130,NSH,,FLA,W,W,3,27,24,.889,0,0,59:50
6,2007-11-01,6,27-135,NSH,@,VAN,W,W,0,29,29,1.000,1,0,59:50
7,2007-11-02,7,27-136,NSH,@,EDM,W,W,1,31,30,.968,0,0,59:39
8,2007-11-29,8,27-163,NSH,@,OTT,W,W,5,32,27,.844,0,0,60:00
9,2007-12-01,9,27-165,NSH,@,MTL,W,W,2,20,18,.900,0,0,50:25
10,2007-12-06,10,27-170,NSH,,VAN,L,L,4,24,20,.833,0,0,58:51
11,2007-12-10,11,27-174,NSH,,DET,L,L,2,35,33,.943,0,0,58:24
12,2007-12-18,12,27-182,NSH,@,MIN,L,L,3,31,28,.903,0,0,59:12
13,2007-12-19,13,27-183,NSH,@,CHI,L,L,3,28,25,.893,0,0,54:37
14,2007-12-22,14,27-186,NSH,,LAK,W,W,3,37,34,.919,0,0,60:00
15,2007-12-26,15,27-190,NSH,@,CHI,L,,2,3,1,.333,0,0,15:38
16,2007-12-31,16,27-195,NSH,@,DAL,W,W,0,22,22,1.000,1,0,60:00
17,2008-01-03,17,27-198,NSH,,EDM,W,W,2,28,26,.929,0,0,59:56
18,2008-01-05,18,27-200,NSH,,MIN,W,W,1,30,29,.967,0,0,60:00
19,2008-01-07,19,27-202,NSH,@,ANA,L,L,5,37,32,.865,0,0,59:24
