,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2016-01-02,1,23-006,NYI,@,PIT,L,,1,17,16,.941,0,0,29:03
1,2016-04-05,2,23-100,NYI,@,WSH,W,W,3,32,29,.906,0,0,62:13
2,2016-04-09,3,23-104,NYI,,BUF,L-OT,O,4,26,22,.846,0,0,62:46
3,2016-04-10,4,23-105,NYI,,PHI,L,L,3,18,15,.833,0,0,40:00
4,2018-03-03,1,25-066,NYI,@,PIT,L-OT,O,3,50,47,.940,0,0,63:48
5,2018-03-08,2,25-071,NYI,@,EDM,L-SO,O,1,36,35,.972,0,0,65:00
6,2018-03-11,3,25-074,NYI,@,CGY,W,W,2,52,50,.962,0,0,60:00
7,2018-03-15,4,25-078,NYI,,WSH,L,L,5,12,7,.583,0,0,30:22
8,2018-03-20,5,25-083,NYI,,PIT,W,W,1,37,36,.973,0,0,59:52
9,2018-03-22,6,25-085,NYI,,TBL,L,,6,24,18,.750,0,0,31:22
10,2018-03-26,7,25-089,NYI,,FLA,L,L,3,41,38,.927,0,0,58:10
11,2018-03-30,8,25-093,NYI,,TOR,L,L,5,32,27,.844,0,0,58:18
12,2018-12-06,1,25-344,NYI,@,PIT,L,,1,7,6,.857,0,0,20:00
13,2019-03-09,2,26-072,NYI,,PHI,L,,0,10,10,1.000,0,0,20:00
