,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1990-10-09,1,23-163,STL,,PIT,W,W,3,25,22,.880,0,0,60:00
1,1990-10-14,2,23-168,STL,@,LAK,L,L,4,23,19,.826,0,0,60:00
2,1990-10-24,3,23-178,STL,@,TOR,W,W,3,23,20,.870,0,0,60:00
3,1990-11-01,4,23-186,STL,@,BOS,L,L,3,29,26,.897,0,0,63:14
4,1990-11-03,5,23-188,STL,@,HAR,W,W,1,33,32,.970,0,0,60:00
5,1990-11-06,6,23-191,STL,,EDM,W,,1,4,3,.750,0,0,7:41
6,1990-11-08,7,23-193,STL,@,PIT,W,W,2,31,29,.935,0,0,60:00
7,1990-11-13,8,23-198,STL,,QUE,W,W,2,27,25,.926,0,0,60:00
8,1990-11-17,9,23-202,STL,@,MNS,W,W,2,36,34,.944,0,0,60:00
9,1990-11-18,10,23-203,STL,@,WIN,L,L,4,27,23,.852,0,0,59:07
10,1990-11-20,11,23-205,STL,,WIN,W,W,2,19,17,.895,0,0,60:00
11,1990-11-24,12,23-209,STL,,VAN,T,T,3,37,34,.919,0,0,65:00
12,1990-11-27,13,23-212,STL,,TOR,L,L,4,39,35,.897,0,0,63:58
13,1990-12-01,14,23-216,STL,,NJD,L,L,4,34,30,.882,0,0,59:57
14,1990-12-15,15,23-230,STL,@,TOR,W,W,2,27,25,.926,0,0,60:00
15,1990-12-20,16,23-235,STL,,WSH,T,T,3,34,31,.912,0,0,65:00
16,1990-12-27,17,23-242,STL,@,TOR,L,L,6,30,24,.800,0,0,60:00
17,1990-12-31,18,23-246,STL,@,PIT,L,L,4,34,30,.882,0,0,59:37
18,1991-01-09,19,23-255,STL,@,NYR,W,W,2,26,24,.923,0,0,60:00
19,1991-01-13,20,23-259,STL,@,MTL,W,W,1,28,27,.964,0,0,60:00
20,1991-01-15,21,23-261,STL,,WSH,W,W,3,24,21,.875,0,0,60:00
21,1991-01-22,22,23-268,STL,@,MNS,L,L,7,40,33,.825,0,0,60:00
22,1991-01-31,23,23-277,STL,,HAR,W,W,3,37,34,.919,0,0,60:55
23,1991-02-04,24,23-281,STL,@,TOR,L,L,6,41,35,.854,0,0,63:58
24,1991-02-14,25,23-291,STL,@,VAN,W,W,2,24,22,.917,0,0,60:00
25,1991-02-19,26,23-296,STL,,TOR,W,W,2,42,40,.952,0,0,60:00
26,1991-02-21,27,23-298,STL,,NYI,W,W,2,26,24,.923,0,0,60:00
27,1991-02-23,28,23-300,STL,,BOS,W,W,2,38,36,.947,0,0,60:00
28,1991-02-24,29,23-301,STL,@,CHI,L,L,6,34,28,.824,0,0,60:00
29,1991-02-26,30,23-303,STL,,CHI,W,,0,2,2,1.000,0,0,1:57
30,1991-10-05,1,24-159,STL,@,NJD,L,,3,15,12,.800,0,0,23:27
31,1991-10-07,2,24-161,STL,@,TOR,L,L,2,16,14,.875,0,0,59:11
32,1991-10-10,3,24-164,STL,,EDM,W,W,2,18,16,.889,0,0,64:31
33,1991-10-12,4,24-166,STL,,SJS,W,W,3,27,24,.889,0,0,60:00
34,1991-10-19,5,24-173,STL,,CHI,T,T,4,34,30,.882,0,0,64:52
35,1991-10-26,6,24-180,STL,,CGY,T,T,2,35,33,.943,0,0,64:23
36,1991-10-28,7,24-182,STL,@,TOR,T,T,1,30,29,.967,0,0,65:00
37,1991-10-30,8,24-184,STL,@,EDM,T,T,2,33,31,.939,0,0,65:00
38,1991-11-01,9,24-186,STL,@,VAN,W,W,2,40,38,.950,0,0,60:00
39,1991-11-03,10,24-188,STL,@,WIN,T,T,3,35,32,.914,0,0,64:33
40,1991-11-05,11,24-190,STL,,PHI,L,,3,44,41,.932,0,0,57:48
41,1991-11-07,12,24-192,STL,@,DET,L,,2,10,8,.800,0,0,32:27
42,1991-11-09,13,24-194,STL,,HAR,L,L,4,36,32,.889,0,0,59:41
43,1991-11-10,14,24-195,STL,@,DET,L,L,6,38,32,.842,0,0,58:17
44,1991-11-14,15,24-199,STL,,WIN,W,W,1,31,30,.968,0,0,62:31
45,1991-11-16,16,24-201,STL,,MNS,W,W,3,30,27,.900,0,0,60:00
46,1991-11-20,17,24-205,STL,,TOR,W,W,2,29,27,.931,0,0,60:00
47,1991-11-23,18,24-208,STL,,NYR,L,L,2,18,16,.889,0,0,59:05
48,1991-11-28,19,24-213,STL,,QUE,W,W,2,34,32,.941,0,0,60:00
49,1991-11-30,20,24-215,STL,,DET,W,W,3,40,37,.925,0,0,60:00
50,1991-12-03,21,24-218,STL,@,MNS,T,T,3,32,29,.906,0,0,65:00
51,1991-12-04,22,24-219,STL,@,MNS,L,L,4,40,36,.900,0,0,59:24
52,1991-12-07,23,24-222,STL,,PIT,W,W,1,30,29,.967,0,0,60:00
53,1991-12-10,24,24-225,STL,@,NYI,T,T,7,44,37,.841,0,0,65:00
54,1991-12-14,25,24-229,STL,@,QUE,W,W,2,36,34,.944,0,0,60:00
55,1991-12-16,26,24-231,STL,@,MTL,L,L,4,39,35,.897,0,0,59:18
56,1991-12-19,27,24-234,STL,,SJS,W,W,0,21,21,1.000,1,0,60:00
57,1991-12-22,28,24-237,STL,@,CHI,L,L,5,44,39,.886,0,0,60:00
58,1991-12-26,29,24-241,STL,,CHI,W,W,1,30,29,.967,0,0,60:00
59,1991-12-28,30,24-243,STL,@,MNS,L,L,5,42,37,.881,0,0,60:00
