,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2005-10-05,1,21-218,CAR,@,TBL,L,,1,11,10,.909,0,0,20:00
1,2005-10-07,2,21-220,CAR,,PIT,W,W,2,30,28,.933,0,0,64:55
2,2005-10-08,3,21-221,CAR,@,NYI,L,L,3,35,32,.914,0,0,58:21
3,2005-10-12,4,21-225,CAR,,WSH,W,W,2,28,26,.929,0,0,59:44
4,2005-10-15,5,21-228,CAR,@,NJD,W,W,1,28,27,.964,0,0,60:00
5,2005-10-20,6,21-233,CAR,@,TOR,L-OT,O,5,23,18,.783,0,0,64:44
6,2005-10-22,7,21-235,CAR,@,WSH,W,,0,1,1,1.000,0,0,3:48
7,2005-10-28,8,21-241,CAR,,PHI,W,W,6,34,28,.824,0,0,59:52
8,2005-11-03,9,21-247,CAR,,TOR,W,W,3,25,22,.880,0,0,60:00
9,2005-11-12,10,21-256,CAR,,ATL,L,,7,33,26,.788,0,0,48:51
10,2005-11-20,11,21-264,CAR,,TBL,L,L,5,29,24,.828,0,0,60:00
11,2005-11-29,12,21-273,CAR,@,ATL,W,W,3,31,28,.903,0,0,60:32
12,2005-12-03,13,21-277,CAR,@,PHX,L,L,6,17,11,.647,0,0,30:57
13,2005-12-28,14,21-302,CAR,@,OTT,L,,1,8,7,.875,0,0,19:28
14,2005-12-29,15,21-303,CAR,,PHI,L-OT,O,4,40,36,.900,0,0,61:27
15,2006-01-06,16,21-311,CAR,,NYI,W,W,1,29,28,.966,0,0,59:33
16,2006-01-15,17,21-320,CAR,,STL,W,W,2,33,31,.939,0,0,59:52
17,2006-01-19,18,21-324,CAR,,NYI,W,W,3,39,36,.923,0,0,60:00
18,2006-01-23,19,21-328,CAR,,MTL,W,W,3,34,31,.912,0,0,60:00
19,2006-01-26,20,21-331,CAR,@,ATL,W,W,1,31,30,.968,0,0,60:00
20,2006-02-03,21,21-339,CAR,@,NJD,L,L,3,21,18,.857,0,0,60:00
21,2006-02-10,22,21-346,CAR,,PIT,L,L,4,26,22,.846,0,0,59:08
