,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1995-11-16,1,23-198,BOS,,NJD,T,T,2,34,32,.941,0,0,65:00
1,1995-11-18,2,23-200,BOS,,STL,W,W,2,38,36,.947,0,0,60:00
2,1995-11-21,3,23-203,BOS,,WIN,W,W,4,40,36,.900,0,0,60:00
3,1995-11-24,4,23-206,BOS,,LAK,W,W,1,19,18,.947,0,0,60:00
4,1995-11-25,5,23-207,BOS,@,OTT,T,T,3,22,19,.864,0,0,65:00
5,1995-11-30,6,23-212,BOS,,PIT,L,,5,12,7,.583,0,0,27:02
6,1995-12-02,7,23-214,BOS,,BUF,W,W,4,25,21,.840,0,0,60:00
7,1995-12-03,8,23-215,BOS,@,PHI,L,L,6,30,24,.800,0,0,60:00
8,1995-12-05,9,23-217,BOS,,DAL,W,W,4,28,24,.857,0,0,60:00
9,1996-01-02,10,23-245,BOS,,CHI,L,,0,4,4,1.000,0,0,13:55
10,1996-01-09,11,23-252,BOS,,COL,L,,0,12,12,1.000,0,0,40:00
11,1996-10-07,1,24-158,BOS,,PHX,L,,0,14,14,1.000,0,0,39:49
12,1996-10-17,2,24-168,BOS,@,LAK,L,L,3,30,27,.900,0,0,59:36
13,1996-11-02,3,24-184,BOS,,NYR,L,L,5,22,17,.773,0,0,60:00
14,1996-11-07,4,24-189,BOS,,EDM,L,L,6,41,35,.854,0,0,60:00
15,1996-11-21,5,24-203,BOS,,MTL,L,,0,3,3,1.000,0,0,9:44
16,1996-11-23,6,24-205,BOS,,BUF,L,L,3,32,29,.906,0,0,62:39
17,1996-12-04,7,24-216,BOS,@,MTL,W,W,3,15,12,.800,0,0,41:58
18,1996-12-05,8,24-217,BOS,,HAR,L,L,4,24,20,.833,0,0,60:00
