,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1990-10-04,1,26-192,TOR,@,WIN,L,,0,2,2,1.000,0,0,3:01
1,1990-10-06,2,26-194,TOR,@,CGY,L,L,4,45,41,.911,0,0,60:00
2,1990-10-10,3,26-198,TOR,,QUE,L,L,7,29,22,.759,0,0,59:37
3,1990-11-29,4,26-248,TOR,@,VAN,L,L,2,25,23,.920,0,0,59:30
4,1990-12-05,5,26-254,TOR,,MNS,L,L,3,24,21,.875,0,0,59:12
5,1991-02-06,6,26-317,TOR,@,WIN,T,,2,4,2,.500,0,0,6:09
6,1991-03-09,7,26-348,DET,@,MNS,L,L,6,42,36,.857,0,0,60:00
7,1991-03-14,8,26-353,DET,@,HAR,L,L,4,32,28,.875,0,0,58:33
8,1991-03-23,9,26-362,DET,@,TOR,L,L,3,25,22,.880,0,0,59:18
9,1991-10-05,1,27-193,DET,@,TOR,L,,2,9,7,.778,0,0,30:33
10,1996-01-22,1,31-302,DAL,@,VAN,W,W,4,39,35,.897,0,0,60:00
11,1996-01-24,2,31-304,DAL,@,EDM,W,W,3,28,25,.893,0,0,60:00
12,1996-01-26,3,31-306,DAL,@,CGY,W,W,2,29,27,.931,0,2,60:00
13,1996-01-29,4,31-309,DAL,,WIN,L,L,2,33,31,.939,0,0,58:52
14,1996-01-31,5,31-311,DAL,,NYR,T,T,1,28,27,.964,0,0,64:54
15,1996-02-02,6,31-313,DAL,,VAN,L,L,5,32,27,.844,0,0,60:00
16,1996-02-04,7,31-315,DAL,@,NYI,L,L,4,32,28,.875,0,0,58:53
17,1996-02-06,8,31-317,DAL,@,STL,W,W,2,32,30,.938,0,0,60:00
18,1996-02-07,9,31-318,DAL,,MTL,L,L,3,21,18,.857,0,0,59:41
19,1996-02-11,10,31-322,DAL,,HAR,L,L,4,23,19,.826,0,0,59:02
