,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2017-10-30,1,24-291,VEG,@,NYI,L,L,4,11,7,.636,0,0,25:10
1,2017-10-31,2,24-292,VEG,@,NYR,L,L,5,37,32,.865,0,0,59:28
2,2017-11-02,3,24-294,VEG,@,BOS,L,L,2,28,26,.929,0,0,59:17
3,2017-11-04,4,24-296,VEG,@,OTT,W,W,4,28,24,.857,0,0,59:24
4,2017-11-06,5,24-298,VEG,@,TOR,L-SO,O,3,25,22,.880,0,0,64:57
5,2017-11-07,6,24-299,VEG,@,MTL,L,L,3,28,25,.893,0,0,57:39
6,2017-11-10,7,24-302,VEG,,WPG,W,W,2,29,27,.931,0,0,60:00
7,2017-11-14,8,24-306,VEG,@,EDM,L,L,7,29,22,.759,0,0,50:27
8,2017-11-16,9,24-308,VEG,@,VAN,W,W,2,21,19,.905,0,0,60:00
9,2017-11-19,10,24-311,VEG,,LAK,W,W,2,29,27,.931,0,0,60:00
10,2017-11-22,11,24-314,VEG,@,ANA,W,W,2,19,17,.895,0,0,60:00
11,2017-11-24,12,24-316,VEG,,SJS,W,,4,23,19,.826,0,0,40:00
12,2017-12-01,13,24-323,VEG,@,WPG,L,L,6,37,31,.838,0,0,59:41
13,2017-12-09,14,24-331,VEG,@,DAL,W,W,3,39,36,.923,0,0,60:00
14,2018-02-27,15,25-046,VEG,,LAK,L,L,4,30,26,.867,0,0,59:59
15,2018-03-14,16,25-061,VEG,,NJD,L,,4,17,13,.765,0,0,37:29
16,2019-02-01,1,26-020,VEG,@,CAR,L,L,4,31,27,.871,0,0,59:31
