,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1996-11-21,1,23-205,TOR,@,BUF,L,,0,7,7,1.000,0,0,14:34
1,1996-11-26,2,23-210,TOR,,VAN,W,W,2,24,22,.917,0,0,60:00
2,1996-12-03,3,23-217,TOR,,STL,W,W,0,18,18,1.000,0,0,34:06
3,1996-12-06,4,23-220,TOR,@,NYR,L,L,6,43,37,.860,0,0,59:00
4,1996-12-10,5,23-224,TOR,,NJD,L,,2,18,16,.889,0,0,36:15
5,1996-12-30,6,23-244,TOR,,NYI,W,W,0,28,28,1.000,1,0,60:00
6,1997-01-03,7,23-248,TOR,@,EDM,L,L,4,39,35,.897,0,0,59:14
7,1997-01-04,8,23-249,TOR,@,VAN,L,,0,0,0,,0,0,0:15
8,1997-01-29,9,23-274,TOR,,STL,L,L,4,33,29,.879,0,0,60:00
9,1997-01-31,10,23-276,TOR,@,NJD,T,T,3,38,35,.921,0,0,65:00
10,1997-02-19,11,23-295,TOR,@,EDM,L,L,2,16,14,.875,0,0,37:22
11,1997-03-20,12,23-324,TOR,@,PIT,L,L,6,44,38,.864,0,0,60:00
12,1997-04-10,13,23-345,TOR,@,STL,L,,2,9,7,.778,0,0,20:00
13,1997-11-04,1,24-188,TOR,@,SJS,T,,0,6,6,1.000,0,0,9:01
14,1997-12-18,2,24-232,TOR,@,LAK,L,,0,3,3,1.000,0,0,7:38
15,1998-12-28,1,25-242,NYI,@,FLA,L,,3,24,21,.875,0,0,40:00
16,1998-12-29,2,25-243,NYI,@,TBL,L,L,3,17,14,.824,0,0,59:57
17,1998-12-31,3,25-245,NYI,@,CHI,L,L,1,21,20,.952,0,0,58:56
18,1999-01-02,4,25-247,NYI,,SJS,L,L,4,29,25,.862,0,0,61:47
19,1999-01-07,5,25-252,NYI,@,PHI,L,,0,5,5,1.000,0,0,12:08
20,1999-01-09,6,25-254,NYI,@,MTL,L,L,3,23,20,.870,0,0,59:54
21,1999-11-23,1,26-207,LAK,@,COL,W,W,1,21,20,.952,0,0,40:00
22,1999-11-24,2,26-208,LAK,@,DAL,L-OT,L,3,23,20,.870,0,0,62:55
23,1999-12-18,3,26-232,LAK,,CHI,L,,2,8,6,.750,0,0,31:19
24,1999-12-22,4,26-236,LAK,@,SJS,L,,0,0,0,,0,0,0:59
25,2000-01-11,5,26-256,LAK,,OTT,L,,0,12,12,1.000,0,0,35:25
