,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,2015-10-11,1,25-167,MTL,@,OTT,W,W,1,21,20,.952,0,0,60:00
1,2015-10-23,2,25-179,MTL,@,BUF,W,W,2,36,34,.944,0,0,59:48
2,2015-10-30,3,25-186,MTL,@,CGY,W,W,2,32,30,.938,0,0,59:57
3,2015-11-01,4,25-188,MTL,,WPG,W,W,1,19,18,.947,0,0,59:40
4,2015-11-03,5,25-190,MTL,,OTT,L-OT,O,2,27,25,.926,0,0,60:30
5,2015-11-05,6,25-192,MTL,,NYI,W,W,1,18,17,.944,0,0,60:00
6,2015-11-07,7,25-194,MTL,,BOS,W,W,2,31,29,.935,0,0,60:00
7,2015-11-11,8,25-198,MTL,@,PIT,L-SO,O,3,34,31,.912,0,0,65:00
8,2015-11-14,9,25-201,MTL,,COL,L,L,4,11,7,.636,0,0,40:00
9,2015-11-16,10,25-203,MTL,,VAN,W,W,3,26,23,.885,0,0,63:25
10,2015-11-19,11,25-206,MTL,,ARI,L,L,3,20,17,.850,0,0,57:52
11,2015-11-25,12,25-212,MTL,@,NYR,W,,0,11,11,1.000,0,0,19:58
12,2015-11-27,13,25-214,MTL,@,NJD,W,W,2,27,25,.926,0,0,65:00
13,2015-11-28,14,25-215,MTL,,NJD,L-OT,O,3,31,28,.903,0,0,62:31
14,2015-12-01,15,25-218,MTL,,CBJ,W,W,1,23,22,.957,0,0,60:00
15,2015-12-03,16,25-220,MTL,,WSH,L,L,3,19,16,.842,0,0,59:16
16,2015-12-05,17,25-222,MTL,@,CAR,L,L,3,29,26,.897,0,0,57:56
17,2015-12-09,18,25-226,MTL,,BOS,L,L,3,23,20,.870,0,0,57:34
18,2015-12-15,19,25-232,MTL,,SJS,L,,0,6,6,1.000,0,0,28:46
19,2015-12-17,20,25-234,MTL,,LAK,L,L,2,19,17,.895,0,0,57:03
20,2015-12-19,21,25-236,MTL,@,DAL,L,L,6,23,17,.739,0,0,44:27
21,2015-12-21,22,25-238,MTL,@,NSH,L,,1,4,3,.750,0,0,16:35
22,2015-12-22,23,25-239,MTL,@,MIN,L,L,2,22,20,.909,0,0,57:55
23,2015-12-26,24,25-243,MTL,@,WSH,L,L,3,33,30,.909,0,0,57:40
24,2015-12-28,25,25-245,MTL,@,TBL,W,W,3,39,36,.923,0,0,65:00
25,2016-01-01,26,25-249,MTL,@,BOS,W,W,1,28,27,.964,0,0,59:49
26,2016-01-06,27,25-254,MTL,,NJD,W,W,1,20,19,.950,0,0,60:00
27,2016-01-09,28,25-257,MTL,,PIT,L,L,2,31,29,.935,0,0,58:40
28,2016-01-14,29,25-262,MTL,,CHI,L,L,2,33,31,.939,0,0,58:10
29,2016-01-16,30,25-264,MTL,@,STL,L-OT,O,4,22,18,.818,0,0,61:50
30,2016-01-19,31,25-267,MTL,,BOS,L,L,3,23,20,.870,0,0,59:22
31,2016-01-23,32,25-271,MTL,@,TOR,W,W,2,19,17,.895,0,0,64:47
32,2016-01-25,33,25-273,MTL,@,CBJ,L,L,4,24,20,.833,0,0,59:45
33,2016-02-02,34,25-281,MTL,@,PHI,L,L,3,35,32,.914,0,0,58:43
34,2016-02-03,35,25-282,MTL,,BUF,L,L,3,31,28,.903,0,0,58:48
35,2016-02-12,36,25-291,MTL,@,BUF,L,L,2,13,11,.846,0,0,37:47
36,2016-02-15,37,25-294,MTL,@,ARI,L,L,6,27,21,.778,0,0,60:00
37,2016-02-19,38,25-298,MTL,,PHI,W,W,2,37,35,.946,0,0,64:58
38,2016-02-22,39,25-301,MTL,,NSH,L-SO,O,1,30,29,.967,0,0,65:00
39,2016-02-24,40,25-303,MTL,@,WSH,W,W,3,36,33,.917,0,0,60:00
40,2016-02-27,41,25-306,MTL,,TOR,W,W,1,32,31,.969,0,0,59:21
41,2016-02-29,42,25-308,MTL,@,SJS,L,L,6,36,30,.833,0,0,60:00
42,2016-03-02,43,25-310,MTL,@,ANA,L-SO,O,2,35,33,.943,0,0,64:55
43,2016-03-05,44,25-313,MTL,@,WPG,L,L,3,29,26,.897,0,0,58:55
44,2016-03-10,45,25-318,MTL,,BUF,W,W,2,38,36,.947,0,0,60:00
45,2016-03-12,46,25-320,MTL,,MIN,L,L,3,21,18,.857,0,0,59:39
46,2016-03-15,47,25-323,MTL,,FLA,L,L,4,36,32,.889,0,0,60:00
47,2016-03-20,48,25-328,MTL,,CGY,L,L,4,35,31,.886,0,0,59:34
48,2016-03-22,49,25-330,MTL,,ANA,W,W,3,35,32,.914,0,0,59:47
49,2016-03-26,50,25-334,MTL,,NYR,L,L,5,19,14,.737,0,0,40:00
50,2016-03-29,51,25-337,MTL,,DET,W,W,3,42,39,.929,0,0,59:56
51,2016-03-31,52,25-339,MTL,@,TBL,W,W,0,26,26,1.000,1,0,60:00
52,2016-04-02,53,25-341,MTL,@,FLA,L,L,4,39,35,.897,0,0,59:44
53,2016-04-05,54,25-344,MTL,,FLA,L,L,4,19,15,.789,0,0,57:21
54,2016-04-09,55,25-348,MTL,,TBL,W,W,2,23,21,.913,0,0,60:00
55,2016-10-22,1,26-178,PIT,@,NSH,L,,0,7,7,1.000,0,0,20:00
56,2016-11-03,2,26-190,OTT,,VAN,W,W,0,27,27,1.000,1,0,60:00
57,2016-11-09,3,26-196,OTT,@,BUF,W,W,1,32,31,.969,0,0,64:51
58,2016-11-17,4,26-204,OTT,,NSH,L,L,5,40,35,.875,0,0,60:00
