,date_game,game_season,age,team_id,game_location,opp_id,game_result,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
0,1993-01-19,1,20-202,NYR,@,DET,T,T,2,32,30,.938,0,0,65:00
1,1993-01-23,2,20-206,NYR,@,LAK,W,W,3,35,32,.914,0,0,60:00
2,1993-04-07,3,20-280,NYR,@,NJD,L,L,4,24,20,.833,0,0,59:00
3,1993-04-09,4,20-282,NYR,,PIT,L,L,5,25,20,.800,0,0,40:00
4,1995-10-14,1,23-105,VAN,@,SJS,W,W,6,35,29,.829,0,0,60:00
5,1995-10-21,2,23-112,VAN,@,EDM,L,L,5,35,30,.857,0,0,58:51
6,1995-11-01,3,23-123,VAN,,EDM,T,T,3,28,25,.893,0,0,65:00
7,1995-11-09,4,23-131,VAN,@,CHI,L,,1,16,15,.938,0,0,40:00
8,1995-11-12,5,23-134,VAN,,MTL,L,L,4,22,18,.818,0,0,58:45
9,1995-11-22,6,23-144,VAN,@,DAL,L,L,4,43,39,.907,0,0,58:59
10,1995-12-08,7,23-160,VAN,,STL,L,,1,7,6,.857,0,0,20:00
11,1995-12-09,8,23-161,VAN,@,CGY,W,W,3,28,25,.893,0,0,60:00
12,1995-12-13,9,23-165,VAN,@,EDM,T,T,2,32,30,.938,0,0,64:48
13,1995-12-22,10,23-174,VAN,@,MDA,W,W,2,34,32,.941,0,0,60:00
14,1996-01-03,11,23-186,VAN,,FLA,W,W,2,25,23,.920,0,0,60:00
15,1996-01-10,12,23-193,VAN,@,MTL,T,T,2,32,30,.938,0,0,65:00
16,1996-01-13,13,23-196,VAN,@,TOR,W,W,2,45,43,.956,0,0,60:00
17,1996-01-15,14,23-198,VAN,@,BOS,W,W,0,37,37,1.000,1,0,60:00
18,1996-01-16,15,23-199,VAN,@,HAR,L,L,3,32,29,.906,0,2,60:00
19,1996-01-22,16,23-205,VAN,,DAL,L,L,5,26,21,.808,0,0,59:31
20,1996-01-24,17,23-207,VAN,,MDA,L,L,2,21,19,.905,0,0,61:34
21,1996-01-25,18,23-208,VAN,@,COL,T,T,2,47,45,.957,0,0,65:00
22,1996-01-27,19,23-210,VAN,,NYI,W,W,3,28,25,.893,0,0,60:00
23,1996-01-30,20,23-213,VAN,,NJD,L,L,3,33,30,.909,0,0,63:46
24,1996-02-01,21,23-215,VAN,@,STL,T,T,2,29,27,.931,0,0,64:15
25,1996-02-02,22,23-216,VAN,@,DAL,W,W,4,35,31,.886,0,0,60:00
26,1996-02-04,23,23-218,VAN,@,WIN,W,W,2,31,29,.935,0,0,60:00
27,1996-02-07,24,23-221,VAN,,HAR,L,L,5,32,27,.844,0,0,58:28
28,1996-02-09,25,23-223,VAN,@,EDM,W,W,2,40,38,.950,0,0,60:21
29,1996-02-10,26,23-224,VAN,,WSH,T,T,4,23,19,.826,0,0,65:00
30,1996-02-13,27,23-227,VAN,,WIN,W,W,4,23,19,.826,0,0,60:00
31,1996-02-15,28,23-229,VAN,,MDA,W,W,3,40,37,.925,0,0,60:00
32,1996-02-17,29,23-231,VAN,,BOS,L,L,3,32,29,.906,0,0,59:18
33,1996-02-19,30,23-233,VAN,@,DET,L,L,4,25,21,.840,0,0,59:05
34,1996-03-02,31,23-245,VAN,@,DET,W,W,2,33,31,.939,0,0,60:00
35,1996-03-06,32,23-249,VAN,,BUF,W,W,2,24,22,.917,0,0,60:00
36,1996-03-12,33,23-255,VAN,@,WSH,L,,3,6,3,.500,0,0,12:00
37,1996-03-15,34,23-258,VAN,@,OTT,L,L,1,25,24,.960,0,0,58:55
38,1996-03-22,35,23-265,VAN,,DAL,W,W,2,39,37,.949,0,0,60:00
39,1996-03-23,36,23-266,VAN,,CGY,L,L,4,21,17,.810,0,0,60:00
40,1996-03-27,37,23-270,VAN,,TOR,L,,0,7,7,1.000,0,0,20:00
41,1996-03-29,38,23-272,VAN,,CHI,W,W,2,25,23,.920,0,0,60:00
42,1996-04-01,39,23-275,VAN,,EDM,L,L,6,21,15,.714,0,0,60:00
43,1996-04-06,40,23-280,VAN,@,LAK,W,W,2,34,32,.941,0,0,60:00
44,1996-04-08,41,23-282,VAN,@,MDA,L,L,2,22,20,.909,0,0,59:00
45,1996-10-06,1,24-097,VAN,@,EDM,L,L,2,12,10,.833,0,0,20:00
46,1996-10-26,2,24-117,VAN,,PIT,W,W,1,27,26,.963,0,0,60:00
47,1996-10-30,3,24-121,VAN,@,MDA,W,W,3,34,31,.912,0,0,60:00
48,1996-11-01,4,24-123,VAN,@,EDM,W,W,4,39,35,.897,0,0,60:42
49,1996-11-08,5,24-130,VAN,,STL,L,L,3,28,25,.893,0,0,58:47
50,1996-11-13,6,24-135,VAN,@,NYI,L,L,5,25,20,.800,0,4,60:45
51,1996-11-16,7,24-138,VAN,@,MTL,L,,1,15,14,.933,0,0,28:38
52,1996-11-19,8,24-141,VAN,,DAL,W,W,0,36,36,1.000,1,0,60:00
53,1996-11-21,9,24-143,VAN,,CHI,W,W,1,28,27,.964,0,0,63:51
54,1996-11-23,10,24-145,VAN,,NYR,W,W,3,28,25,.893,0,0,60:00
55,1996-11-26,11,24-148,VAN,@,TOR,L,L,3,25,22,.880,0,0,59:22
56,1996-11-27,12,24-149,VAN,@,HAR,W,W,2,43,41,.953,0,0,60:00
57,1996-11-29,13,24-151,VAN,@,BOS,L,L,6,24,18,.750,0,0,40:00
58,1996-12-01,14,24-153,VAN,@,PHI,L,L,4,32,28,.875,0,0,59:19
59,1996-12-03,15,24-155,VAN,@,DET,T,T,2,41,39,.951,0,0,65:00
60,1996-12-07,16,24-159,VAN,,OTT,L,L,3,24,21,.875,0,0,59:07
61,1996-12-11,17,24-163,VAN,,COL,L,L,6,26,20,.769,0,0,60:00
62,1996-12-13,18,24-165,VAN,@,DAL,L,L,2,31,29,.935,0,0,59:04
63,1996-12-15,19,24-167,VAN,@,STL,W,W,0,42,42,1.000,1,2,60:00
64,1996-12-20,20,24-172,VAN,,DET,W,W,2,32,30,.938,0,0,60:00
65,1996-12-23,21,24-175,VAN,,EDM,L,L,7,27,20,.741,0,0,49:30
66,1996-12-26,22,24-178,VAN,@,SJS,L,L,6,35,29,.829,0,0,60:00
67,1997-01-07,23,24-190,VAN,@,LAK,L,L,5,31,26,.839,0,0,58:35
68,1997-01-25,24,24-208,VAN,@,PHX,L,L,4,26,22,.846,0,0,60:00
69,1997-02-03,25,24-217,VAN,@,OTT,L,L,5,21,16,.762,0,0,25:46
70,1997-02-18,26,24-232,VAN,,TOR,L,,0,7,7,1.000,0,0,17:14
71,1997-02-20,27,24-234,VAN,@,SJS,W,W,1,28,27,.964,0,0,60:00
72,1997-02-22,28,24-236,VAN,@,LAK,L,L,4,25,21,.840,0,0,60:00
73,1997-03-05,29,24-247,VAN,,CHI,T,T,1,33,32,.970,0,0,65:00
74,1997-03-08,30,24-250,VAN,,DET,L,L,5,29,24,.828,0,0,59:00
75,1997-03-10,31,24-252,VAN,@,CHI,T,T,2,32,30,.938,0,0,65:00
76,1997-03-11,32,24-253,VAN,@,WSH,L,L,4,31,27,.871,0,0,60:00
77,1997-03-13,33,24-255,VAN,@,FLA,L,L,5,24,19,.792,0,0,59:22
78,1997-03-15,34,24-257,VAN,@,TBL,W,W,2,39,37,.949,0,0,60:00
79,1997-03-18,35,24-260,VAN,@,COL,L,L,4,31,27,.871,0,0,59:13
80,1997-03-20,36,24-262,VAN,,SJS,L,L,2,27,25,.926,0,0,59:20
81,1997-03-22,37,24-264,VAN,,TBL,W,W,2,32,30,.938,0,0,60:00
82,1997-03-24,38,24-266,VAN,,LAK,T,T,2,17,15,.882,0,0,65:00
83,1997-03-26,39,24-268,VAN,,MDA,W,,2,3,1,.333,0,0,9:02
84,1997-12-31,1,25-183,VAN,,PHI,L,,5,34,29,.853,0,0,49:37
85,1998-10-20,1,26-111,VAN,@,CAR,L,,0,7,7,1.000,0,0,6:59
86,1998-11-01,2,26-123,VAN,,WSH,W,W,1,26,25,.962,0,0,60:00
87,1998-11-02,3,26-124,VAN,@,EDM,L,L,5,49,44,.898,0,0,60:00
88,1998-11-07,4,26-129,VAN,,NSH,W,W,3,30,27,.900,0,0,60:00
89,1998-11-09,5,26-131,VAN,,LAK,L,L,2,19,17,.895,0,0,53:23
90,1998-11-18,6,26-140,VAN,@,PHX,L,,0,2,2,1.000,0,0,14:41
91,1998-11-27,7,26-149,VAN,@,DET,L,,5,13,8,.615,0,0,16:20
92,1998-12-09,8,26-161,VAN,@,MDA,T,T,0,12,12,1.000,0,0,32:40
93,1998-12-31,9,26-183,VAN,,PHI,L,,2,7,5,.714,0,0,20:00
94,1999-01-02,10,26-185,VAN,,MTL,L,L,2,21,19,.905,0,0,58:11
95,1999-01-04,11,26-187,VAN,@,STL,L,L,4,34,30,.882,0,0,59:48
96,1999-01-08,12,26-191,VAN,,FLA,T,T,1,27,26,.963,0,0,64:54
97,1999-01-10,13,26-193,VAN,,DAL,W,W,0,13,13,1.000,1,0,60:00
98,1999-01-14,14,26-197,VAN,,EDM,L,L,3,29,26,.897,0,0,60:00
99,1999-02-03,15,26-217,VAN,@,MTL,L,L,2,34,32,.941,0,0,58:53
100,1999-02-04,16,26-218,VAN,@,NYR,L,,0,0,0,,0,0,0:17
101,1999-02-07,17,26-221,VAN,@,NYI,T,T,3,32,29,.906,0,0,65:00
102,1999-02-11,18,26-225,VAN,@,PIT,L,L,6,40,34,.850,0,0,61:21
103,1999-02-15,19,26-229,VAN,@,STL,L,,4,18,14,.778,0,0,47:05
104,1999-02-20,20,26-234,VAN,,MDA,L,L,5,22,17,.773,0,0,59:52
105,2001-03-11,1,28-253,WSH,,OTT,W,W,0,8,8,1.000,0,0,20:00
106,2003-03-12,1,30-254,DAL,@,MIN,L,,0,9,9,1.000,0,0,38:37
107,2003-03-15,2,30-257,DAL,@,EDM,L,L,4,30,26,.867,0,0,58:47
