	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2013-10-03		New York Rangers	4	1	W			32	30	1		0		24	18	1		0		43	39	52.4	30	24	55.6	20	14	58.8	53.1	113.0
1	2013-10-05	@	San Jose Sharks	1	4	L			23	8	0		0		51	2	2		0		38	60	38.8	26	49	34.7	35	31	53.0	42.9	99.7
2	2013-10-08	@	New York Islanders	1	6	L			34	16	0		0		28	10	2		0		54	39	58.1	48	30	61.5	18	24	42.9	63.6	84.8
3	2013-10-10	@	Detroit Red Wings	4	2	W			38	6	0		0		30	6	0		0		50	47	51.5	47	37	56.0	42	20	67.7	54.8	104.5
4	2013-10-11	@	Philadelphia Flyers	2	1	W			31	13	1		0		37	29	0		0		47	51	48.0	35	41	46.1	23	23	50.0	50.2	100.0
5	2013-10-13	@	Carolina Hurricanes	5	3	W			32	22	2		0		34	14	1		0		48	41	53.9	40	30	57.1	24	27	47.1	26.1	100.7
6	2013-10-15		Ottawa Senators	3	4	L	OT		37	6	1		0		32	8	1		0		52	53	49.5	44	43	50.6	36	24	60.0	57.5	95.3
7	2013-10-18	@	Anaheim Ducks	2	3	L	SO		32	10	0		0		39	14	0		0		43	51	45.7	33	35	48.5	36	19	65.5	47.8	100.9
8	2013-10-19		Detroit Red Wings	5	2	W			33	6	0		0		33	6	0		0		53	44	54.6	37	38	49.3	30	21	58.8	54.3	112.1
9	2013-10-22		Calgary Flames	4	2	W			33	6	1		0		24	6	0		0		53	48	52.5	39	35	52.7	30	20	60.0	47.1	100.8
10	2013-10-24	@	Los Angeles Kings	4	7	L			28	10	1		0		38	8	1		1		43	38	53.1	31	33	48.4	16	24	40.0	39.1	91.3
11	2013-10-26		Edmonton Oilers	5	4	W			28	4	2		0		30	12	0		0		37	43	46.3	28	35	44.4	23	21	52.3	46.7	102.4
12	2013-10-29		Los Angeles Kings	3	1	W			32	15	1		0		42	19	1		0		41	66	38.3	32	49	39.5	19	34	35.8	53.6	108.7
13	2013-10-31		Nashville Predators	5	4	W	SO		25	4	1		0		40	4	1		0		52	65	44.4	34	53	39.1	35	26	57.4	42.7	106.9
14	2013-11-02	@	San Jose Sharks	3	2	W	SO		30	12	0		0		50	8	1		0		43	54	44.3	30	36	45.5	23	17	57.5	52.9	105.2
15	2013-11-05		Vancouver Canucks	3	2	W	SO		32	6	0		0		33	6	1		0		52	55	48.6	38	39	49.4	25	30	45.5	48.9	103.7
16	2013-11-06	@	Anaheim Ducks	2	5	L			26	23	1		0		29	23	2		0		42	41	50.6	32	31	50.8	22	20	52.4	39.4	90.1
17	2013-11-09		Washington Capitals	4	3	W	SO		35	21	2		0		32	19	2		0		46	35	56.8	35	27	56.5	27	27	50.0	54.1	98.7
18	2013-11-12	@	St. Louis Blues	3	2	W	OT		19	2	0		0		39	2	0		0		31	63	33.0	21	48	30.4	29	22	56.9	32.6	110.4
19	2013-11-14	@	Chicago Blackhawks	4	5	L	SO		30	8	1		0		52	8	1		0		45	69	39.5	36	53	40.4	26	34	43.3	32.9	105.0
20	2013-11-16		Tampa Bay Lightning	6	3	W			30	4	2		0		30	6	0		0		38	49	43.7	29	40	42.0	26	25	51.0	53.3	106.3
21	2013-11-21		Colorado Avalanche	3	4	L	OT		44	10	1		0		30	6	2		0		69	40	63.3	57	29	66.3	29	23	55.8	58.9	96.9
22	2013-11-23		Anaheim Ducks	2	4	L			44	10	0		0		27	10	2		0		60	42	58.8	41	33	55.4	25	27	48.1	59.5	97.0
23	2013-11-25	@	Nashville Predators	2	4	L			31	5	0		0		29	7	0		0		55	45	55.0	41	36	53.2	22	30	42.3	45.2	92.9
24	2013-11-27	@	Minnesota Wild	3	1	W			26	6	1		0		29	6	0		0		29	48	37.7	25	34	42.4	20	30	40.0	47.1	105.8
25	2013-11-30		Chicago Blackhawks	2	5	L			34	10	1		0		36	12	1		0		48	46	51.1	38	34	52.8	15	17	46.9	37.9	89.3
26	2013-12-03	@	Edmonton Oilers	6	2	W			33	21	1		0		33	15	1		0		36	45	44.4	31	34	47.7	25	22	53.2	45.8	115.2
27	2013-12-04	@	Calgary Flames	1	4	L			30	6	0		0		18	10	1		1		53	31	63.1	35	19	64.8	23	12	65.7	71.1	87.3
28	2013-12-06	@	Vancouver Canucks	2	3	L	OT		39	4	0		0		32	4	1		0		59	47	55.7	43	38	53.1	31	22	58.5	59.2	98.7
29	2013-12-10	@	Colorado Avalanche	3	1	W			25	4	1		0		30	4	0		0		46	43	51.7	34	36	48.6	24	15	61.5	45.8	104.8
30	2013-12-12		New York Islanders	6	3	W			37	10	1		0		24	22	0		0		51	44	53.7	30	31	49.2	14	28	33.3	69.4	102.4
31	2013-12-14		Carolina Hurricanes	1	3	L			38	24	0		0		33	10	0		0		54	53	50.5	40	36	52.6	30	24	55.6	47.1	92.7
32	2013-12-17	@	Montreal Canadiens	1	3	L			27	8	0		0		28	8	2		0		56	45	55.4	35	33	51.5	26	19	57.8	53.3	100.2
33	2013-12-19	@	Toronto Maple Leafs	1	2	L	SO		35	6	0		0		27	4	0		0		72	43	62.6	52	32	61.9	28	19	59.6	72.2	98.9
34	2013-12-21	@	Ottawa Senators	4	3	W	OT		38	20	2		0		39	20	1		0		44	49	47.3	34	41	45.3	18	23	43.9	70.0	101.7
35	2013-12-23	@	Buffalo Sabres	1	2	L	OT		37	8	0		0		32	21	0		0		48	42	53.3	37	34	52.1	33	16	67.3	70.5	96.2
36	2013-12-27		San Jose Sharks	3	4	L	SO		37	11	1		0		32	9	1		0		54	56	49.1	40	39	50.6	20	26	43.5	44.4	98.8
37	2013-12-28	@	Anaheim Ducks	2	3	L	OT		25	6	0		0		41	4	0		1		47	47	50.0	34	39	46.6	24	30	44.4	51.4	102.1
38	2013-12-31		Edmonton Oilers	4	3	W	OT		45	2	0		0		25	4	0		0		68	40	63.0	57	28	67.1	23	30	43.4	59.1	96.0
39	2014-01-02		Columbus Blue Jackets	0	2	L			34	13	0		0		31	15	2		0		43	43	50.0	33	35	48.5	16	23	41.0	42.5	100.0
40	2014-01-04		Philadelphia Flyers	3	5	L			29	11	0		0		28	13	1		0		50	38	56.8	37	31	54.4	26	18	59.1	56.5	92.1
41	2014-01-07		Calgary Flames	6	0	W			30	19	1		0		27	21	0		0		51	50	50.5	34	36	48.6	33	27	55.0	43.6	120.0
42	2014-01-09		Minnesota Wild	1	4	L			40	6	1		0		29	6	1		0		62	39	61.4	44	27	62.0	26	25	51.0	43.8	85.7
43	2014-01-11		Anaheim Ducks	3	5	L			31	11	1		0		30	17	1		0		53	37	58.9	35	33	51.5	21	29	42.0	46.6	94.8
44	2014-01-13	@	Winnipeg Jets	1	5	L			19	30	1		0		38	18	1		0		37	41	47.4	22	35	38.6	15	20	42.9	52.2	81.8
45	2014-01-14	@	St. Louis Blues	1	2	L			21	6	1		0		18	6	1		0		42	28	60.0	26	20	56.5	28	26	51.9	68.4	92.3
46	2014-01-16		Vancouver Canucks	1	0	W			23	22	1		0		29	20	0		0		33	31	51.6	24	27	47.1	23	12	65.7	56.5	100.0
