	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1995-10-07		Dallas Stars	7	5	W			34	59	1		1		43	39	3		1
1	1995-10-09		Mighty Ducks of Anaheim	4	3	W			29	16	0		0		32	16	2		0
2	1995-10-11	@	New York Rangers	4	6	L			34	10	1		0		38	16	1		1
3	1995-10-12	@	New Jersey Devils	1	4	L			30	45	0		0		34	45	1		0
4	1995-10-15		Detroit Red Wings	5	5	T	OT		27	10	2		1		26	10	2		0
5	1995-10-17		Tampa Bay Lightning	5	2	W			21	10	1		2		36	8	0		0
6	1995-10-19		San Jose Sharks	3	3	T	OT		30	19	2		0		26	19	1		0
7	1995-10-22	@	Mighty Ducks of Anaheim	2	6	L			44	30	0		0		33	8	1		0
8	1995-10-25	@	San Jose Sharks	6	1	W			37	16	1		0		28	25	1		0
9	1995-10-27	@	Edmonton Oilers	5	7	L			33	34	2		0		27	35	2		0
10	1995-10-28	@	Vancouver Canucks	4	1	W			28	31	1		0		25	19	0		0
11	1995-10-30		Detroit Red Wings	3	2	W			28	35	0		0		39	23	0		0
12	1995-11-01		Toronto Maple Leafs	2	4	L			34	29	0		0		34	29	3		0
13	1995-11-03		Colorado Avalanche	2	5	L			26	23	0		0		48	19	1		0
14	1995-11-05	@	Buffalo Sabres	4	3	W			24	16	1		0		25	20	3		0
15	1995-11-10	@	St. Louis Blues	2	3	L			28	21	1		0		35	19	2		0
16	1995-11-14		Chicago Blackhawks	6	5	W	OT		30	17	1		0		36	19	2		0
17	1995-11-17		New York Rangers	6	3	W			29	8	3		1		36	12	0		0
18	1995-11-18	@	Toronto Maple Leafs	1	2	L			22	10	0		1		36	8	0		0
19	1995-11-21	@	Boston Bruins	4	5	L			40	10	1		0		41	6	2		0
20	1995-11-22	@	Ottawa Senators	3	1	W			28	12	1		0		31	12	0		0
21	1995-11-26		Edmonton Oilers	4	0	W			27	17	2		0		34	27	0		0
22	1995-11-28		Toronto Maple Leafs	4	3	W			33	10	2		0		38	10	1		0
23	1995-11-30		St. Louis Blues	1	4	L			19	22	1		0		39	10	2		0
