	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2017-10-04		Philadelphia Flyers	3	5	L			35	10	2	6	0		31	12	3	5	0		48	46	51.1	37	32	53.6	23	21	52.3	42.6	94.5
1	2017-10-07		Los Angeles Kings	1	4	L			25	12	0	4	0		38	8	0	6	0		44	38	53.7	32	30	51.6	22	26	45.8	57.3	89.5
2	2017-10-12		Buffalo Sabres	3	2	W			26	6	1	3	0		25	6	0	3	0		52	39	57.1	40	26	60.6	29	24	54.7	54.5	97.3
3	2017-10-14		New York Islanders	1	3	L			41	8	1	1	0		23	4	0	3	0		71	45	61.2	47	26	64.4	30	15	66.7	65.9	83.3
4	2017-10-17		Montreal Canadiens	5	2	W			35	12	2	7	0		30	14	1	6	0		42	41	50.6	30	24	55.6	17	19	47.2	42.1	110.5
5	2017-10-20	@	New Jersey Devils	3	0	W			33	10	0	5	0		28	10	0	5	0		46	27	63.0	35	20	63.6	25	14	64.1	60.0	110.7
6	2017-10-21	@	New York Islanders	3	5	L			31	4	1	4	0		23	8	0	2	0		53	44	54.6	37	31	54.4	22	23	48.9	59.1	85.3
7	2017-10-23	@	New York Rangers	4	1	W			24	12	0	1	0		34	2	0	6	0		31	41	43.1	24	33	42.1	16	23	41.0	45.8	115.7
8	2017-10-26	@	Boston Bruins	1	2	L			37	4	1	6	0		33	12	0	2	1		48	48	50.0	38	34	52.8	27	21	56.3	55.3	96.2
9	2017-10-28	@	Buffalo Sabres	3	2	W			31	10	0	3	0		33	6	1	5	0		40	35	53.3	31	26	54.4	20	19	51.3	57.1	106.5
10	2017-10-30		Toronto Maple Leafs	3	2	W			39	0	1	4	0		18	8	0	0	0		59	54	52.2	42	29	59.2	30	26	53.6	48.6	94.3
11	2017-11-01		Nashville Predators	4	1	W			23	27	1	8	0		20	35	0	4	0		23	36	39.0	17	16	51.5	15	16	48.4	37.5	118.9
12	2017-11-04		Anaheim Ducks	2	1	W	SO		45	2	0	3	0		26	6	0	1	0		68	52	56.7	52	34	60.5	25	25	50.0	65.7	98.2
13	2017-11-08		Tampa Bay Lightning	1	5	L			33	8	0	2	0		30	4	1	4	0		61	44	58.1	41	35	53.9	29	16	64.4	71.8	85.9
14	2017-11-11		Vancouver Canucks	5	0	W			31	23	0	4	3		41	8	0	5	0		42	54	43.8	29	40	42.0	28	21	57.1	38.4	109.5
15	2017-11-12	@	Los Angeles Kings	2	1	W			33	8	0	3	0		27	6	1	4	0		53	54	49.5	43	33	56.6	25	24	51.0	45.4	106.3
16	2017-11-16		Florida Panthers	0	2	L			35	2	0	2	0		28	4	0	1	0		61	44	58.1	43	34	55.8	28	29	49.1	70.3	92.3
17	2017-11-18		Boston Bruins	1	3	L			37	6	0	3	0		20	10	0	1	0		66	46	58.9	43	35	55.1	33	30	52.4	59.3	89.0
18	2017-11-20		Anaheim Ducks	2	3	L	SO		42	4	1	3	0		30	6	0	2	0		67	34	66.3	50	27	64.9	27	33	45.0	55.4	94.0
19	2017-11-22	@	Arizona Coyotes	3	1	W			26	6	0	1	0		27	2	0	3	0		40	44	47.6	30	29	50.8	25	26	49.0	61.8	108.5
20	2017-11-24	@	Vegas Golden Knights	4	5	L	OT		26	8	1	2	0		33	4	2	4	0		47	45	51.1	33	32	50.8	20	31	39.2	48.5	101.8
21	2017-11-25		Winnipeg Jets	4	0	W			34	6	1	2	1		38	4	0	3	0		49	69	41.5	39	50	43.8	31	21	59.6	48.6	106.9
22	2017-11-28	@	Philadelphia Flyers	3	1	W			34	6	1	5	0		23	12	0	2	0		60	37	61.9	41	24	63.1	23	24	48.9	70.0	101.1
23	2017-12-01	@	Florida Panthers	2	1	W			32	4	0	0	0		40	0	0	2	0		74	63	54.0	53	46	53.5	26	21	55.3	53.8	103.2
24	2017-12-02	@	Tampa Bay Lightning	2	5	L			27	4	0	1	0		43	2	1	2	0		52	65	44.4	35	48	42.2	34	31	52.3	41.4	97.7
25	2017-12-04	@	Washington Capitals	1	4	L			25	41	0	1	0		29	20	2	6	0		50	41	54.9	37	31	54.4	15	28	34.9	54.2	92.6
26	2017-12-07		Carolina Hurricanes	5	4	W	OT		33	6	2	3	2		25	6	0	3	0		53	40	57.0	38	31	55.1	19	22	46.3	69.3	85.8
27	2017-12-09		Ottawa Senators	5	0	W			50	15	2	8	0		25	34	0	4	0		52	27	65.8	38	19	66.7	12	18	40.0	71.1	111.1
28	2017-12-10		Minnesota Wild	3	4	L	OT		34	6	2	7	0		24	14	1	3	0		58	40	59.2	40	31	56.3	20	24	45.5	56.6	90.1
29	2017-12-14	@	Calgary Flames	3	2	W			29	6	1	3	0		34	6	0	3	0		48	59	44.9	35	45	43.8	25	26	49.0	38.7	102.2
30	2017-12-15	@	Vancouver Canucks	3	4	L	OT		37	6	1	4	0		40	8	2	3	0		50	47	51.5	37	42	46.8	22	18	55.0	56.7	101.3
31	2017-12-18	@	Edmonton Oilers	3	5	L			21	6	1	3	0		29	6	0	2	0		51	46	52.6	32	34	48.5	30	28	51.7	48.7	92.5
32	2017-12-21		Vancouver Canucks	5	4	W	OT		32	13	3	5	0		40	15	0	4	0		56	50	52.8	42	42	50.0	24	23	51.1	54.9	94.5
33	2017-12-23		Los Angeles Kings	2	0	W			31	12	1	5	0		28	18	0	2	0		49	51	49.0	35	32	52.2	23	19	54.8	44.1	104.3
34	2017-12-28		Calgary Flames	3	2	W	SO		32	6	1	3	0		34	6	1	3	0		59	54	52.2	37	41	47.4	24	22	52.2	56.3	100.4
35	2017-12-31	@	Dallas Stars	0	6	L			26	8	0	3	0		32	18	1	3	0		42	49	46.2	27	39	40.9	19	22	46.3	59.7	82.1
36	2018-01-02	@	Montreal Canadiens	4	1	W			33	10	1	4	0		31	8	1	5	0		43	43	50.0	35	31	53.0	17	21	44.7	47.7	111.5
37	2018-01-04	@	Toronto Maple Leafs	2	3	L	SO		35	13	0	5	0		28	17	1	4	0		47	42	52.8	38	30	55.9	25	25	50.0	64.9	101.3
38	2018-01-05	@	Ottawa Senators	5	6	L	OT		35	4	2	3	1		43	6	1	2	0		56	66	45.9	30	48	38.5	21	41	33.9	50.0	94.2
39	2018-01-07	@	Winnipeg Jets	1	4	L			32	11	1	4	0		30	13	1	3	0		47	45	51.1	33	32	50.8	23	24	48.9	56.3	88.0
40	2018-01-13		Arizona Coyotes	6	5	W	OT		44	2	1	1	0		21	2	0	1	0		85	43	66.4	64	29	68.8	35	26	57.4	70.3	86.6
41	2018-01-15	@	Los Angeles Kings	4	1	W			33	4	0	1	0		36	4	0	1	0		61	63	49.2	46	50	47.9	20	24	45.5	60.5	109.8
42	2018-01-16	@	Arizona Coyotes	3	2	W	SO		22	4	1	2	0		32	4	0	2	0		40	73	35.4	28	45	38.4	23	26	46.9	24.4	98.9
43	2018-01-18	@	Colorado Avalanche	3	5	L			48	8	0	7	0		22	14	1	4	0		44	36	55.0	28	25	52.8	21	16	56.8	50.0	84.1
44	2018-01-20		Pittsburgh Penguins	2	1	W			36	8	1	3	0		32	8	0	3	0		54	67	44.6	41	40	50.6	25	23	52.1	30.2	99.6
45	2018-01-21	@	Anaheim Ducks	6	2	W			26	6	2	5	0		35	10	1	3	0		38	58	39.6	29	44	39.7	20	24	45.5	32.0	117.3
46	2018-01-23		Winnipeg Jets	4	5	L	OT		33	19	1	3	0		23	10	1	3	0		52	54	49.1	31	36	46.3	20	26	43.5	59.2	93.8
47	2018-01-25		New York Rangers	5	6	L			28	16	0	1	0		29	2	1	3	1		58	44	56.9	48	32	60.0	25	24	51.0	46.2	101.9
48	2018-01-30	@	Pittsburgh Penguins	2	5	L			42	8	2	5	0		31	12	0	3	0		49	50	49.5	35	39	47.3	18	33	35.3	65.3	82.1
49	2018-01-31	@	Detroit Red Wings	1	2	L	SO		31	6	0	2	0		44	4	0	3	0		55	53	50.9	43	43	50.0	30	25	54.5	40.9	100.9
50	2018-02-02	@	Columbus Blue Jackets	3	1	W			28	4	2	3	0		29	8	0	1	0		52	56	48.1	38	38	50.0	25	27	48.1	27.4	100.0
51	2018-02-04	@	Carolina Hurricanes	3	1	W			26	7	0	0	0		30	5	0	1	0		50	52	49.0	37	37	50.0	25	22	53.2	31.0	108.3
52	2018-02-06	@	Colorado Avalanche	1	3	L			39	4	0	2	0		20	4	0	2	0		58	41	58.6	42	30	58.3	26	21	55.3	71.4	87.2
53	2018-02-08		Vegas Golden Knights	3	5	L			38	10	2	4	0		33	8	1	5	0		43	52	45.3	33	40	45.2	32	24	57.1	48.4	88.2
54	2018-02-10		Edmonton Oilers	6	4	W			30	6	0	1	0		31	2	0	3	0		57	55	50.9	37	35	51.4	30	21	58.8	58.1	104.7
55	2018-02-11	@	Anaheim Ducks	3	2	W	SO		39	9	0	1	0		27	7	0	2	0		59	52	53.2	50	36	58.1	33	29	53.2	50.4	98.0
56	2018-02-13		Arizona Coyotes	1	2	L			41	6	0	4	0		26	10	1	2	0		63	41	60.6	49	29	62.8	36	20	64.3	51.4	98.4
57	2018-02-15		Vancouver Canucks	4	1	W			30	2	0	3	0		44	6	0	1	0		47	67	41.2	36	56	39.1	19	29	39.6	51.5	113.0
58	2018-02-18		Dallas Stars	5	2	W			28	0	0	2	0		28	4	0	0	0		44	65	40.4	36	40	47.4	25	22	53.2	30.0	108.2
59	2018-02-20	@	St. Louis Blues	3	2	W			23	6	0	2	0		33	4	1	3	0		39	57	40.6	29	40	42.0	25	27	48.1	37.7	111.8
60	2018-02-22	@	Nashville Predators	1	7	L			34	4	0	5	0		46	10	1	2	0		47	51	48.0	36	40	47.4	28	26	51.9	32.4	87.4
61	2018-02-23	@	Chicago Blackhawks	1	3	L			43	4	0	1	0		36	2	0	2	0		69	64	51.9	56	42	57.1	44	30	59.5	51.2	94.0
