	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1993-10-05		New York Islanders	2	1	W			20	12	1		0		26	12	0		0
1	1993-10-07		San Jose Sharks	6	2	W			24	2	1		0		18	4	0		0
2	1993-10-09	@	Vancouver Canucks	5	1	W			25	27	1		0		26	33	0		0
3	1993-10-14	@	San Jose Sharks	2	1	W			33	10	1		0		13	12	0		0
4	1993-10-16	@	Los Angeles Kings	4	8	L			36	15	1		0		35	19	1		1
5	1993-10-17	@	Mighty Ducks of Anaheim	2	2	T	OT		31	22	0		1		34	12	1		0
6	1993-10-20	@	Edmonton Oilers	5	3	W			44	46	1		1		33	46	2		0
7	1993-10-21		Vancouver Canucks	3	6	L			24	31	2		0		28	17	2		0
8	1993-10-23		Boston Bruins	3	3	T	OT		30	10	1		0		34	12	0		2
9	1993-10-25		Washington Capitals	3	2	W	OT		36	10	0		0		28	10	0		0
10	1993-10-27		Buffalo Sabres	3	5	L			31	17	1		0		18	17	2		0
11	1993-10-30		Edmonton Oilers	4	1	W			33	21	0		0		23	28	1		0
12	1993-10-31	@	Winnipeg Jets	4	3	W			30	29	0		1		35	8	2		0
13	1993-11-03	@	Hartford Whalers	6	3	W			27	13	1		0		40	13	2		0
14	1993-11-04	@	Boston Bruins	3	6	L			29	31	1		0		53	29	2		1
15	1993-11-06	@	Montreal Canadiens	4	3	W			33	16	1		0		35	14	0		0
16	1993-11-09		Los Angeles Kings	3	2	W			31	14	1		0		40	8	2		0
17	1993-11-11		Mighty Ducks of Anaheim	5	4	W			25	15	0		1		29	11	1		0
18	1993-11-13		Vancouver Canucks	4	3	W			31	31	1		0		26	24	1		0
19	1993-11-15		Winnipeg Jets	7	2	W			34	44	0		2		22	48	1		0
20	1993-11-18	@	St. Louis Blues	3	3	T	OT		29	18	0		0		29	10	2		0
21	1993-11-20	@	Dallas Stars	3	4	L			24	56	3		0		35	42	2		0
22	1993-11-22		Mighty Ducks of Anaheim	1	2	L			34	10	0		0		25	6	1		0
23	1993-11-24		Toronto Maple Leafs	5	3	W			32	19	1		0		12	23	1		0
24	1993-11-26		Chicago Blackhawks	3	6	L			43	15	1		0		21	23	2		1
25	1993-11-30		Dallas Stars	2	2	T	OT		33	10	0		0		28	14	2		0
26	1993-12-04		Philadelphia Flyers	6	0	W			44	10	1		0		23	8	0		0
27	1993-12-06	@	Ottawa Senators	6	1	W			36	21	2		0		17	28	1		0
28	1993-12-07	@	Quebec Nordiques	4	4	T	OT		37	8	2		1		31	10	1		0
29	1993-12-10	@	Buffalo Sabres	2	6	L			27	27	0		0		24	17	4		0
30	1993-12-11	@	Toronto Maple Leafs	1	3	L			38	38	0		0		23	24	2		1
