	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1999-10-02	@	Florida Panthers	3	4	L			34	13	1		0		23	13	2		0
1	1999-10-08	@	Buffalo Sabres	3	2	W			28	19	2		0		28	27	1		0
2	1999-10-09		Los Angeles Kings	2	2	T	OT		25	12	1		0		35	14	1		0
3	1999-10-12		Philadelphia Flyers	5	4	W			19	17	0		0		30	15	3		0
4	1999-10-16		San Jose Sharks	2	3	L			29	10	0		0		24	8	2		0
5	1999-10-19		Mighty Ducks of Anaheim	1	7	L			29	4	0		0		24	6	0		0
6	1999-10-23	@	Phoenix Coyotes	2	2	T	OT		26	10	0		1		35	6	1		1
7	1999-10-26	@	Los Angeles Kings	2	5	L			17	22	1		1		23	18	0		0
8	1999-10-29	@	Mighty Ducks of Anaheim	2	5	L			30	8	1		0		27	4	0		0
9	1999-10-31	@	San Jose Sharks	1	2	L			27	10	1		0		22	12	0		0
10	1999-11-03		Ottawa Senators	3	1	W			23	19	0		0		23	9	0		0
11	1999-11-05		Toronto Maple Leafs	5	3	W			27	17	0		0		22	13	0		0
12	1999-11-07	@	Carolina Hurricanes	2	3	L			23	10	0		0		22	6	0		0
13	1999-11-09		Tampa Bay Lightning	2	1	W			38	25	0		0		29	19	0		0
14	1999-11-11		New York Rangers	4	5	L	OT		34	6	0		0		23	0	0		0
15	1999-11-13		New Jersey Devils	4	2	W			30	13	2		0		34	15	0		0
16	1999-11-17		Dallas Stars	2	2	T	OT		38	8	0		0		31	10	0		0
17	1999-11-19		Carolina Hurricanes	3	3	T	OT		30	8	0		0		21	6	0		0
18	1999-11-20	@	Boston Bruins	3	0	W			30	10	0		1		28	6	0		0
19	1999-11-24	@	Buffalo Sabres	2	5	L			29	15	1		0		33	11	1		1
20	1999-11-26		Nashville Predators	1	0	W			48	8	1		0		19	16	0		0
21	1999-11-27	@	New York Islanders	4	3	W			36	12	1		0		37	8	0		0
22	1999-11-29	@	Toronto Maple Leafs	1	3	L			21	10	0		1		31	8	0		0
23	1999-12-02		Boston Bruins	2	2	T	OT		36	4	0		0		27	4	0		0
24	1999-12-04	@	Florida Panthers	1	2	L			36	8	1		0		14	8	0		0
