	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1997-10-01		Washington Capitals	1	4	L			36	13	1		0		28	19	1		0
1	1997-10-04	@	New York Islanders	0	3	L			26	13	0		0		28	15	0		0
2	1997-10-07	@	Calgary Flames	2	1	W			26	14	0		0		26	20	0		0
3	1997-10-09	@	Vancouver Canucks	2	2	T	OT		32	10	0		0		29	14	0		0
4	1997-10-11	@	Edmonton Oilers	1	2	L			29	16	0		0		30	16	0		1
5	1997-10-14		Detroit Red Wings	2	3	L			32	27	0		0		24	21	2		0
6	1997-10-15	@	Detroit Red Wings	4	3	W			29	10	1		0		34	18	0		1
7	1997-10-18		Dallas Stars	4	5	L			25	10	2		0		28	14	1		1
8	1997-10-22		Ottawa Senators	2	6	L			23	28	2		0		33	26	1		0
9	1997-10-25		Calgary Flames	4	3	W			21	34	2		0		34	24	0		0
10	1997-10-28		Mighty Ducks of Anaheim	2	2	T	OT		31	12	1		0		23	12	0		0
11	1997-11-01	@	Montreal Canadiens	1	5	L			27	15	1		0		36	13	1		1
12	1997-11-04	@	San Jose Sharks	0	0	T	OT		19	11	0		0		22	13	0		0
13	1997-11-05	@	Calgary Flames	4	3	W			26	8	0		0		30	4	1		0
14	1997-11-08		Phoenix Coyotes	0	3	L			25	16	0		0		23	14	2		0
15	1997-11-11		Chicago Blackhawks	5	2	W			29	35	1		0		31	18	1		0
16	1997-11-13	@	Chicago Blackhawks	2	1	W			23	19	0		0		29	29	0		0
17	1997-11-15		Pittsburgh Penguins	0	5	L			20	41	0		0		20	19	0		1
18	1997-11-17		St. Louis Blues	2	3	L			35	6	0		0		22	4	0		0
19	1997-11-19		Philadelphia Flyers	3	1	W			21	33	1		0		31	17	0		0
20	1997-11-21	@	Colorado Avalanche	1	3	L			33	21	0		0		24	21	0		0
21	1997-11-22	@	Phoenix Coyotes	0	2	L			28	15	0		0		35	15	0		0
22	1997-11-25		San Jose Sharks	3	1	W			31	19	1		0		20	23	0		0
23	1997-11-29		Vancouver Canucks	2	4	L			31	22	1		0		23	42	1		1
24	1997-12-02		Mighty Ducks of Anaheim	3	3	T	OT		27	18	0		1		37	14	0		0
