	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2005-10-05	@	Nashville Predators	2	3	L			24	6	0		1		25	12	0		0
1	2005-10-07	@	Chicago Blackhawks	3	6	L			24	36	2		0		26	38	3		0
2	2005-10-08	@	St. Louis Blues	7	6	W			39	16	1		0		26	8	3		0
3	2005-10-12		Columbus Blue Jackets	4	1	W			36	18	0		0		27	18	0		0
4	2005-10-15		Chicago Blackhawks	4	3	W			44	12	2		0		27	22	0		0
5	2005-10-17	@	Detroit Red Wings	2	3	L	OT		28	14	1		0		34	14	2		0
6	2005-10-19	@	Minnesota Wild	1	6	L			35	9	0		0		25	15	0		1
7	2005-10-21	@	Columbus Blue Jackets	1	4	L			26	16	1		0		25	16	1		0
8	2005-10-22	@	Nashville Predators	1	2	L			38	14	1		0		30	12	1		0
9	2005-10-26	@	Dallas Stars	5	4	W	OT		41	10	1		0		23	14	0		0
10	2005-10-28	@	Los Angeles Kings	5	4	W			33	8	2		0		25	26	1		0
11	2005-10-29		Calgary Flames	3	2	W	SO		21	14	1		0		25	8	1		0
12	2005-11-02		Nashville Predators	3	2	W	OT		36	21	1		1		23	17	0		0
13	2005-11-04	@	Mighty Ducks of Anaheim	1	0	W	OT		32	14	1		0		21	18	0		0
14	2005-11-05		Minnesota Wild	1	3	L			36	12	0		0		25	20	1		0
15	2005-11-08	@	Colorado Avalanche	2	5	L			33	10	0		0		23	12	2		0
16	2005-11-12		Dallas Stars	2	3	L	SO		29	10	1		0		22	14	1		0
17	2005-11-16		Vancouver Canucks	1	3	L			26	15	0		0		24	21	2		1
18	2005-11-19		Phoenix Coyotes	3	4	L	SO		43	15	2		0		21	27	1		0
19	2005-11-21	@	Edmonton Oilers	1	2	L	SO		22	10	1		0		21	14	0		0
20	2005-11-23	@	Calgary Flames	2	3	L			22	2	1		0		25	6	0		0
21	2005-11-24	@	Vancouver Canucks	2	3	L			22	4	1		0		20	10	0		0
22	2005-11-26		Detroit Red Wings	6	7	L			33	14	2		1		30	16	3		0
23	2005-11-30	@	Dallas Stars	1	4	L			18	15	0		0		27	15	1		0
24	2005-12-02	@	Buffalo Sabres	5	0	W			26	12	1		0		27	14	0		0
25	2005-12-03	@	Toronto Maple Leafs	5	4	W			27	12	2		1		28	10	1		0
26	2005-12-06		Atlanta Thrashers	5	3	W			26	6	2		0		25	10	0		1
27	2005-12-08		Florida Panthers	6	2	W			24	8	1		0		36	8	0		0
28	2005-12-10		Carolina Hurricanes	4	3	W			39	6	1		0		32	10	1		1
29	2005-12-16		Washington Capitals	4	1	W			33	10	0		0		26	12	0		0
30	2005-12-18	@	Mighty Ducks of Anaheim	4	5	L			34	8	1		0		34	10	0		1
31	2005-12-20		Mighty Ducks of Anaheim	4	2	W			21	23	1		1		35	11	2		0
32	2005-12-22	@	Phoenix Coyotes	1	2	L			21	22	0		0		26	20	2		0
33	2005-12-23		St. Louis Blues	1	2	L	SO		22	9	0		0		28	15	0		1
34	2005-12-26	@	Los Angeles Kings	3	4	L			25	21	2		0		30	13	3		0
35	2005-12-28		Phoenix Coyotes	4	5	L			34	14	2		0		26	10	2		0
36	2005-12-30		Colorado Avalanche	5	2	W			43	6	2		0		22	16	1		0
37	2006-01-05		Columbus Blue Jackets	6	3	W			39	8	2		0		31	8	2		0
38	2006-01-07		Los Angeles Kings	3	2	W			25	12	1		0		29	10	1		0
39	2006-01-10	@	Boston Bruins	6	2	W			33	17	3		1		23	20	1		0
40	2006-01-12	@	Ottawa Senators	2	0	W			36	10	0		0		40	10	0		0
41	2006-01-14	@	Montreal Canadiens	2	6	L			25	10	1		0		26	14	4		2
42	2006-01-16		Tampa Bay Lightning	3	1	W			25	4	0		0		22	6	0		0
43	2006-01-19		Edmonton Oilers	2	3	L	SO		29	12	1		0		27	14	1		0
44	2006-01-21	@	Los Angeles Kings	4	3	W	OT		33	8	3		0		18	16	1		0
45	2006-01-24		Los Angeles Kings	4	1	W			30	36	2		0		16	29	1		0
46	2006-01-26		Mighty Ducks of Anaheim	0	2	L			24	12	0		0		32	14	1		0
47	2006-01-28	@	Phoenix Coyotes	2	6	L			36	14	0		0		25	14	1		1
48	2006-01-30	@	Dallas Stars	2	3	L	OT		16	14	1		0		28	10	2		0
49	2006-02-01	@	Mighty Ducks of Anaheim	6	4	W			35	18	3		0		39	16	2		0
50	2006-02-02		Minnesota Wild	2	3	L	SO		23	6	0		0		32	6	1		0
51	2006-02-04		Mighty Ducks of Anaheim	0	2	L			35	10	0		0		24	16	0		0
52	2006-02-06		Calgary Flames	3	4	L			31	18	2		0		29	20	2		0
