	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1990-10-04	@	Boston Bruins	1	4	L			27	8	1		0		16	12	1		0
1	1990-10-06	@	New Jersey Devils	1	3	L			27	17	1		0		22	17	1		0
2	1990-10-07		Detroit Red Wings	7	2	W			34	13	2		0		21	19	0		1
3	1990-10-11		New Jersey Devils	7	4	W			31	49	2		0		28	47	3		0
4	1990-10-13		Winnipeg Jets	4	3	W			26	6	1		0		25	6	0		0
5	1990-10-16	@	Pittsburgh Penguins	5	1	W			33	16	0		0		31	14	0		0
6	1990-10-18		Quebec Nordiques	5	4	W			39	26	1		0		18	38	1		1
7	1990-10-20	@	Montreal Canadiens	5	3	W			27	16	2		0		26	14	1		0
8	1990-10-23		Washington Capitals	2	6	L			20	26	1		0		22	22	1		1
9	1990-10-25	@	New York Rangers	3	5	L			28	21	1		0		30	10	2		0
10	1990-10-27	@	New York Islanders	2	5	L			26	24	1		0		29	30	4		0
11	1990-10-30		Pittsburgh Penguins	2	6	L			35	25	1		0		21	10	2		0
12	1990-11-01		Minnesota North Stars	6	3	W			24	8	1		0		28	18	2		1
13	1990-11-03		Chicago Blackhawks	1	3	L			26	25	1		0		22	27	1		0
14	1990-11-04	@	Toronto Maple Leafs	7	1	W			36	25	2		0		32	23	0		0
15	1990-11-06	@	Winnipeg Jets	4	2	W			26	20	0		0		27	16	2		0
16	1990-11-08		Calgary Flames	2	8	L			27	14	1		0		44	10	2		0
17	1990-11-10	@	Quebec Nordiques	5	2	W			25	26	2		0		18	35	1		1
18	1990-11-11		Vancouver Canucks	2	0	W			25	21	0		0		31	9	0		0
19	1990-11-13		New York Rangers	1	1	T	OT		27	25	0		0		23	11	0		1
20	1990-11-15		Montreal Canadiens	4	1	W			30	31	0		0		29	53	0		0
21	1990-11-17	@	New Jersey Devils	2	3	L			29	30	1		0		40	22	2		0
22	1990-11-18		New Jersey Devils	1	4	L			15	32	1		0		24	34	1		0
23	1990-11-21	@	Pittsburgh Penguins	5	4	W			30	10	1		0		35	4	1		0
24	1990-11-23		Toronto Maple Leafs	4	1	W			23	29	2		0		23	31	0		0
25	1990-11-25		New York Islanders	4	1	W			28	19	1		0		26	19	0		0
