	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1993-10-05		Detroit Red Wings	6	4	W			39	14	1		0		35	22	0		1
1	1993-10-07	@	Toronto Maple Leafs	3	6	L			29	20	1		0		42	8	2		0
2	1993-10-09		Winnipeg Jets	3	3	T	OT		30	26	2		1		24	36	1		0
3	1993-10-12		Chicago Blackhawks	3	3	T	OT		31	26	0		0		31	24	1		0
4	1993-10-16		St. Louis Blues	4	0	W			45	39	1		0		26	26	0		0
5	1993-10-18	@	Chicago Blackhawks	5	3	W			29	20	1		0		37	31	0		0
6	1993-10-20	@	Montreal Canadiens	2	5	L			25	4	1		0		49	8	1		0
7	1993-10-21	@	Ottawa Senators	6	5	W	OT		33	34	1		0		28	30	0		0
8	1993-10-23	@	Quebec Nordiques	2	3	L			30	17	0		0		34	15	0		0
9	1993-10-25	@	Detroit Red Wings	5	3	W			13	16	1		1		24	10	0		0
10	1993-10-27		Hartford Whalers	5	1	W			31	29	2		0		28	49	1		0
11	1993-10-30		Ottawa Senators	4	5	L	OT		44	19	1		0		27	29	2		1
12	1993-11-01		Toronto Maple Leafs	3	3	T	OT		31	42	2		0		33	46	0		0
13	1993-11-03	@	Mighty Ducks of Anaheim	4	5	L			28	11	1		0		33	15	0		0
14	1993-11-05	@	San Jose Sharks	2	4	L			20	8	1		0		24	4	0		0
15	1993-11-07		Winnipeg Jets	1	1	T	OT		39	14	1		0		20	18	1		0
16	1993-11-09	vs.	Mighty Ducks of Anaheim	2	4	L			27	10	1		0		26	10	2		0
17	1993-11-11		San Jose Sharks	4	0	W			24	32	1		0		20	45	0		0
18	1993-11-13	@	Winnipeg Jets	3	2	W			20	17	0		0		37	15	1		0
19	1993-11-14	@	Chicago Blackhawks	1	4	L			34	36	1		0		32	28	1		0
20	1993-11-17		Tampa Bay Lightning	4	3	W			32	40	2		1		20	40	0		1
21	1993-11-20		Calgary Flames	4	3	W			35	42	2		0		24	56	3		0
22	1993-11-21		Los Angeles Kings	7	4	W			37	42	2		0		34	54	1		0
23	1993-11-24		New York Islanders	2	2	T	OT		39	29	1		0		49	33	0		0
24	1993-11-27	@	Detroit Red Wings	4	10	L			27	14	0		0		38	12	3		0
25	1993-11-29	@	Edmonton Oilers	6	5	W	OT		33	29	2		0		40	48	1		0
26	1993-11-30	@	Calgary Flames	2	2	T	OT		28	14	2		0		33	10	0		0
27	1993-12-04	@	St. Louis Blues	3	4	L			40	16	1		0		24	14	2		1
28	1993-12-05		Edmonton Oilers	4	3	W			36	32	1		0		32	24	0		0
29	1993-12-08		Pittsburgh Penguins	3	2	W			26	6	1		0		30	8	0		0
