	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2016-10-13	@	Columbus Blue Jackets	6	3	W			37	8	0	2	0		31	6	1	3	0		50	54	48.1	37	31	54.4	30	26	53.6	52.9	112.3
1	2016-10-15	@	Toronto Maple Leafs	1	4	L			25	18	1	4	0		24	18	0	4	0		49	39	55.7	34	27	55.7	14	24	36.8	42.9	80.0
2	2016-10-17	@	Winnipeg Jets	4	1	W			25	10	0	4	0		35	8	0	5	0		37	38	49.3	29	25	53.7	30	19	61.2	46.6	115.8
3	2016-10-20		New Jersey Devils	2	1	W			36	6	0	4	0		29	8	1	3	0		56	49	53.3	44	34	56.4	24	29	45.3	70.3	106.5
4	2016-10-22		Montreal Canadiens	2	4	L			21	14	1	6	0		29	16	0	5	1		38	42	47.5	25	36	41.0	19	23	45.2	43.8	95.2
5	2016-10-25		Minnesota Wild	0	5	L			27	15	0	3	0		33	13	1	4	0		53	39	57.6	40	35	53.3	20	23	46.5	64.0	85.2
6	2016-10-26	@	New York Rangers	2	5	L			29	14	0	1	0		31	4	2	6	0		41	33	55.4	34	23	59.6	29	22	56.9	53.3	86.0
7	2016-10-29	@	Detroit Red Wings	1	0	W			36	12	0	4	0		24	12	0	4	0		48	37	56.5	37	26	58.7	41	20	67.2	60.2	103.3
8	2016-11-01	@	Florida Panthers	2	1	W			26	26	0	3	1		34	20	0	7	0		30	49	38.0	23	37	38.3	25	21	54.3	44.6	96.3
9	2016-11-03	@	Tampa Bay Lightning	4	3	W	SO		31	8	1	4	0		30	8	2	4	0		43	38	53.1	29	28	50.9	29	31	48.3	45.5	104.2
10	2016-11-05		New York Rangers	2	5	L			37	6	0	3	0		24	6	1	3	2		59	31	65.6	44	21	67.7	23	20	53.5	58.6	92.9
11	2016-11-07		Buffalo Sabres	4	0	W			42	11	3	8	0		32	21	0	3	0		43	49	46.7	33	37	47.1	20	19	51.3	51.9	104.3
12	2016-11-08	@	Montreal Canadiens	2	3	L			43	4	1	2	0		23	4	1	2	0		73	49	59.8	49	32	60.5	29	26	52.7	73.7	93.2
13	2016-11-10		Columbus Blue Jackets	5	2	W			32	6	0	2	0		17	4	0	3	0		45	37	54.9	37	27	57.8	32	15	68.1	36.0	104.5
14	2016-11-12	@	Arizona Coyotes	2	1	W			29	11	0	0	0		32	5	1	3	0		60	50	54.5	43	42	50.6	40	20	66.7	48.8	107.1
15	2016-11-13	@	Colorado Avalanche	2	0	W			46	4	0	2	0		21	4	0	2	0		58	40	59.2	47	27	63.5	26	30	46.4	51.2	105.0
16	2016-11-17	@	Minnesota Wild	0	1	L			25	8	0	2	0		29	6	0	3	0		39	56	41.1	27	41	39.7	22	28	44.0	41.6	96.3
17	2016-11-19		Winnipeg Jets	4	1	W			38	10	1	4	0		12	10	0	4	0		47	21	69.1	37	14	72.5	25	10	71.4	85.0	90.3
18	2016-11-22		St. Louis Blues	2	4	L			41	4	1	3	1		28	6	0	2	0		51	39	56.7	38	31	55.1	19	25	43.2	50.0	84.6
19	2016-11-24	@	Ottawa Senators	1	3	L			20	6	1	1	0		26	4	0	2	0		42	42	50.0	25	29	46.3	22	30	42.3	62.7	87.0
20	2016-11-25		Calgary Flames	1	2	L			36	13	0	4	0		29	19	0	1	0		59	38	60.8	45	33	57.7	29	29	50.0	61.9	96.3
21	2016-11-27		Tampa Bay Lightning	4	1	W			30	11	1	1	0		31	9	0	2	0		46	56	45.1	39	45	46.4	23	29	44.2	34.3	107.8
