	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2014-10-09	@	Arizona Coyotes	6	2	W			27	17	0		1		28	21	0		0		24	46	34.3	19	34	35.8	16	23	41.0	32.4	127.0
1	2014-10-11	@	San Jose Sharks	0	3	L			30	28	0		0		26	6	0		0		42	36	53.8	29	29	50.0	18	16	52.9	40.0	84.2
2	2014-10-12	@	Los Angeles Kings	1	4	L			30	30	0		0		31	18	0		0		40	47	46.0	36	39	48.0	27	26	50.9	60.2	89.7
3	2014-10-17		Nashville Predators	0	2	L			31	12	0		0		27	10	0		0		38	42	47.5	27	31	46.6	20	17	54.1	67.9	90.5
4	2014-10-19		Calgary Flames	1	4	L			35	8	0		0		29	6	1		0		58	39	59.8	40	34	54.1	31	23	57.4	60.6	91.3
5	2014-10-21		Carolina Hurricanes	3	1	W			26	10	0		0		22	10	1		0		36	34	51.4	29	25	53.7	22	21	51.2	51.9	117.6
6	2014-10-24		Tampa Bay Lightning	2	4	L			42	13	1		0		27	15	1		0		43	43	50.0	34	33	50.7	18	21	46.2	45.8	92.0
7	2014-10-26		Colorado Avalanche	2	1	W	OT		28	10	0		0		23	10	1		0		70	35	66.7	41	21	66.1	25	19	56.8	50.2	108.3
8	2014-10-28	@	New York Islanders	4	3	W			30	16	2		0		21	23	2		0		39	37	51.3	30	30	50.0	19	26	42.2	45.8	101.7
9	2014-10-30	@	New Jersey Devils	1	2	L	SO		25	2	0		0		28	4	0		0		35	46	43.2	29	33	46.8	23	30	43.4	40.9	100.5
10	2014-11-01	@	New York Rangers	1	0	W	SO		25	10	0		0		38	6	0		0		53	48	52.5	36	36	50.0	22	18	55.0	70.7	100.0
11	2014-11-02	@	Chicago Blackhawks	1	0	W			27	4	0		0		33	4	0		0		38	70	35.2	29	42	40.8	21	28	42.9	29.4	104.2
12	2014-11-04		Nashville Predators	3	1	W			26	12	2		0		24	12	0		0		40	49	44.9	28	33	45.9	28	30	48.3	36.9	100.7
13	2014-11-06		Pittsburgh Penguins	3	4	L	SO		37	47	0		0		35	55	0		0		48	52	48.0	36	38	48.6	22	20	52.4	53.7	99.5
14	2014-11-08	@	Ottawa Senators	2	1	W	SO		37	11	1		0		38	11	1		0		54	63	46.2	39	45	46.4	28	33	45.9	52.8	100.0
15	2014-11-11	@	Montreal Canadiens	0	3	L			29	8	0		0		27	6	0		1		54	35	60.7	38	27	58.5	26	30	46.4	64.7	90.5
16	2014-11-13	@	Carolina Hurricanes	3	1	W			37	6	0		0		23	4	1		0		61	57	51.7	48	41	53.9	26	20	56.5	53.1	109.4
17	2014-11-15	@	Nashville Predators	1	2	L			22	8	0		1		29	0	0		0		47	45	51.1	32	37	46.4	19	39	32.8	54.5	93.1
18	2014-11-16	@	Minnesota Wild	3	4	L	OT		25	21	0		0		27	27	1		0		34	27	55.7	22	23	48.9	16	22	42.1	42.5	106.4
