	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2008-10-10	@	Atlanta Thrashers	4	7	L			43	33	2		1		31	29	3		0		36	27	57.1	29	20	59.2	15	27	35.7	65.4	83.8
1	2008-10-11		Chicago Blackhawks	4	2	W			34	12	0		0		21	10	0		0		40	35	53.3	31	26	54.4	12	17	41.4	35.3	103.5
2	2008-10-13		Vancouver Canucks	5	1	W			35	8	2		0		10	8	1		0		51	31	62.2	36	21	63.2	23	21	52.3	43.6	110.7
3	2008-10-16	@	Pittsburgh Penguins	4	3	W			30	17	0		0		26	13	3		0		57	34	62.6	35	24	59.3	21	18	53.8	60.1	114.8
4	2008-10-18		New Jersey Devils	3	4	L	SO		27	8	1		0		37	16	1		0		39	45	46.4	29	35	45.3	22	22	50.0	40.8	104.0
5	2008-10-21	@	Calgary Flames	1	2	L			31	20	0		0		28	23	1		0		35	34	50.7	30	28	51.7	11	14	44.0	45.7	99.5
6	2008-10-23	@	Phoenix Coyotes	1	2	L			32	8	1		0		34	8	0		0		45	47	48.9	32	37	46.4	31	19	62.0	48.5	92.0
7	2008-10-25	@	Dallas Stars	6	5	W	OT		30	13	1		0		33	13	1		0		46	39	54.1	35	31	53.0	24	23	51.1	43.1	100.3
8	2008-10-28		Nashville Predators	4	3	W	SO		32	14	1		1		26	10	1		0		44	28	61.1	33	17	66.0	18	22	45.0	68.2	87.3
9	2008-11-01	@	Buffalo Sabres	0	5	L			29	16	0		0		27	10	1		0		37	33	52.9	24	26	48.0	11	20	35.5	49.4	76.5
10	2008-11-04	@	Ottawa Senators	1	2	L	OT		27	10	0		0		44	2	0		0		43	52	45.3	30	44	40.5	24	27	47.1	40.2	98.8
11	2008-11-06		Carolina Hurricanes	3	2	W			33	11	0		0		34	13	0		0		48	45	51.6	35	36	49.3	30	16	65.2	49.4	104.4
12	2008-11-08		New York Rangers	3	1	W			28	6	1		0		29	8	1		0		41	38	51.9	32	30	51.6	27	11	71.1	50.0	109.5
13	2008-11-10		Tampa Bay Lightning	4	2	W			30	10	0		0		36	8	2		0		44	34	56.4	31	28	52.5	22	18	55.0	43.5	115.4
14	2008-11-12	@	Carolina Hurricanes	5	1	W			37	14	1		0		27	10	1		0		56	40	58.3	45	28	61.6	19	19	50.0	55.4	113.3
15	2008-11-14		New Jersey Devils	3	1	W			27	4	1		0		33	2	0		0		59	56	51.3	40	40	50.0	21	19	52.5	47.4	104.3
16	2008-11-15	@	New Jersey Devils	5	6	L	SO		30	8	1		0		33	4	1		0		61	61	50.0	42	44	48.8	34	31	52.3	55.9	98.3
17	2008-11-19	@	Anaheim Ducks	6	4	W			33	21	3		0		32	25	1		0		25	36	41.0	22	31	41.5	21	23	47.7	37.3	102.3
18	2008-11-20	@	Los Angeles Kings	2	5	L			21	10	1		0		33	10	1		1		42	51	45.2	30	43	41.1	16	22	42.1	33.3	94.7
19	2008-11-22	@	San Jose Sharks	2	7	L			21	29	1		0		28	15	2		0		35	31	53.0	25	24	51.0	20	20	50.0	63.8	79.2
20	2008-11-24	@	Minnesota Wild	3	4	L			28	12	1		0		33	6	2		0		45	35	56.3	29	29	50.0	25	22	53.2	58.7	102.2
21	2008-11-26		Atlanta Thrashers	5	3	W			33	6	2		0		18	8	2		0		46	32	59.0	40	23	63.5	22	13	62.9	50.0	104.0
22	2008-11-28		Montreal Canadiens	3	0	W			30	6	0		0		28	6	0		0		54	46	54.0	36	34	51.4	26	22	54.2	39.1	111.1
23	2008-11-29	@	Columbus Blue Jackets	0	3	L			26	6	0		0		31	10	0		1		36	37	49.3	26	28	48.1	20	21	48.8	55.5	90.0
24	2008-12-02		Florida Panthers	3	5	L			26	8	2		0		22	8	2		0		39	41	48.8	22	29	43.1	19	24	44.2	52.2	89.5
