	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2016-10-15		Philadelphia Flyers	4	3	W	OT		35	8	1	6	1		30	34	0	4	0		35	52	40.2	30	39	43.5	15	23	39.5	29.6	98.0
1	2016-10-18	@	Ottawa Senators	4	7	L			35	8	1	5	0		42	14	1	2	1		60	54	52.6	41	45	47.7	28	26	51.9	36.5	96.1
2	2016-10-20	@	Montreal Canadiens	2	5	L			29	10	0	2	1		43	6	1	4	0		53	67	44.2	36	52	40.9	24	24	50.0	56.4	93.3
3	2016-10-21	@	New York Islanders	2	3	L			25	8	0	4	0		31	10	0	3	1		47	44	51.6	33	33	50.0	33	15	68.8	58.2	100.7
4	2016-10-23	@	New York Rangers	2	3	L			29	4	0	1	0		26	2	1	2	0		65	43	60.2	39	36	52.0	30	24	55.6	61.3	98.4
5	2016-10-25	@	New Jersey Devils	3	5	L			31	6	1	3	0		35	6	2	3	0		43	46	48.3	34	38	47.2	26	24	52.0	41.2	97.5
6	2016-10-27	@	Philadelphia Flyers	5	4	W			25	31	0	3	1		32	11	2	8	0		36	50	41.9	23	36	39.0	14	15	48.3	40.4	113.0
7	2016-10-29		Colorado Avalanche	2	3	L			26	6	0	4	0		34	8	1	3	0		35	45	43.8	27	37	42.2	25	14	64.1	35.0	102.3
8	2016-11-01		San Jose Sharks	3	2	W			30	9	0	2	0		41	9	0	2	0		52	73	41.6	42	51	45.2	30	38	44.1	34.8	105.8
9	2016-11-03		Nashville Predators	3	2	W	SO		28	14	0	3	0		37	6	1	7	0		40	47	46.0	32	32	50.0	24	18	57.1	53.3	104.0
10	2016-11-04	@	Anaheim Ducks	1	5	L			22	11	0	1	0		33	9	1	2	0		37	50	42.5	28	41	40.6	28	30	48.3	46.8	92.5
11	2016-11-08	@	Colorado Avalanche	4	2	W			25	7	1	4	0		27	13	1	1	0		49	48	50.5	29	34	46.0	24	32	42.9	41.7	109.6
12	2016-11-10		Winnipeg Jets	2	3	L			25	9	0	1	0		27	7	0	2	0		45	54	45.5	34	48	41.5	23	23	50.0	50.0	97.2
13	2016-11-12		Boston Bruins	1	2	L			32	5	1	3	0		29	11	0	0	0		50	60	45.5	42	43	49.4	20	40	33.3	51.2	92.9
14	2016-11-16	@	Calgary Flames	1	2	L	OT		21	8	0	3	0		24	8	0	3	0		30	59	33.7	26	34	43.3	23	33	41.1	39.7	95.6
15	2016-11-17	@	Vancouver Canucks	2	3	L	OT		36	4	1	2	0		42	4	1	2	0		50	61	45.0	37	48	43.5	25	42	37.3	33.3	100.3
16	2016-11-19		San Jose Sharks	3	2	W	OT		26	11	1	4	0		45	13	0	3	0		37	72	33.9	25	60	29.4	30	29	50.8	31.1	104.8
17	2016-11-23		Vancouver Canucks	1	4	L			36	4	0	2	0		27	4	0	2	0		63	38	62.4	54	32	62.8	24	30	44.4	69.4	84.9
18	2016-11-25		Edmonton Oilers	3	2	W	SO		41	6	0	3	0		34	6	0	3	0		47	54	46.5	39	45	46.4	28	26	51.9	47.6	99.0
19	2016-11-27	@	Edmonton Oilers	2	1	W			23	8	0	2	0		42	6	0	3	0		39	61	39.0	25	49	33.8	28	22	56.0	23.5	107.2
20	2016-11-29	@	San Jose Sharks	1	2	L	OT		19	16	0	2	0		42	6	1	2	0		35	56	38.5	24	47	33.8	16	24	40.0	30.8	103.5
21	2016-12-01		Los Angeles Kings	3	4	L			32	24	2	6	0		33	14	0	6	0		34	50	40.5	28	37	43.1	22	27	44.9	40.2	89.3
22	2016-12-03		Columbus Blue Jackets	2	3	L	SO		34	16	1	5	0		60	14	0	5	0		52	78	40.0	37	63	37.0	32	28	53.3	34.1	99.3
23	2016-12-05	@	Columbus Blue Jackets	1	4	L			18	16	1	1	0		34	6	2	6	0		33	46	41.8	26	38	40.6	12	30	28.6	35.3	92.3
24	2016-12-06	@	Chicago Blackhawks	0	4	L			22	6	0	2	0		27	4	1	3	0		41	44	48.2	29	27	51.8	22	24	47.8	54.8	86.4
